UTC Timestamp,id,lat,lon,msgCnt,secMark,speed,size.VehicleSize_width,size.VehicleSize_length
2022-12-19 10:43:06.992400,4286513152,0,1,365137168,365137168,365149248,1718204128,0
2022-12-19 10:43:07.083456,4286513152,0,1,365137168,365137168,365149248,1718204128,0
2022-12-19 10:43:10.802937,111,423009968,-836978366,28,10821,168,190,450
2022-12-19 10:43:10.898996,111,423009959,-836978463,29,10917,187,190,450
2022-12-19 10:43:10.993468,111,423009950,-836978572,30,11012,212,190,450
2022-12-19 10:43:11.091525,111,423009959,-836978584,31,11110,220,190,450
2022-12-19 10:43:11.191391,111,423009968,-836978693,32,11210,218,190,450
2022-12-19 10:43:11.312214,111,423009968,-836978705,33,11330,207,190,450
2022-12-19 10:43:11.394375,111,423009977,-836978705,34,11413,211,190,450
2022-12-19 10:43:11.494760,111,423009968,-836978802,35,11513,204,190,450
2022-12-19 10:43:11.605089,111,423009977,-836978814,36,11623,209,190,450
2022-12-19 10:43:11.702303,111,423009977,-836978911,37,11721,221,190,450
2022-12-19 10:43:11.802656,111,423009968,-836979008,38,11821,220,190,450
2022-12-19 10:43:11.898937,111,423009968,-836979105,39,11917,247,190,450
2022-12-19 10:43:11.993411,111,423009959,-836979190,40,12012,272,190,450
2022-12-19 10:43:12.101150,111,423009968,-836979287,41,12120,277,190,450
2022-12-19 10:43:12.196846,111,423009950,-836979372,42,12215,284,190,450
2022-12-19 10:43:12.299031,111,423009968,-836979384,43,12317,276,190,450
2022-12-19 10:43:12.401461,111,423009950,-836979542,44,12419,290,190,450
2022-12-19 10:43:12.511617,111,423009959,-836979542,45,12530,285,190,450
2022-12-19 10:43:12.605544,111,423009950,-836979626,46,12624,269,190,450
2022-12-19 10:43:12.702035,111,423009959,-836979626,47,12721,262,190,450
2022-12-19 10:43:12.800906,111,423009941,-836979772,48,12819,293,190,450
2022-12-19 10:43:12.900460,111,423009932,-836979917,49,12919,314,190,450
2022-12-19 10:43:13.013654,111,423009932,-836979990,50,13032,328,190,450
2022-12-19 10:43:13.117396,111,423009932,-836980063,51,13136,321,190,450
2022-12-19 10:43:13.221934,111,423009941,-836980135,52,13240,315,190,450
2022-12-19 10:43:13.405140,111,423009914,-836980317,53,13423,323,190,450
2022-12-19 10:43:13.501934,111,423009932,-836980329,54,13520,308,190,450
2022-12-19 10:43:13.594955,111,423009923,-836980390,55,13614,298,190,450
2022-12-19 10:43:13.695428,111,423009923,-836980451,56,13714,290,190,450
2022-12-19 10:43:13.810771,111,423009923,-836980560,57,13829,310,190,450
2022-12-19 10:43:13.913435,111,423009923,-836980620,58,13931,306,190,450
2022-12-19 10:43:14.001998,111,423009914,-836980729,59,14019,312,190,450
2022-12-19 10:43:14.094856,111,423009896,-836980826,60,14113,323,190,450
2022-12-19 10:43:14.211393,111,423009905,-836980887,61,14228,324,190,450
2022-12-19 10:43:14.300915,111,423009896,-836980935,62,14319,306,190,450
2022-12-19 10:43:14.401580,111,423009896,-836981032,63,14420,303,190,450
2022-12-19 10:43:14.509143,111,423009905,-836981032,64,14527,282,190,450
2022-12-19 10:43:14.597351,111,423009887,-836981117,65,14615,275,190,450
