UTC Timestamp,id,lat,lon,msgCnt,secMark,speed,size.VehicleSize_width,size.VehicleSize_length
2022-12-19 10:11:46.996838,100,423008517,-836991758,45,47025,0,190,450
2022-12-19 10:11:47.104649,100,423008535,-836991722,46,47133,0,190,450
2022-12-19 10:11:47.207335,100,423008535,-836991722,47,47234,0,190,450
2022-12-19 10:11:47.305627,100,423008535,-836991722,48,47334,0,190,450
2022-12-19 10:11:47.397748,100,423008535,-836991722,49,47425,0,190,450
2022-12-19 10:11:47.516374,100,423008535,-836991722,50,47542,0,190,450
2022-12-19 10:11:47.602323,100,423008535,-836991722,51,47630,0,190,450
2022-12-19 10:11:47.704318,100,423008535,-836991722,52,47732,0,190,450
2022-12-19 10:11:47.804099,100,423008535,-836991722,53,47830,0,190,450
2022-12-19 10:11:47.904201,100,423008535,-836991722,54,47932,0,190,450
2022-12-19 10:11:47.999163,100,423008535,-836991722,55,48027,0,190,450
2022-12-19 10:11:48.104254,100,423008535,-836991722,56,48131,0,190,450
2022-12-19 10:11:48.195226,100,423008535,-836991722,57,48223,0,190,450
2022-12-19 10:11:48.313640,100,423008535,-836991722,58,48342,0,190,450
2022-12-19 10:11:48.404936,100,423008535,-836991722,59,48433,0,190,450
2022-12-19 10:11:48.504489,100,423008535,-836991722,60,48533,0,190,450
2022-12-19 10:11:48.603271,100,423008535,-836991722,61,48631,0,190,450
2022-12-19 10:11:48.709697,100,423008535,-836991722,62,48738,0,190,450
2022-12-19 10:11:48.805611,100,423008535,-836991722,63,48834,0,190,450
2022-12-19 10:11:48.897923,100,423008535,-836991722,64,48926,0,190,450
2022-12-19 10:11:49.001187,100,423008535,-836991722,65,49029,0,190,450
2022-12-19 10:11:49.100906,100,423008535,-836991722,66,49129,0,190,450
2022-12-19 10:11:49.209314,100,423008535,-836991722,67,49237,0,190,450
2022-12-19 10:11:49.302813,100,423008535,-836991722,68,49331,0,190,450
2022-12-19 10:11:49.402815,100,423008535,-836991722,69,49431,0,190,450
2022-12-19 10:11:49.507339,100,423008535,-836991722,70,49536,0,190,450
2022-12-19 10:11:49.603746,100,423008535,-836991722,71,49632,0,190,450
2022-12-19 10:11:49.696929,100,423008535,-836991722,72,49725,0,190,450
2022-12-19 10:11:49.808239,100,423008535,-836991722,73,49836,0,190,450
2022-12-19 10:11:49.908859,100,423008535,-836991722,74,49935,0,190,450
2022-12-19 10:11:50.012365,100,423008535,-836991722,75,50041,0,190,450
2022-12-19 10:11:50.109177,100,423008535,-836991722,76,50137,0,190,450
2022-12-19 10:11:50.210711,100,423008535,-836991722,77,50239,0,190,450
2022-12-19 10:11:50.307539,100,423008517,-836991758,78,50336,0,190,450
2022-12-19 10:11:50.415685,100,423008517,-836991758,79,50444,0,190,450
2022-12-19 10:11:50.506068,100,423008526,-836991722,80,50534,0,190,450
2022-12-19 10:11:50.598943,100,423008526,-836991722,81,50627,0,190,450
2022-12-19 10:11:50.705826,100,423008526,-836991710,82,50734,0,190,450
2022-12-19 10:11:50.808515,100,423008526,-836991710,83,50836,0,190,450
2022-12-19 10:11:50.910038,100,423008526,-836991710,84,50937,0,190,450
2022-12-19 10:11:51.003701,100,423008526,-836991710,85,51032,0,190,450
2022-12-19 10:11:51.105957,100,423008526,-836991710,86,51134,0,190,450
2022-12-19 10:11:51.214646,100,423008517,-836991710,87,51242,0,190,450
