UTC Timestamp,id,lat,lon,msgCnt,secMark,speed,size.VehicleSize_width,size.VehicleSize_length
2022-12-19 10:04:56.611014,92,423008913,-836991710,89,56642,0,190,450
2022-12-19 10:04:56.721622,92,423008913,-836991710,90,56753,0,190,450
2022-12-19 10:04:56.812430,92,423008913,-836991710,91,56844,0,190,450
2022-12-19 10:04:56.902844,92,423008913,-836991710,92,56934,0,190,450
2022-12-19 10:04:57.019186,92,423008913,-836991710,93,57050,0,190,450
2022-12-19 10:04:57.116687,92,423008913,-836991710,94,57148,0,190,450
2022-12-19 10:04:57.212540,92,423008913,-836991710,95,57244,0,190,450
2022-12-19 10:04:57.317504,92,423008913,-836991710,96,57348,0,190,450
2022-12-19 10:04:57.408255,92,423008913,-836991710,97,57439,0,190,450
2022-12-19 10:04:57.519350,92,423008913,-836991710,98,57550,0,190,450
2022-12-19 10:04:57.617860,92,423008913,-836991710,99,57649,0,190,450
2022-12-19 10:04:57.715875,92,423008913,-836991710,100,57747,0,190,450
2022-12-19 10:04:57.812691,92,423008913,-836991710,101,57844,0,190,450
2022-12-19 10:04:57.918602,92,423008913,-836991710,102,57950,0,190,450
2022-12-19 10:04:58.016263,92,423008913,-836991710,103,58048,0,190,450
2022-12-19 10:04:58.118959,92,423008922,-836991673,104,58150,0,190,450
2022-12-19 10:04:58.222146,92,423008922,-836991673,105,58253,0,190,450
2022-12-19 10:04:58.313873,92,423008913,-836991673,106,58345,0,190,450
2022-12-19 10:04:58.415267,92,423008913,-836991673,107,58446,0,190,450
2022-12-19 10:04:58.516059,92,423008913,-836991661,108,58547,0,190,450
2022-12-19 10:04:58.618277,92,423008922,-836991625,109,58649,0,190,450
2022-12-19 10:04:58.705534,92,423008922,-836991625,110,58736,0,190,450
2022-12-19 10:04:58.820005,92,423008913,-836991625,111,58851,0,190,450
2022-12-19 10:04:58.907589,92,423008913,-836991625,112,58939,0,190,450
2022-12-19 10:04:59.022800,92,423008913,-836991589,113,59054,0,190,450
2022-12-19 10:04:59.129810,92,423008931,-836991552,114,59161,0,190,450
2022-12-19 10:04:59.222166,92,423008922,-836991552,115,59253,52,190,450
2022-12-19 10:04:59.314424,92,423008913,-836991540,116,59346,53,190,450
2022-12-19 10:04:59.420250,92,423008922,-836991504,117,59451,60,190,450
2022-12-19 10:04:59.512676,92,423008922,-836991467,118,59544,70,190,450
2022-12-19 10:04:59.613253,92,423008931,-836991431,119,59644,81,190,450
2022-12-19 10:04:59.712270,92,423008922,-836991431,120,59743,84,190,450
2022-12-19 10:04:59.807601,92,423008922,-836991395,121,59839,92,190,450
2022-12-19 10:04:59.919342,92,423008922,-836991358,122,59950,90,190,450
2022-12-19 10:05:00.013805,92,423008931,-836991322,123,46,92,190,450
2022-12-19 10:05:00.125929,92,423008922,-836991322,124,155,97,190,450
2022-12-19 10:05:00.222682,92,423008931,-836991286,125,252,95,190,450
2022-12-19 10:05:00.339934,92,423008940,-836991261,126,371,96,190,450
2022-12-19 10:05:00.530574,92,423008940,-836991189,127,561,104,190,450
2022-12-19 10:05:00.621058,92,423008940,-836991189,0,652,102,190,450
2022-12-19 10:05:00.736890,92,423008940,-836991152,1,767,110,190,450
2022-12-19 10:05:00.831027,92,423008958,-836991104,2,862,116,190,450
2022-12-19 10:05:00.929073,92,423008967,-836991043,3,960,129,190,450
2022-12-19 10:05:01.025080,92,423008967,-836991007,4,1056,138,190,450
2022-12-19 10:05:01.127805,92,423008985,-836990958,5,1157,142,190,450
2022-12-19 10:05:01.245369,92,423008976,-836990922,6,1276,152,190,450
2022-12-19 10:05:01.417562,92,423009003,-836990789,7,1449,175,190,450
2022-12-19 10:05:01.516879,92,423008994,-836990765,8,1548,180,190,450
2022-12-19 10:05:01.622267,92,423009003,-836990716,9,1653,178,190,450
2022-12-19 10:05:01.731657,92,423009012,-836990668,10,1763,179,190,450
2022-12-19 10:05:01.822687,92,423009012,-836990619,11,1854,183,190,450
2022-12-19 10:05:01.924655,92,423009021,-836990595,12,1955,171,190,450
2022-12-19 10:05:02.022525,92,423009030,-836990546,13,2054,174,190,450
2022-12-19 10:05:02.128770,92,423009030,-836990522,14,2160,161,190,450
2022-12-19 10:05:02.223758,92,423009039,-836990486,15,2255,165,190,450
2022-12-19 10:05:02.331453,92,423009039,-836990462,16,2362,154,190,450
2022-12-19 10:05:02.431364,92,423009048,-836990401,17,2462,173,190,450
2022-12-19 10:05:02.522143,92,423009057,-836990353,18,2553,169,190,450
2022-12-19 10:05:02.622120,92,423009066,-836990304,19,2653,189,190,450
2022-12-19 10:05:02.728673,92,423009084,-836990268,20,2760,184,190,450
2022-12-19 10:05:02.822407,92,423009084,-836990231,21,2853,180,190,450
2022-12-19 10:05:02.923904,92,423009093,-836990195,22,2955,175,190,450
2022-12-19 10:05:03.021844,92,423009111,-836990086,23,3054,206,190,450
2022-12-19 10:05:03.125989,92,423009120,-836990037,24,3157,210,190,450
2022-12-19 10:05:03.218717,92,423009129,-836990001,25,3250,207,190,450
2022-12-19 10:05:03.328716,92,423009138,-836989953,26,3360,205,190,450
2022-12-19 10:05:03.425739,92,423009147,-836989904,27,3457,204,190,450
2022-12-19 10:05:03.521235,92,423009156,-836989856,28,3552,203,190,450
2022-12-19 10:05:03.621467,92,423009165,-836989819,29,3652,195,190,450
2022-12-19 10:05:03.718883,92,423009174,-836989783,30,3750,195,190,450
2022-12-19 10:05:03.821814,92,423009174,-836989747,31,3853,183,190,450
2022-12-19 10:05:03.924325,92,423009174,-836989747,32,3955,159,190,450
2022-12-19 10:05:04.026102,92,423009192,-836989674,33,4058,180,190,450
2022-12-19 10:05:04.128632,92,423009201,-836989650,34,4160,173,190,450
2022-12-19 10:05:04.228382,92,423009219,-836989577,35,4259,195,190,450
2022-12-19 10:05:04.323620,92,423009228,-836989541,36,4355,186,190,450
2022-12-19 10:05:04.440261,92,423009246,-836989456,37,4471,213,190,450
2022-12-19 10:05:04.522736,92,423009255,-836989419,38,4554,203,190,450
2022-12-19 10:05:04.729762,92,423009282,-836989286,40,4761,228,190,450
2022-12-19 10:05:04.838058,92,423009291,-836989238,41,4868,227,190,450
2022-12-19 10:05:04.926414,92,423009300,-836989177,42,4958,231,190,450
2022-12-19 10:05:05.032515,92,423009300,-836989129,43,5064,229,190,450
2022-12-19 10:05:05.126081,92,423009309,-836989080,44,5158,226,190,450
2022-12-19 10:05:05.224209,92,423009327,-836989032,45,5255,223,190,450
2022-12-19 10:05:05.333443,92,423009336,-836988983,46,5364,223,190,450
2022-12-19 10:05:05.426771,92,423009345,-836988935,47,5458,223,190,450
2022-12-19 10:05:05.529822,92,423009354,-836988874,48,5561,223,190,450
2022-12-19 10:05:05.622363,92,423009363,-836988826,49,5653,223,190,450
2022-12-19 10:05:05.726845,92,423009372,-836988777,50,5758,223,190,450
