UTC Timestamp,id,lat,lon,msgCnt,secMark,speed,size.VehicleSize_width,size.VehicleSize_length
2022-12-19 11:14:42.212623,218,423004452,-836985971,114,42202,243,190,450
2022-12-19 11:14:42.311085,218,423004506,-836985971,115,42300,245,190,450
2022-12-19 11:14:42.412008,218,423004506,-836985971,116,42400,234,190,450
2022-12-19 11:14:42.510005,218,423004623,-836985947,117,42499,266,190,450
2022-12-19 11:14:42.609468,218,423004677,-836985959,118,42598,273,190,450
2022-12-19 11:14:42.712840,218,423004677,-836985959,119,42702,264,190,450
2022-12-19 11:14:42.809443,218,423004740,-836985971,120,42798,268,190,450
2022-12-19 11:14:42.914826,218,423004803,-836985971,121,42903,274,190,450
2022-12-19 11:14:43.005723,218,423004902,-836985959,122,42993,292,190,450
2022-12-19 11:14:43.111341,218,423004956,-836985959,123,43100,290,190,450
2022-12-19 11:14:43.214602,218,423004956,-836985971,124,43203,273,190,450
2022-12-19 11:14:43.312957,218,423005010,-836985971,125,43302,278,190,450
2022-12-19 11:14:43.414231,218,423005055,-836985971,126,43403,266,190,450
2022-12-19 11:14:43.504260,218,423005109,-836985971,127,43493,274,190,450
2022-12-19 11:14:43.614290,218,423005154,-836985959,0,43604,264,190,450
2022-12-19 11:14:43.723846,218,423005190,-836985959,1,43713,271,190,450
2022-12-19 11:14:43.811199,218,423005244,-836985959,2,43800,263,190,450
2022-12-19 11:14:43.926271,218,423005280,-836985959,3,43914,257,190,450
2022-12-19 11:14:44.018352,218,423005325,-836985947,4,44007,261,190,450
2022-12-19 11:14:44.116443,218,423005370,-836985947,5,44106,255,190,450
2022-12-19 11:14:44.218586,218,423005370,-836985959,6,44207,237,190,450
2022-12-19 11:14:44.319067,218,423005424,-836985971,7,44308,231,190,450
2022-12-19 11:14:44.410832,218,423005433,-836985971,8,44399,213,190,450
2022-12-19 11:14:44.510550,218,423005505,-836985971,9,44500,228,190,450
2022-12-19 11:14:44.618737,218,423005541,-836985971,10,44607,223,190,450
2022-12-19 11:14:44.712016,218,423005595,-836985971,11,44701,239,190,450
2022-12-19 11:14:44.817235,218,423005631,-836985983,12,44807,243,190,450
2022-12-19 11:14:44.920986,218,423005694,-836985971,13,44910,248,190,450
2022-12-19 11:14:45.016231,218,423005739,-836985983,14,45005,248,190,450
2022-12-19 11:14:45.217928,218,423005793,-836985995,16,45207,226,190,450
2022-12-19 11:14:45.320873,218,423005829,-836985995,17,45310,231,190,450
2022-12-19 11:14:45.420698,218,423005847,-836985983,18,45410,218,190,450
2022-12-19 11:14:45.517185,218,423005856,-836985995,19,45506,198,190,450
2022-12-19 11:14:45.622158,218,423005955,-836985983,20,45611,230,190,450
2022-12-19 11:14:45.717261,218,423006009,-836985983,21,45706,237,190,450
2022-12-19 11:14:45.823474,218,423006045,-836985983,22,45813,239,190,450
2022-12-19 11:14:45.920101,218,423006081,-836985983,23,45909,236,190,450
2022-12-19 11:14:46.023187,218,423006135,-836985983,24,46012,239,190,450
2022-12-19 11:14:46.116051,218,423006162,-836985983,25,46105,239,190,450
