UTC Timestamp,id,lat,lon,msgCnt,secMark,speed,size.VehicleSize_width,size.VehicleSize_length
2022-12-19 11:04:04.921857,160,423009752,-836978415,125,4914,163,190,450
2022-12-19 11:04:05.039979,160,423009761,-836978427,126,5032,167,190,450
2022-12-19 11:04:05.131497,160,423009761,-836978536,127,5124,184,190,450
2022-12-19 11:04:05.232518,160,423009779,-836978548,0,5225,188,190,450
2022-12-19 11:04:05.327332,160,423009761,-836978645,1,5320,183,190,450
2022-12-19 11:04:05.422715,160,423009770,-836978645,2,5415,173,190,450
2022-12-19 11:04:05.533998,160,423009770,-836978754,3,5527,194,190,450
2022-12-19 11:04:05.637710,160,423009779,-836978754,4,5629,200,190,450
2022-12-19 11:04:05.736650,160,423009770,-836978851,5,5727,196,190,450
2022-12-19 11:04:05.832928,160,423009779,-836978863,6,5826,204,190,450
2022-12-19 11:04:05.936568,160,423009770,-836978960,7,5929,200,190,450
2022-12-19 11:04:06.030706,160,423009779,-836978960,8,6023,206,190,450
2022-12-19 11:04:06.135778,160,423009770,-836979045,9,6128,219,190,450
2022-12-19 11:04:06.237618,160,423009770,-836979142,10,6230,219,190,450
2022-12-19 11:04:06.339350,160,423009779,-836979142,11,6332,225,190,450
2022-12-19 11:04:06.430973,160,423009779,-836979239,12,6423,236,190,450
2022-12-19 11:04:06.538593,160,423009770,-836979323,13,6531,233,190,450
2022-12-19 11:04:06.635599,160,423009779,-836979323,14,6628,222,190,450
2022-12-19 11:04:06.734396,160,423009779,-836979408,15,6727,236,190,450
2022-12-19 11:04:06.838370,160,423009770,-836979481,16,6829,234,190,450
2022-12-19 11:04:06.937176,160,423009770,-836979566,17,6929,239,190,450
2022-12-19 11:04:07.031600,160,423009761,-836979639,18,7024,260,190,450
2022-12-19 11:04:07.137612,160,423009761,-836979711,19,7130,263,190,450
2022-12-19 11:04:07.234788,160,423009752,-836979784,20,7228,267,190,450
2022-12-19 11:04:07.344630,160,423009761,-836979869,21,7337,259,190,450
2022-12-19 11:04:07.444110,160,423009770,-836979869,22,7436,255,190,450
2022-12-19 11:04:07.543949,160,423009770,-836979942,23,7537,254,190,450
2022-12-19 11:04:07.646276,160,423009770,-836980014,24,7639,256,190,450
2022-12-19 11:04:07.734511,160,423009770,-836980087,25,7727,258,190,450
2022-12-19 11:04:07.851553,160,423009761,-836980148,26,7842,260,190,450
2022-12-19 11:04:07.969433,160,423009761,-836980208,27,7962,249,190,450
2022-12-19 11:04:08.138193,160,423009761,-836980341,28,8131,243,190,450
2022-12-19 11:04:08.244401,160,423009779,-836980341,29,8237,241,190,450
2022-12-19 11:04:08.346809,160,423009779,-836980402,30,8339,241,190,450
2022-12-19 11:04:08.448674,160,423009779,-836980475,31,8441,241,190,450
2022-12-19 11:04:08.545177,160,423009770,-836980572,32,8538,256,190,450
2022-12-19 11:04:08.644376,160,423009770,-836980632,33,8637,251,190,450
2022-12-19 11:04:08.735108,160,423009770,-836980681,34,8728,257,190,450
2022-12-19 11:04:08.850396,160,423009761,-836980741,35,8843,248,190,450
2022-12-19 11:04:08.951457,160,423009761,-836980790,36,8944,240,190,450
2022-12-19 11:04:09.040520,160,423009761,-836980838,37,9031,234,190,450
2022-12-19 11:04:09.146772,160,423009761,-836980887,38,9139,241,190,450
2022-12-19 11:04:09.245618,160,423009770,-836980947,39,9238,234,190,450
2022-12-19 11:04:09.346721,160,423009752,-836981032,40,9339,238,190,450
2022-12-19 11:04:09.448370,160,423009761,-836981081,41,9439,238,190,450
2022-12-19 11:04:09.544528,160,423009752,-836981166,42,9538,248,190,450
2022-12-19 11:04:09.644147,160,423009752,-836981214,43,9635,238,190,450
2022-12-19 11:04:09.738076,160,423009761,-836981214,44,9730,219,190,450
2022-12-19 11:04:09.849841,160,423009761,-836981263,45,9842,215,190,450
2022-12-19 11:04:09.960565,160,423009770,-836981299,46,9953,211,190,450
2022-12-19 11:04:10.041801,160,423009770,-836981347,47,10034,206,190,450
2022-12-19 11:04:10.146334,160,423009770,-836981384,48,10140,202,190,450
2022-12-19 11:04:10.259300,160,423009770,-836981432,49,10252,197,190,450
2022-12-19 11:04:10.352531,160,423009779,-836981505,50,10345,215,190,450
2022-12-19 11:04:10.444534,160,423009770,-836981541,51,10437,210,190,450
2022-12-19 11:04:10.547177,160,423009770,-836981626,52,10540,216,190,450
2022-12-19 11:04:10.652701,160,423009770,-836981650,53,10646,204,190,450
2022-12-19 11:04:10.741825,160,423009770,-836981687,54,10734,203,190,450
2022-12-19 11:04:10.844509,160,423009770,-836981759,55,10837,208,190,450
2022-12-19 11:04:10.945079,160,423009770,-836981796,56,10938,198,190,450
2022-12-19 11:04:11.045671,160,423009770,-836981832,57,11038,198,190,450
2022-12-19 11:04:11.153998,160,423009770,-836981893,58,11147,194,190,450
2022-12-19 11:04:11.258952,160,423009779,-836981929,59,11250,190,190,450
2022-12-19 11:04:11.345188,160,423009779,-836981990,60,11338,211,190,450
2022-12-19 11:04:11.447073,160,423009779,-836982050,61,11439,208,190,450
2022-12-19 11:04:11.547750,160,423009779,-836982111,62,11540,209,190,450
2022-12-19 11:04:11.648231,160,423009779,-836982135,63,11637,195,190,450
2022-12-19 11:04:11.746322,160,423009779,-836982159,64,11739,188,190,450
2022-12-19 11:04:11.851501,160,423009770,-836982208,65,11844,188,190,450
2022-12-19 11:04:11.945779,160,423009770,-836982268,66,11938,191,190,450
2022-12-19 11:04:12.046716,160,423009770,-836982293,67,12039,186,190,450
2022-12-19 11:04:12.157572,160,423009770,-836982317,68,12150,178,190,450
2022-12-19 11:04:12.252355,160,423009770,-836982390,69,12244,193,190,450
2022-12-19 11:04:12.357112,160,423009770,-836982462,70,12350,202,190,450
2022-12-19 11:04:12.450320,160,423009761,-836982487,71,12442,190,190,450
2022-12-19 11:04:12.552994,160,423009770,-836982535,72,12545,192,190,450
2022-12-19 11:04:12.663866,160,423009761,-836982547,73,12657,177,190,450
2022-12-19 11:04:12.751932,160,423009752,-836982584,74,12744,169,190,450
2022-12-19 11:04:12.858302,160,423009761,-836982608,75,12850,157,190,450
2022-12-19 11:04:12.951292,160,423009761,-836982632,76,12944,146,190,450
2022-12-19 11:04:13.050805,160,423009770,-836982632,77,13043,135,190,450
2022-12-19 11:04:13.150702,160,423009761,-836982681,78,13142,133,190,450
2022-12-19 11:04:13.259485,160,423009770,-836982705,79,13252,128,190,450
2022-12-19 11:04:13.346902,160,423009761,-836982717,80,13339,121,190,450
