UTC Timestamp,id,lat,lon,msgCnt,secMark,speed,size.VehicleSize_width,size.VehicleSize_length
2022-12-19 10:18:59.631013,108,423004785,-836986019,8,59657,305,190,450
2022-12-19 10:18:59.731959,108,423004911,-836985971,9,59759,403,190,450
2022-12-19 10:18:59.829399,108,423004875,-836985995,10,59856,303,190,450
2022-12-19 10:18:59.931134,108,423004875,-836985995,11,59958,221,190,450
2022-12-19 10:19:00.027383,108,423004938,-836986007,12,53,253,190,450
2022-12-19 10:19:00.134915,108,423005001,-836986019,13,162,248,190,450
2022-12-19 10:19:00.226622,108,423005010,-836986031,14,253,248,190,450
2022-12-19 10:19:00.329925,108,423005064,-836986031,15,357,228,190,450
2022-12-19 10:19:00.432520,108,423005118,-836986044,16,459,244,190,450
2022-12-19 10:19:00.530571,108,423005172,-836986044,17,557,259,190,450
2022-12-19 10:19:00.634667,108,423005226,-836986056,18,662,253,190,450
2022-12-19 10:19:00.730786,108,423005271,-836986056,19,758,261,190,450
2022-12-19 10:19:00.821079,108,423005325,-836986056,20,848,269,190,450
2022-12-19 10:19:00.928240,108,423005361,-836986056,21,955,258,190,450
2022-12-19 10:19:01.033887,108,423005415,-836986068,22,1061,269,190,450
2022-12-19 10:19:01.131566,108,423005496,-836986056,23,1158,287,190,450
2022-12-19 10:19:01.229790,108,423005532,-836986056,24,1255,282,190,450
2022-12-19 10:19:01.335044,108,423005586,-836986068,25,1362,279,190,450
2022-12-19 10:19:01.430098,108,423005649,-836986056,26,1456,283,190,450
2022-12-19 10:19:01.535049,108,423005694,-836986056,27,1562,284,190,450
2022-12-19 10:19:01.631045,108,423005730,-836986056,28,1658,281,190,450
2022-12-19 10:19:01.736837,108,423005775,-836986068,29,1764,277,190,450
2022-12-19 10:19:01.834753,108,423005838,-836986056,30,1862,279,190,450
2022-12-19 10:19:01.933693,108,423005874,-836986068,31,1960,278,190,450
2022-12-19 10:19:02.037646,108,423005946,-836986056,32,2064,274,190,450
2022-12-19 10:19:02.133185,108,423005973,-836986056,33,2160,265,190,450
2022-12-19 10:19:02.249116,108,423006036,-836986044,34,2275,275,190,450
2022-12-19 10:19:02.339085,108,423006090,-836986044,35,2366,280,190,450
2022-12-19 10:19:02.440233,108,423006135,-836986056,36,2467,274,190,450
2022-12-19 10:19:02.531926,108,423006162,-836986056,37,2559,266,190,450
2022-12-19 10:19:02.628214,108,423006225,-836986056,38,2655,267,190,450
2022-12-19 10:19:02.740472,108,423006252,-836986056,39,2767,260,190,450
2022-12-19 10:19:02.844473,108,423006306,-836986056,40,2871,261,190,450
2022-12-19 10:19:02.940188,108,423006369,-836986068,41,2967,268,190,450
2022-12-19 10:19:03.037118,108,423006396,-836986068,42,3064,253,190,450
2022-12-19 10:19:03.146154,108,423006441,-836986056,43,3173,257,190,450
2022-12-19 10:19:03.256351,108,423006486,-836986056,44,3283,258,190,450
2022-12-19 10:19:03.437439,108,423006567,-836986068,45,3464,257,190,450
2022-12-19 10:19:03.540809,108,423006612,-836986056,46,3568,255,190,450
2022-12-19 10:19:03.640853,108,423006657,-836986056,47,3667,247,190,450
2022-12-19 10:19:03.743763,108,423006702,-836986056,48,3770,243,190,450
2022-12-19 10:19:03.836217,108,423006747,-836986056,49,3863,251,190,450
2022-12-19 10:19:03.938258,108,423006801,-836986056,50,3965,252,190,450
2022-12-19 10:19:04.033676,108,423006828,-836986056,51,4060,244,190,450
2022-12-19 10:19:04.142861,108,423006882,-836986056,52,4169,245,190,450
2022-12-19 10:19:04.243736,108,423006936,-836986044,53,4270,253,190,450
2022-12-19 10:19:04.342014,108,423006972,-836986056,54,4369,255,190,450
2022-12-19 10:19:04.436061,108,423007017,-836986044,55,4463,249,190,450
2022-12-19 10:19:04.532818,108,423007071,-836986044,56,4560,252,190,450
2022-12-19 10:19:04.636053,108,423007107,-836986044,57,4662,250,190,450
2022-12-19 10:19:04.737928,108,423007161,-836986031,58,4763,255,190,450
2022-12-19 10:19:04.834934,108,423007206,-836986031,59,4862,257,190,450
2022-12-19 10:19:04.939536,108,423007242,-836986031,60,4965,248,190,450
2022-12-19 10:19:05.030914,108,423007278,-836986031,61,5058,242,190,450
2022-12-19 10:19:05.142266,108,423007314,-836986031,62,5169,232,190,450
2022-12-19 10:19:05.239962,108,423007359,-836986019,63,5267,232,190,450
2022-12-19 10:19:05.329905,108,423007404,-836986019,64,5356,238,190,450
2022-12-19 10:19:05.460198,108,423007449,-836986019,65,5487,235,190,450
2022-12-19 10:19:05.642290,108,423007539,-836986007,66,5669,244,190,450
2022-12-19 10:19:05.739934,108,423007593,-836985995,67,5767,252,190,450
2022-12-19 10:19:05.840779,108,423007629,-836985983,68,5867,244,190,450
2022-12-19 10:19:05.939727,108,423007674,-836985983,69,5966,246,190,450
2022-12-19 10:19:06.035339,108,423007701,-836985971,70,6062,232,190,450
2022-12-19 10:19:06.138407,108,423007737,-836985983,71,6165,226,190,450
2022-12-19 10:19:06.243483,108,423007782,-836985971,72,6270,230,190,450
2022-12-19 10:19:06.337933,108,423007818,-836985983,73,6364,220,190,450
2022-12-19 10:19:06.447472,108,423007845,-836985983,74,6473,218,190,450
2022-12-19 10:19:06.548345,108,423007881,-836985983,75,6575,215,190,450
2022-12-19 10:19:06.639878,108,423007935,-836985995,76,6666,226,190,450
2022-12-19 10:19:06.751633,108,423007971,-836985995,77,6776,217,190,450
2022-12-19 10:19:06.834400,108,423008007,-836985983,78,6861,218,190,450
2022-12-19 10:19:06.940894,108,423008043,-836985983,79,6967,214,190,450
2022-12-19 10:19:07.042920,108,423008079,-836985971,80,7069,215,190,450
2022-12-19 10:19:07.142683,108,423008115,-836985971,81,7170,214,190,450
2022-12-19 10:19:07.247649,108,423008160,-836985971,82,7274,211,190,450
2022-12-19 10:19:07.347550,108,423008196,-836985971,83,7374,213,190,450
2022-12-19 10:19:07.448189,108,423008241,-836985971,84,7474,214,190,450
2022-12-19 10:19:07.550505,108,423008304,-836985971,85,7577,237,190,450
2022-12-19 10:19:07.637658,108,423008322,-836985971,86,7664,216,190,450
2022-12-19 10:19:07.744069,108,423008349,-836985971,87,7770,206,190,450
2022-12-19 10:19:07.842654,108,423008376,-836985971,88,7869,198,190,450
2022-12-19 10:19:07.944436,108,423008412,-836985959,89,7970,199,190,450
2022-12-19 10:19:08.044273,108,423008457,-836985959,90,8070,203,190,450
2022-12-19 10:19:08.144929,108,423008493,-836985959,91,8172,203,190,450
2022-12-19 10:19:08.244561,108,423008529,-836985947,92,8270,203,190,450
2022-12-19 10:19:08.345664,108,423008566,-836985947,93,8372,203,190,450
2022-12-19 10:19:08.464919,108,423008503,-836985968,94,8491,203,190,450
2022-12-19 10:19:08.544139,108,423008539,-836985956,95,8571,199,190,450
2022-12-19 10:19:08.657617,108,423008593,-836985980,96,8684,208,190,450
2022-12-19 10:19:08.750221,108,423008620,-836985980,97,8777,205,190,450
2022-12-19 10:19:08.852348,108,423008665,-836985992,98,8879,205,190,450
2022-12-19 10:19:08.950116,108,423008701,-836985980,99,8976,206,190,450
2022-12-19 10:19:09.054454,108,423008737,-836985992,100,9081,208,190,450
2022-12-19 10:19:09.149596,108,423008773,-836985992,101,9176,207,190,450
2022-12-19 10:19:09.254123,108,423008809,-836986005,102,9281,210,190,450
2022-12-19 10:19:09.344341,108,423008863,-836986029,103,9371,212,190,450
2022-12-19 10:19:09.446533,108,423008898,-836986041,104,9473,215,190,450
2022-12-19 10:19:09.554844,108,423008925,-836986041,105,9582,211,190,450
2022-12-19 10:19:09.651792,108,423008970,-836986053,106,9679,213,190,450
2022-12-19 10:19:09.750582,108,423008933,-836986007,107,9778,213,190,450
2022-12-19 10:19:09.851048,108,423008969,-836986019,108,9876,208,190,450
2022-12-19 10:19:09.948917,108,423009005,-836986043,109,9976,209,190,450
2022-12-19 10:19:10.056666,108,423009041,-836986068,110,10084,206,190,450
2022-12-19 10:19:10.150893,108,423009068,-836986092,111,10176,202,190,450
2022-12-19 10:19:10.244934,108,423009095,-836986104,112,10271,194,190,450
2022-12-19 10:19:10.346713,108,423009167,-836986140,113,10373,227,190,450
2022-12-19 10:19:10.446285,108,423009194,-836986153,114,10473,216,190,450
2022-12-19 10:19:10.550813,108,423009212,-836986177,115,10577,201,190,450
2022-12-19 10:19:10.646090,108,423009230,-836986189,116,10673,188,190,450
2022-12-19 10:19:10.746710,108,423009257,-836986213,117,10774,187,190,450
2022-12-19 10:19:10.851114,108,423009293,-836986237,118,10877,189,190,450
2022-12-19 10:19:10.945555,108,423009320,-836986250,119,10972,183,190,450
2022-12-19 10:19:11.042420,108,423009356,-836986274,120,11069,188,190,450
2022-12-19 10:19:11.163466,108,423009383,-836986298,121,11190,190,190,450
2022-12-19 10:19:11.250730,108,423009419,-836986322,122,11278,191,190,450
2022-12-19 10:19:11.352893,108,423009464,-836986371,123,11379,211,190,450
2022-12-19 10:19:11.449639,108,423009491,-836986383,124,11476,201,190,450
2022-12-19 10:19:11.546392,108,423009518,-836986420,125,11573,200,190,450
2022-12-19 10:19:11.648165,108,423009536,-836986444,126,11675,191,190,450
2022-12-19 10:19:11.743766,108,423009554,-836986456,127,11770,184,190,450
2022-12-19 10:19:11.852858,108,423009582,-836986492,0,11879,183,190,450
2022-12-19 10:19:11.950932,108,423009609,-836986517,1,11978,183,190,450
2022-12-19 10:19:12.048245,108,423009636,-836986553,2,12075,183,190,450
2022-12-19 10:19:12.143608,108,423009672,-836986602,3,12170,194,190,450
2022-12-19 10:19:12.250776,108,423009690,-836986626,4,12275,183,190,450
2022-12-19 10:19:12.348344,108,423009726,-836986686,5,12375,209,190,450
2022-12-19 10:19:12.450599,108,423009753,-836986711,6,12477,206,190,450
2022-12-19 10:19:12.544882,108,423009771,-836986747,7,12571,192,190,450
2022-12-19 10:19:12.653929,108,423009789,-836986771,8,12680,187,190,450
2022-12-19 10:19:12.750883,108,423009798,-836986796,9,12777,181,190,450
2022-12-19 10:19:12.850935,108,423009816,-836986820,10,12878,169,190,450
2022-12-19 10:19:12.954407,108,423009825,-836986844,11,12981,161,190,450
2022-12-19 10:19:13.055889,108,423009843,-836986881,12,13083,164,190,450
2022-12-19 10:19:13.153650,108,423009888,-836986941,13,13180,189,190,450
2022-12-19 10:19:13.256866,108,423009906,-836986990,14,13283,188,190,450
2022-12-19 10:19:13.363776,108,423009924,-836987026,15,13389,195,190,450
2022-12-19 10:19:13.454913,108,423009933,-836987075,16,13481,200,190,450
2022-12-19 10:19:13.558794,108,423009951,-836987123,17,13585,203,190,450
2022-12-19 10:19:13.652212,108,423009978,-836987172,18,13679,206,190,450
2022-12-19 10:19:13.756241,108,423009996,-836987220,19,13781,209,190,450
2022-12-19 10:19:13.853893,108,423010014,-836987281,20,13881,212,190,450
2022-12-19 10:19:13.955759,108,423010023,-836987317,21,13983,208,190,450
2022-12-19 10:19:14.057569,108,423010023,-836987354,22,14084,200,190,450
2022-12-19 10:19:14.157088,108,423010050,-836987451,23,14183,219,190,450
2022-12-19 10:19:14.250626,108,423010050,-836987487,24,14277,215,190,450
2022-12-19 10:19:14.350052,108,423010068,-836987548,25,14377,219,190,450
2022-12-19 10:19:14.452255,108,423010059,-836987572,26,14479,206,190,450
2022-12-19 10:19:14.554774,108,423010068,-836987609,27,14581,194,190,450
2022-12-19 10:19:14.659651,108,423010077,-836987645,28,14686,186,190,450
