UTC Timestamp,id,lat,lon,msgCnt,secMark,speed,size.VehicleSize_width,size.VehicleSize_length
2022-12-19 10:16:38.780260,106,423004407,-836986589,9,38807,300,190,450
2022-12-19 10:16:38.880796,106,423004461,-836986577,10,38908,304,190,450
2022-12-19 10:16:38.986511,106,423004470,-836986577,11,39013,293,190,450
2022-12-19 10:16:39.085790,106,423004551,-836986589,12,39112,296,190,450
2022-12-19 10:16:39.181675,106,423004596,-836986565,13,39208,300,190,450
2022-12-19 10:16:39.287857,106,423004614,-836986577,14,39315,292,190,450
2022-12-19 10:16:39.384526,106,423004686,-836986589,15,39412,277,190,450
2022-12-19 10:16:39.478426,106,423004758,-836986589,16,39505,288,190,450
2022-12-19 10:16:39.586547,106,423004776,-836986613,17,39614,280,190,450
2022-12-19 10:16:39.689754,106,423004785,-836986613,18,39716,263,190,450
2022-12-19 10:16:39.783776,106,423004839,-836986613,19,39811,260,190,450
2022-12-19 10:16:39.889146,106,423004911,-836986613,20,39916,265,190,450
2022-12-19 10:16:39.995819,106,423004965,-836986613,21,40020,270,190,450
2022-12-19 10:16:40.095903,106,423005028,-836986613,22,40121,279,190,450
2022-12-19 10:16:40.194845,106,423005046,-836986638,23,40221,272,190,450
2022-12-19 10:16:40.283064,106,423005100,-836986625,24,40310,272,190,450
2022-12-19 10:16:40.381513,106,423005163,-836986638,25,40408,276,190,450
2022-12-19 10:16:40.488562,106,423005226,-836986638,26,40515,298,190,450
2022-12-19 10:16:40.588393,106,423005271,-836986638,27,40616,295,190,450
2022-12-19 10:16:40.694034,106,423005370,-836986613,28,40721,310,190,450
2022-12-19 10:16:40.789821,106,423005424,-836986613,29,40817,317,190,450
2022-12-19 10:16:40.899004,106,423005514,-836986601,30,40926,320,190,450
2022-12-19 10:16:41.003166,106,423005568,-836986613,31,41024,338,190,450
2022-12-19 10:16:41.090559,106,423005613,-836986613,32,41116,330,190,450
2022-12-19 10:16:41.199839,106,423005658,-836986613,33,41227,322,190,450
2022-12-19 10:16:41.283119,106,423005748,-836986613,34,41309,344,190,450
2022-12-19 10:16:41.385129,106,423005829,-836986601,35,41412,337,190,450
2022-12-19 10:16:41.497390,106,423005874,-836986613,36,41524,332,190,450
2022-12-19 10:16:41.583559,106,423005919,-836986613,37,41611,322,190,450
2022-12-19 10:16:41.686473,106,423005937,-836986625,38,41714,296,190,450
2022-12-19 10:16:41.783329,106,423005973,-836986625,39,41810,292,190,450
2022-12-19 10:16:41.886524,106,423006018,-836986625,40,41913,272,190,450
2022-12-19 10:16:41.987697,106,423006063,-836986638,41,42014,284,190,450
2022-12-19 10:16:42.082766,106,423006099,-836986638,42,42110,273,190,450
2022-12-19 10:16:42.182047,106,423006171,-836986625,43,42209,289,190,450
2022-12-19 10:16:42.286750,106,423006234,-836986625,44,42313,293,190,450
2022-12-19 10:16:42.386590,106,423006297,-836986613,45,42413,292,190,450
2022-12-19 10:16:42.493255,106,423006342,-836986625,46,42519,295,190,450
2022-12-19 10:16:42.582785,106,423006405,-836986613,47,42610,292,190,450
2022-12-19 10:16:42.691892,106,423006432,-836986601,48,42719,270,190,450
2022-12-19 10:16:42.789224,106,423006468,-836986625,49,42816,277,190,450
2022-12-19 10:16:42.893351,106,423006504,-836986625,50,42920,262,190,450
2022-12-19 10:16:42.997733,106,423006567,-836986625,51,43024,273,190,450
2022-12-19 10:16:43.090580,106,423006621,-836986625,52,43116,280,190,450
2022-12-19 10:16:43.189559,106,423006693,-836986601,53,43216,286,190,450
2022-12-19 10:16:43.285810,106,423006729,-836986613,54,43313,283,190,450
2022-12-19 10:16:43.383549,106,423006783,-836986613,55,43410,284,190,450
2022-12-19 10:16:43.489331,106,423006828,-836986613,56,43516,276,190,450
2022-12-19 10:16:43.579666,106,423006882,-836986613,57,43606,280,190,450
2022-12-19 10:16:43.676992,106,423006909,-836986613,58,43703,260,190,450
2022-12-19 10:16:43.795786,106,423006954,-836986613,59,43822,256,190,450
2022-12-19 10:16:43.892012,106,423006963,-836986625,60,43919,233,190,450
2022-12-19 10:16:43.985437,106,423007017,-836986625,61,44012,236,190,450
2022-12-19 10:16:44.101610,106,423007080,-836986625,62,44128,257,190,450
2022-12-19 10:16:44.183807,106,423007134,-836986613,63,44210,259,190,450
2022-12-19 10:16:44.282460,106,423007179,-836986625,64,44309,259,190,450
2022-12-19 10:16:44.397653,106,423007233,-836986601,65,44424,261,190,450
2022-12-19 10:16:44.488778,106,423007278,-836986613,66,44516,261,190,450
2022-12-19 10:16:44.593144,106,423007323,-836986601,67,44619,257,190,450
2022-12-19 10:16:44.691922,106,423007341,-836986601,68,44719,233,190,450
2022-12-19 10:16:44.789353,106,423007386,-836986589,69,44816,241,190,450
2022-12-19 10:16:44.987741,106,423007467,-836986577,71,45015,237,190,450
2022-12-19 10:16:45.085935,106,423007521,-836986565,72,45113,246,190,450
2022-12-19 10:16:45.187763,106,423007557,-836986577,73,45214,242,190,450
2022-12-19 10:16:45.291815,106,423007602,-836986577,74,45318,244,190,450
2022-12-19 10:16:45.383446,106,423007647,-836986565,75,45411,239,190,450
2022-12-19 10:16:45.497494,106,423007683,-836986577,76,45524,233,190,450
2022-12-19 10:16:45.584870,106,423007719,-836986565,77,45612,234,190,450
2022-12-19 10:16:45.691787,106,423007755,-836986553,78,45718,230,190,450
2022-12-19 10:16:45.789846,106,423007800,-836986541,79,45816,224,190,450
2022-12-19 10:16:45.889034,106,423007809,-836986541,80,45916,199,190,450
2022-12-19 10:16:45.995606,106,423007863,-836986528,81,46022,219,190,450
2022-12-19 10:16:46.091990,106,423007908,-836986528,82,46119,217,190,450
2022-12-19 10:16:46.193830,106,423007944,-836986516,83,46221,219,190,450
2022-12-19 10:16:46.287885,106,423007989,-836986492,84,46314,225,190,450
2022-12-19 10:16:46.393831,106,423008025,-836986468,85,46420,224,190,450
2022-12-19 10:16:46.495304,106,423008061,-836986456,86,46522,221,190,450
2022-12-19 10:16:46.593451,106,423008106,-836986431,87,46620,221,190,450
2022-12-19 10:16:46.698479,106,423008133,-836986407,88,46726,220,190,450
2022-12-19 10:16:46.790632,106,423008169,-836986383,89,46817,218,190,450
2022-12-19 10:16:46.897184,106,423008196,-836986371,90,46924,210,190,450
2022-12-19 10:16:47.005034,106,423008232,-836986359,91,47031,208,190,450
2022-12-19 10:16:47.088558,106,423008259,-836986334,92,47116,205,190,450
2022-12-19 10:16:47.194467,106,423008286,-836986322,93,47221,198,190,450
2022-12-19 10:16:47.309631,106,423008313,-836986298,94,47336,194,190,450
2022-12-19 10:16:47.397007,106,423008340,-836986286,95,47423,187,190,450
2022-12-19 10:16:47.501850,106,423008367,-836986262,96,47528,188,190,450
2022-12-19 10:16:47.598063,106,423008403,-836986213,97,47625,193,190,450
2022-12-19 10:16:47.706849,106,423008430,-836986177,98,47733,202,190,450
2022-12-19 10:16:47.795057,106,423008466,-836986141,99,47822,201,190,450
2022-12-19 10:16:47.907737,106,423008493,-836986116,100,47935,201,190,450
2022-12-19 10:16:48.007895,106,423008520,-836986092,101,48034,201,190,450
2022-12-19 10:16:48.096196,106,423008557,-836986068,102,48122,201,190,450
2022-12-19 10:16:48.203793,106,423008584,-836986044,103,48230,201,190,450
2022-12-19 10:16:48.308679,106,423008512,-836986089,104,48335,201,190,450
2022-12-19 10:16:48.397004,106,423008548,-836986053,105,48423,200,190,450
2022-12-19 10:16:48.518537,106,423008566,-836986029,106,48545,197,190,450
2022-12-19 10:16:48.611326,106,423008593,-836986005,107,48638,191,190,450
2022-12-19 10:16:48.701251,106,423008611,-836985956,108,48728,190,190,450
2022-12-19 10:16:48.803901,106,423008629,-836985932,109,48830,187,190,450
2022-12-19 10:16:48.908478,106,423008656,-836985908,110,48936,187,190,450
2022-12-19 10:16:49.011146,106,423008674,-836985859,111,49037,186,190,450
2022-12-19 10:16:49.105908,106,423008692,-836985811,112,49133,188,190,450
2022-12-19 10:16:49.207350,106,423008719,-836985786,113,49234,191,190,450
2022-12-19 10:16:49.329808,106,423008737,-836985738,114,49357,190,190,450
2022-12-19 10:16:49.509597,106,423008782,-836985677,115,49536,189,190,450
2022-12-19 10:16:49.611520,106,423008800,-836985653,116,49638,185,190,450
2022-12-19 10:16:49.707885,106,423008818,-836985605,117,49735,181,190,450
2022-12-19 10:16:49.805063,106,423008836,-836985580,118,49831,181,190,450
2022-12-19 10:16:49.902475,106,423008836,-836985532,119,49930,178,190,450
2022-12-19 10:16:50.009094,106,423008854,-836985496,120,50036,179,190,450
2022-12-19 10:16:50.107244,106,423008863,-836985447,121,50134,182,190,450
2022-12-19 10:16:50.207459,106,423008863,-836985399,122,50234,184,190,450
2022-12-19 10:16:50.309854,106,423008863,-836985338,123,50337,183,190,450
2022-12-19 10:16:50.411628,106,423008881,-836985314,124,50437,180,190,450
2022-12-19 10:16:50.510117,106,423008881,-836985253,125,50537,182,190,450
2022-12-19 10:16:50.602713,106,423008889,-836985217,126,50629,173,190,450
2022-12-19 10:16:50.708977,106,423008889,-836985168,127,50736,177,190,450
2022-12-19 10:16:50.811637,106,423008907,-836985132,0,50839,180,190,450
2022-12-19 10:16:50.916298,106,423008907,-836985071,1,50943,192,190,450
2022-12-19 10:16:51.002660,106,423008925,-836985035,2,51029,189,190,450
2022-12-19 10:16:51.100554,106,423008934,-836984999,3,51128,183,190,450
2022-12-19 10:16:51.218033,106,423008925,-836984938,4,51245,191,190,450
2022-12-19 10:16:51.317916,106,423008925,-836984877,5,51345,194,190,450
2022-12-19 10:16:51.408994,106,423008934,-836984841,6,51436,184,190,450
2022-12-19 10:16:51.501201,106,423008934,-836984805,7,51527,184,190,450
2022-12-19 10:16:51.609736,106,423008943,-836984732,8,51637,190,190,450
2022-12-19 10:16:51.713634,106,423008943,-836984696,9,51739,190,190,450
2022-12-19 10:16:51.801915,106,423008952,-836984659,10,51829,190,190,450
