%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1668538300525091323,359116,1668538300606295031,gps,2,1,42.301451795,-83.6987381421,272.414154053,0.000121,0.0,0.0,0.0,0.000144,0.0,0.0,0.0,0.002116,2
1668538300535249541,359117,1668538300616377918,gps,2,1,42.3014516902,-83.698738074,272.414093018,0.000121,0.0,0.0,0.0,0.000144,0.0,0.0,0.0,0.002116,2
1668538300545082629,359118,1668538300626289950,gps,2,1,42.3014515789,-83.698738001,272.414031982,0.000121,0.0,0.0,0.0,0.000144,0.0,0.0,0.0,0.002116,2
1668538300555196772,359119,1668538300636288677,gps,2,1,42.3014514657,-83.6987379271,272.41394043,0.000121,0.0,0.0,0.0,0.000144,0.0,0.0,0.0,0.002116,2
1668538300565536415,359120,1668538300646349957,gps,2,1,42.3014513565,-83.698737856,272.413848877,0.000121,0.0,0.0,0.0,0.000144,0.0,0.0,0.0,0.002116,2
1668538300575462138,359121,1668538300656303840,gps,2,1,42.3014512407,-83.6987377798,272.413757324,0.000121,0.0,0.0,0.0,0.000144,0.0,0.0,0.0,0.002116,2
1668538300585330900,359122,1668538300666290520,gps,2,1,42.301451123,-83.698737703,272.413665771,0.000121,0.0,0.0,0.0,0.000144,0.0,0.0,0.0,0.002116,2
1668538300595286547,359123,1668538300676353240,gps,2,1,42.301451009,-83.6987376286,272.413574219,0.000121,0.0,0.0,0.0,0.000144,0.0,0.0,0.0,0.002116,2
1668538300605269239,359124,1668538300686289709,gps,2,1,42.3014508887,-83.6987375492,272.413482666,0.000121,0.0,0.0,0.0,0.000144,0.0,0.0,0.0,0.002116,2
1668538300615291399,359125,1668538300696299948,gps,2,1,42.3014507663,-83.698737469,272.413360596,0.000121,0.0,0.0,0.0,0.000144,0.0,0.0,0.0,0.002116,2
1668538300625384115,359126,1668538300706370263,gps,2,1,42.3014506478,-83.6987373914,272.413269043,0.000121,0.0,0.0,0.0,0.000144,0.0,0.0,0.0,0.002116,2
