%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1668536787614675494,207825,1668536787764557202,gps,2,1,42.3009729534,-83.6979642678,272.107086182,0.000121,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.004356,2
1668536787624964319,207826,1668536787774672441,gps,2,1,42.300972954,-83.6979642675,272.107055664,0.000121,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.004356,2
1668536787635023522,207827,1668536787784589293,gps,2,1,42.3009729546,-83.6979642671,272.107055664,0.000121,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.004356,2
1668536787644737549,207828,1668536787794537954,gps,2,1,42.3009729536,-83.6979642677,272.106872559,0.000121,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.004356,2
1668536787654737071,207829,1668536787804613386,gps,2,1,42.3009729542,-83.6979642675,272.106842041,0.000121,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.004356,2
1668536787664744154,207830,1668536787814558803,gps,2,1,42.3009729545,-83.6979642671,272.106842041,0.000121,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.004356,2
1668536787674897107,207831,1668536787824562715,gps,2,1,42.3009729535,-83.6979642676,272.106658936,0.000121,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.004356,2
1668536787684617436,207832,1668536787834623116,gps,2,1,42.3009729539,-83.6979642672,272.106658936,0.000121,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.004356,2
1668536787694846467,207833,1668536787844568979,gps,2,1,42.3009729542,-83.6979642671,272.106658936,0.000121,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.004356,2
1668536787704629954,207834,1668536787854569522,gps,2,1,42.3009729532,-83.6979642674,272.10647583,0.000121,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.004356,2
1668536787714638883,207835,1668536787864574368,gps,2,1,42.3009729536,-83.6979642669,272.106506348,0.000121,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.004356,2
1668536787724836990,207836,1668536787874645930,gps,2,1,42.3009729539,-83.697964267,272.10647583,0.000121,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.004356,2
1668536787735006671,207837,1668536787884624020,gps,2,1,42.300972953,-83.6979642671,272.106292725,0.000121,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.004356,2
1668536787744942547,207838,1668536787894641416,gps,2,1,42.3009729534,-83.6979642669,272.106292725,0.000121,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.004356,2
