%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1668539208435954998,449907,1668539208517899251,gps,2,1,42.3009508063,-83.6978969146,272.300323486,8.1e-05,0.0,0.0,0.0,8.1e-05,0.0,0.0,0.0,0.0016,2
1668539208445832381,449908,1668539208527965884,gps,2,1,42.300950806,-83.6978969157,272.300323486,8.1e-05,0.0,0.0,0.0,8.1e-05,0.0,0.0,0.0,0.0016,2
1668539208455891902,449909,1668539208537845980,gps,2,1,42.3009508057,-83.6978969169,272.300354004,8.1e-05,0.0,0.0,0.0,8.1e-05,0.0,0.0,0.0,0.0016,2
1668539208465908480,449910,1668539208547911392,gps,2,1,42.3009508058,-83.6978969145,272.300537109,8.1e-05,0.0,0.0,0.0,8.1e-05,0.0,0.0,0.0,0.0016,2
1668539208475675105,449911,1668539208557904609,gps,2,1,42.3009508055,-83.6978969156,272.300537109,8.1e-05,0.0,0.0,0.0,8.1e-05,0.0,0.0,0.0,0.0016,2
1668539208486002501,449912,1668539208567831899,gps,2,1,42.3009508052,-83.6978969167,272.300567627,8.1e-05,0.0,0.0,0.0,8.1e-05,0.0,0.0,0.0,0.0016,2
1668539208495502222,449913,1668539208577823737,gps,2,1,42.3009508054,-83.6978969143,272.300750732,8.1e-05,0.0,0.0,0.0,8.1e-05,0.0,0.0,0.0,0.0016,2
1668539208505873214,449914,1668539208587896915,gps,2,1,42.3009508051,-83.6978969154,272.300750732,8.1e-05,0.0,0.0,0.0,8.1e-05,0.0,0.0,0.0,0.0016,2
1668539208515788516,449915,1668539208597855250,gps,2,1,42.3009508048,-83.6978969165,272.30078125,8.1e-05,0.0,0.0,0.0,8.1e-05,0.0,0.0,0.0,0.0016,2
1668539208525848957,449916,1668539208607837565,gps,2,1,42.300950805,-83.6978969142,272.300933838,8.1e-05,0.0,0.0,0.0,8.1e-05,0.0,0.0,0.0,0.0016,2
1668539208535847481,449917,1668539208617839945,gps,2,1,42.3009508047,-83.6978969153,272.300964355,8.1e-05,0.0,0.0,0.0,8.1e-05,0.0,0.0,0.0,0.0016,2
1668539208545827708,449918,1668539208627898175,gps,2,1,42.3009508044,-83.6978969164,272.300994873,8.1e-05,0.0,0.0,0.0,8.1e-05,0.0,0.0,0.0,0.0016,2
1668539208555814494,449919,1668539208637833046,gps,2,1,42.3009508046,-83.6978969142,272.301147461,8.1e-05,0.0,0.0,0.0,8.1e-05,0.0,0.0,0.0,0.0016,2
1668539208565739466,449920,1668539208647821989,gps,2,1,42.3009508043,-83.6978969153,272.301177979,8.1e-05,0.0,0.0,0.0,8.1e-05,0.0,0.0,0.0,0.0016,2
1668539208576207355,449921,1668539208657889819,gps,2,1,42.300950804,-83.6978969164,272.301177979,8.1e-05,0.0,0.0,0.0,8.1e-05,0.0,0.0,0.0,0.0016,2
1668539208585526873,449922,1668539208667827359,gps,2,1,42.3009508042,-83.6978969143,272.301330566,8.1e-05,0.0,0.0,0.0,8.1e-05,0.0,0.0,0.0,0.0016,2
1668539208595999536,449923,1668539208677892756,gps,2,1,42.3009508039,-83.6978969154,272.301361084,8.1e-05,0.0,0.0,0.0,8.1e-05,0.0,0.0,0.0,0.0016,2
1668539208606199974,449924,1668539208687873533,gps,2,1,42.3009508037,-83.6978969166,272.301361084,8.1e-05,0.0,0.0,0.0,8.1e-05,0.0,0.0,0.0,0.0016,2
1668539208615582937,449925,1668539208697832893,gps,2,1,42.3009508038,-83.6978969146,272.301513672,8.1e-05,0.0,0.0,0.0,8.1e-05,0.0,0.0,0.0,0.0016,2
1668539208625809408,449926,1668539208707906701,gps,2,1,42.3009508035,-83.6978969157,272.301513672,8.1e-05,0.0,0.0,0.0,8.1e-05,0.0,0.0,0.0,0.0016,2
1668539208636057149,449927,1668539208717834631,gps,2,1,42.3009508032,-83.6978969169,272.301544189,8.1e-05,0.0,0.0,0.0,8.1e-05,0.0,0.0,0.0,0.0016,2
1668539208645700589,449928,1668539208727844518,gps,2,1,42.3009508033,-83.697896915,272.30166626,8.1e-05,0.0,0.0,0.0,8.1e-05,0.0,0.0,0.0,0.0016,2
1668539208655749875,449929,1668539208737900630,gps,2,1,42.300950803,-83.6978969161,272.30166626,8.1e-05,0.0,0.0,0.0,8.1e-05,0.0,0.0,0.0,0.0016,2
1668539208665716781,449930,1668539208747847329,gps,2,1,42.3009508027,-83.6978969173,272.301696777,8.1e-05,0.0,0.0,0.0,8.1e-05,0.0,0.0,0.0,0.0016,2
1668539208675765372,449931,1668539208757969048,gps,2,1,42.3009508027,-83.6978969155,272.301818848,8.1e-05,0.0,0.0,0.0,8.1e-05,0.0,0.0,0.0,0.0016,2
1668539208685867151,449932,1668539208767891911,gps,2,1,42.3009508024,-83.6978969167,272.301849365,8.1e-05,0.0,0.0,0.0,8.1e-05,0.0,0.0,0.0,0.0016,2
