154311.50,42.30107030,-83.69849770,RTK
154311.60,42.30106980,-83.69849830,RTK
154311.70,42.30106930,-83.69849900,RTK
154311.80,42.30106880,-83.69849950,RTK
154311.90,42.30106830,-83.69849980,RTK
154312.00,42.30106750,-83.69850000,RTK
154312.10,42.30106680,-83.69850020,RTK
154312.20,42.30106580,-83.69850000,RTK
154312.30,42.30106480,-83.69850000,RTK
154312.40,42.30106400,-83.69850030,RTK
154312.50,42.30106300,-83.69850050,RTK
154312.60,42.30106200,-83.69850080,RTK
154312.70,42.30106100,-83.69850120,RTK
154312.80,42.30106000,-83.69850170,RTK
154312.90,42.30105900,-83.69850220,RTK
154313.00,42.30105820,-83.69850270,RTK
154313.10,42.30105720,-83.69850280,RTK
154313.20,42.30105630,-83.69850280,RTK
154313.30,42.30105530,-83.69850250,RTK
154313.40,42.30105450,-83.69850230,RTK
154313.50,42.30105350,-83.69850230,RTK
154313.60,42.30105280,-83.69850230,RTK
154313.70,42.30105200,-83.69850250,RTK
154313.80,42.30105120,-83.69850250,RTK
154313.90,42.30105030,-83.69850270,RTK
154314.00,42.30104920,-83.69850320,RTK
154314.10,42.30104820,-83.69850370,RTK
154314.20,42.30104720,-83.69850380,RTK
154314.30,42.30104630,-83.69850380,RTK
154314.40,42.30104530,-83.69850370,RTK
154314.50,42.30104430,-83.69850370,RTK
154314.60,42.30104320,-83.69850330,RTK
154314.70,42.30104200,-83.69850330,RTK
154314.80,42.30104100,-83.69850330,RTK
154314.90,42.30104000,-83.69850350,RTK
154315.00,42.30103900,-83.69850330,RTK
154315.10,42.30103800,-83.69850350,RTK
154315.20,42.30103700,-83.69850380,RTK
154315.30,42.30103600,-83.69850370,RTK
154315.40,42.30103500,-83.69850370,RTK
154315.50,42.30103400,-83.69850350,RTK
154315.60,42.30103280,-83.69850330,RTK
154315.70,42.30103150,-83.69850300,RTK
154315.80,42.30103030,-83.69850300,RTK
154315.90,42.30102930,-83.69850320,RTK
154316.00,42.30102820,-83.69850320,RTK
154316.10,42.30102700,-83.69850320,RTK
154316.20,42.30102580,-83.69850330,RTK
154316.30,42.30102480,-83.69850370,RTK
154316.40,42.30102380,-83.69850370,RTK
154316.50,42.30102270,-83.69850350,RTK
154316.60,42.30102150,-83.69850330,RTK
154316.70,42.30102030,-83.69850320,RTK
154316.80,42.30101900,-83.69850300,RTK
154316.90,42.30101800,-83.69850320,RTK
154317.00,42.30101680,-83.69850300,RTK
154317.10,42.30101570,-83.69850300,RTK
154317.20,42.30101450,-83.69850300,RTK
154317.30,42.30101330,-83.69850350,RTK
154317.40,42.30101230,-83.69850350,RTK
154317.50,42.30101120,-83.69850350,RTK
154317.60,42.30101000,-83.69850330,RTK
154317.70,42.30100880,-83.69850330,RTK
154317.80,42.30100770,-83.69850300,RTK
154317.90,42.30100630,-83.69850320,RTK
154318.00,42.30100520,-83.69850330,RTK
154318.10,42.30100400,-83.69850330,RTK
154318.20,42.30100280,-83.69850330,RTK
154318.30,42.30100150,-83.69850370,RTK
154318.40,42.30100030,-83.69850420,RTK
154318.50,42.30099930,-83.69850430,RTK
154318.60,42.30099820,-83.69850430,RTK
154318.70,42.30099720,-83.69850450,RTK
154318.80,42.30099580,-83.69850420,RTK
154318.90,42.30099470,-83.69850430,RTK
154319.00,42.30099350,-83.69850470,RTK
154319.10,42.30099230,-83.69850500,RTK
154319.20,42.30099100,-83.69850500,RTK
154319.30,42.30098980,-83.69850530,RTK
154319.40,42.30098870,-83.69850550,RTK
154319.50,42.30098750,-83.69850570,RTK
154319.60,42.30098650,-83.69850580,RTK
154319.70,42.30098550,-83.69850580,RTK
154319.80,42.30098420,-83.69850550,RTK
154319.90,42.30098300,-83.69850530,RTK
154320.00,42.30098170,-83.69850530,RTK
154320.10,42.30098050,-83.69850580,RTK
154320.20,42.30097930,-83.69850650,RTK
154320.30,42.30097780,-83.69850650,RTK
154320.40,42.30097670,-83.69850650,RTK
154320.50,42.30097550,-83.69850670,RTK
154320.60,42.30097430,-83.69850700,RTK
154320.70,42.30097320,-83.69850680,RTK
154320.80,42.30097200,-83.69850630,RTK
154320.90,42.30097070,-83.69850600,RTK
154321.00,42.30096930,-83.69850570,RTK
154321.10,42.30096800,-83.69850580,RTK
154321.20,42.30096670,-83.69850620,RTK
154321.30,42.30096530,-83.69850600,RTK
154321.40,42.30096380,-83.69850620,RTK
154321.50,42.30096250,-83.69850630,RTK
154321.60,42.30096130,-83.69850670,RTK
154321.70,42.30096020,-83.69850650,RTK
154321.80,42.30095900,-83.69850620,RTK
154321.90,42.30095750,-83.69850600,RTK
154322.00,42.30095620,-83.69850580,RTK
154322.10,42.30095480,-83.69850600,RTK
154322.20,42.30095370,-83.69850630,RTK
154322.30,42.30095220,-83.69850620,RTK
154322.40,42.30095080,-83.69850630,RTK
154322.50,42.30094950,-83.69850620,RTK
154322.60,42.30094820,-83.69850620,RTK
154322.70,42.30094720,-83.69850600,RTK
154322.80,42.30094600,-83.69850580,RTK
154322.90,42.30094450,-83.69850570,RTK
154323.00,42.30094330,-83.69850530,RTK
154323.10,42.30094200,-83.69850530,RTK
154323.20,42.30094080,-83.69850580,RTK
154323.30,42.30093950,-83.69850600,RTK
154323.40,42.30093820,-83.69850600,RTK
154323.50,42.30093680,-83.69850620,RTK
154323.60,42.30093550,-83.69850630,RTK
154323.70,42.30093450,-83.69850650,RTK
154323.80,42.30093350,-83.69850630,RTK
154323.90,42.30093220,-83.69850630,RTK
154324.00,42.30093080,-83.69850620,RTK
154324.10,42.30092930,-83.69850620,RTK
154324.20,42.30092770,-83.69850650,RTK
154324.30,42.30092630,-83.69850700,RTK
154324.40,42.30092500,-83.69850700,RTK
154324.50,42.30092370,-83.69850730,RTK
154324.60,42.30092230,-83.69850730,RTK
154324.70,42.30092120,-83.69850750,RTK
154324.80,42.30092000,-83.69850750,RTK
154324.90,42.30091870,-83.69850720,RTK
154325.00,42.30091750,-83.69850730,RTK
154325.10,42.30091600,-83.69850700,RTK
154325.20,42.30091430,-83.69850720,RTK
154325.30,42.30091280,-83.69850730,RTK
154325.40,42.30091120,-83.69850770,RTK
154325.50,42.30090970,-83.69850820,RTK
154325.60,42.30090830,-83.69850820,RTK
154325.70,42.30090680,-83.69850820,RTK
154325.80,42.30090570,-83.69850800,RTK
154325.90,42.30090450,-83.69850780,RTK
154326.00,42.30090280,-83.69850820,RTK
154326.10,42.30090120,-83.69850780,RTK
154326.20,42.30089950,-83.69850770,RTK
154326.30,42.30089800,-83.69850800,RTK
154326.40,42.30089670,-83.69850820,RTK
154326.50,42.30089530,-83.69850850,RTK
154326.60,42.30089400,-83.69850850,RTK
154326.70,42.30089250,-83.69850850,RTK
154326.80,42.30089150,-83.69850850,RTK
154326.90,42.30089050,-83.69850830,RTK
154327.00,42.30088930,-83.69850880,RTK
154327.10,42.30088820,-83.69850870,RTK
154327.20,42.30088680,-83.69850870,RTK
154327.30,42.30088530,-83.69850920,RTK
154327.40,42.30088350,-83.69850970,RTK
154327.50,42.30088170,-83.69850970,RTK
154327.60,42.30088030,-83.69850980,RTK
154327.70,42.30087880,-83.69851020,RTK
154327.80,42.30087780,-83.69851020,RTK
154327.90,42.30087670,-83.69851020,RTK
154328.00,42.30087530,-83.69851050,RTK
154328.10,42.30087380,-83.69851050,RTK
154328.20,42.30087270,-83.69851050,RTK
154328.30,42.30087130,-83.69851080,RTK
154328.40,42.30087020,-83.69851100,RTK
154328.50,42.30086900,-83.69851150,RTK
154328.60,42.30086770,-83.69851200,RTK
154328.70,42.30086650,-83.69851230,RTK
154328.80,42.30086580,-83.69851270,RTK
154328.90,42.30086470,-83.69851300,RTK
154329.00,42.30086370,-83.69851330,RTK
154329.10,42.30086270,-83.69851400,RTK
154329.20,42.30086170,-83.69851400,RTK
154329.30,42.30086070,-83.69851430,RTK
154329.40,42.30085930,-83.69851530,RTK
154329.50,42.30085820,-83.69851620,RTK
154329.60,42.30085700,-83.69851700,RTK
154329.70,42.30085580,-83.69851820,RTK
154329.80,42.30085500,-83.69851920,Differential
154329.90,42.30085400,-83.69852000,Differential
154330.00,42.30085330,-83.69852050,Differential
154330.10,42.30085280,-83.69852150,Differential
