%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1671464581553516179,603054,1671464581582843298,gps,2,1,42.3009905514,-83.6977241089,272.725860596,0.000121,0.0,0.0,0.0,0.000144,0.0,0.0,0.0,0.001156,2
1671464581563359836,603055,1671464581592755873,gps,2,1,42.3009905512,-83.6977241093,272.725830078,0.000121,0.0,0.0,0.0,0.000144,0.0,0.0,0.0,0.001156,2
1671464581573676387,603056,1671464581602719080,gps,2,1,42.300990551,-83.6977241089,272.725830078,0.000121,0.0,0.0,0.0,0.000144,0.0,0.0,0.0,0.001156,2
1671464581583409043,603057,1671464581612787888,gps,2,1,42.3009905509,-83.6977241085,272.725830078,0.000121,0.0,0.0,0.0,0.000144,0.0,0.0,0.0,0.001156,2
1671464581593631828,603058,1671464581622711450,gps,2,1,42.3009905506,-83.6977241089,272.725799561,0.000121,0.0,0.0,0.0,0.000144,0.0,0.0,0.0,0.001156,2
1671464581603490784,603059,1671464581632710495,gps,2,1,42.3009905504,-83.6977241085,272.725799561,0.000121,0.0,0.0,0.0,0.000144,0.0,0.0,0.0,0.001156,2
1671464581613569318,603060,1671464581642805658,gps,2,1,42.3009905503,-83.6977241081,272.725830078,0.000121,0.0,0.0,0.0,0.000144,0.0,0.0,0.0,0.001156,2
1671464581623513450,603061,1671464581652711460,gps,2,1,42.30099055,-83.6977241085,272.725799561,0.000121,0.0,0.0,0.0,0.000144,0.0,0.0,0.0,0.001156,2
1671464581633460497,603062,1671464581662702396,gps,2,1,42.3009905499,-83.6977241082,272.725799561,0.000121,0.0,0.0,0.0,0.000144,0.0,0.0,0.0,0.001156,2
1671464581643809051,603063,1671464581672792774,gps,2,1,42.3009905497,-83.6977241078,272.725799561,0.000121,0.0,0.0,0.0,0.000144,0.0,0.0,0.0,0.001156,2
1671464581653168639,603064,1671464581682728772,gps,2,1,42.3009905494,-83.6977241081,272.725769043,0.000121,0.0,0.0,0.0,0.000144,0.0,0.0,0.0,0.001156,2
1671464581663329877,603065,1671464581692717064,gps,2,1,42.3009905493,-83.6977241077,272.725769043,0.000121,0.0,0.0,0.0,0.000144,0.0,0.0,0.0,0.001156,2
1671464581673288363,603066,1671464581702776168,gps,2,1,42.3009905491,-83.6977241074,272.725769043,0.000121,0.0,0.0,0.0,0.000144,0.0,0.0,0.0,0.001156,2
1671464581683104891,603067,1671464581712705904,gps,2,1,42.3009905488,-83.6977241077,272.725769043,0.000121,0.0,0.0,0.0,0.000144,0.0,0.0,0.0,0.001156,2
1671464581693638621,603068,1671464581722710006,gps,2,1,42.3009905487,-83.6977241072,272.725769043,0.000121,0.0,0.0,0.0,0.000144,0.0,0.0,0.0,0.001156,2
1671464581703445933,603069,1671464581732779837,gps,2,1,42.3009905486,-83.6977241068,272.725769043,0.000121,0.0,0.0,0.0,0.000144,0.0,0.0,0.0,0.001156,2
1671464581713390382,603070,1671464581742709450,gps,2,1,42.3009905483,-83.6977241071,272.725738525,0.000121,0.0,0.0,0.0,0.000144,0.0,0.0,0.0,0.001156,2
1671464581723575146,603071,1671464581752721721,gps,2,1,42.3009905483,-83.6977241066,272.725738525,0.000121,0.0,0.0,0.0,0.000144,0.0,0.0,0.0,0.001156,2
1671464581733499235,603072,1671464581762779243,gps,2,1,42.3009905482,-83.6977241062,272.725738525,0.000121,0.0,0.0,0.0,0.000144,0.0,0.0,0.0,0.001156,2
1671464581743517234,603073,1671464581772727103,gps,2,1,42.3009905479,-83.6977241065,272.725738525,0.000121,0.0,0.0,0.0,0.000144,0.0,0.0,0.0,0.001156,2
1671464581753563132,603074,1671464581782816535,gps,2,1,42.3009905478,-83.697724106,272.725738525,0.000121,0.0,0.0,0.0,0.000144,0.0,0.0,0.0,0.001156,2
1671464581763236085,603075,1671464581792775935,gps,2,1,42.3009905477,-83.6977241056,272.725738525,0.000121,0.0,0.0,0.0,0.000144,0.0,0.0,0.0,0.001156,2
1671464581773391606,603076,1671464581802702106,gps,2,1,42.3009905474,-83.6977241058,272.725708008,0.000121,0.0,0.0,0.0,0.000144,0.0,0.0,0.0,0.001156,2
1671464581783175543,603077,1671464581812692260,gps,2,1,42.3009905473,-83.6977241053,272.725708008,0.000121,0.0,0.0,0.0,0.000144,0.0,0.0,0.0,0.001156,2
1671464581793287158,603078,1671464581822775391,gps,2,1,42.3009905472,-83.6977241049,272.725708008,0.000121,0.0,0.0,0.0,0.000144,0.0,0.0,0.0,0.001156,2
1671464581803593807,603079,1671464581832699901,gps,2,1,42.3009905469,-83.6977241051,272.725708008,0.000121,0.0,0.0,0.0,0.000144,0.0,0.0,0.0,0.001156,2
1671464581813210557,603080,1671464581842704743,gps,2,1,42.3009905467,-83.6977241046,272.725708008,0.000121,0.0,0.0,0.0,0.000144,0.0,0.0,0.0,0.001156,2
1671464581823886830,603081,1671464581852855687,gps,2,1,42.3009905466,-83.6977241042,272.725708008,0.000121,0.0,0.0,0.0,0.000144,0.0,0.0,0.0,0.001156,2
1671464581833773536,603082,1671464581862713360,gps,2,1,42.3009905463,-83.6977241043,272.72567749,0.000121,0.0,0.0,0.0,0.000144,0.0,0.0,0.0,0.001156,2
1671464581843496081,603083,1671464581872724393,gps,2,1,42.3009905461,-83.6977241039,272.72567749,0.000121,0.0,0.0,0.0,0.000144,0.0,0.0,0.0,0.001156,2
1671464581853743109,603084,1671464581882769814,gps,2,1,42.300990546,-83.6977241034,272.72567749,0.000121,0.0,0.0,0.0,0.000144,0.0,0.0,0.0,0.001156,2
1671464581863626296,603085,1671464581892719724,gps,2,1,42.3009905457,-83.6977241036,272.72567749,0.000121,0.0,0.0,0.0,0.000144,0.0,0.0,0.0,0.001156,2
1671464581873275492,603086,1671464581902712199,gps,2,1,42.3009905456,-83.6977241031,272.72567749,0.000121,0.0,0.0,0.0,0.000144,0.0,0.0,0.0,0.001156,2
1671464581883527753,603087,1671464581912797698,gps,2,1,42.3009905455,-83.6977241027,272.72567749,0.000121,0.0,0.0,0.0,0.000144,0.0,0.0,0.0,0.001156,2
1671464581893466742,603088,1671464581922694909,gps,2,1,42.3009905455,-83.697724103,272.725646973,0.000121,0.0,0.0,0.0,0.000144,0.0,0.0,0.0,0.001156,2
1671464581903541046,603089,1671464581932719535,gps,2,1,42.3009905453,-83.6977241026,272.725646973,0.000121,0.0,0.0,0.0,0.000144,0.0,0.0,0.0,0.001156,2
1671464581913235595,603090,1671464581942761970,gps,2,1,42.3009905452,-83.6977241022,272.725616455,0.000121,0.0,0.0,0.0,0.000144,0.0,0.0,0.0,0.001156,2
1671464581923242806,603091,1671464581952693282,gps,2,1,42.3009905452,-83.6977241025,272.725585938,0.000121,0.0,0.0,0.0,0.000144,0.0,0.0,0.0,0.001156,2
1671464581933260269,603092,1671464581962685994,gps,2,1,42.300990545,-83.6977241021,272.725585938,0.000121,0.0,0.0,0.0,0.000144,0.0,0.0,0.0,0.001156,2
