%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1671466461963144076,55846,1671466461962626369,gps,2,1,42.300234185,-83.6985893369,271.18157959,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.004096,2
1671466461983159830,55847,1671466461982683203,gps,2,1,42.3002341853,-83.6985893363,271.181640625,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.004096,2
1671466462003216569,55848,1671466462002711213,gps,2,1,42.3002341831,-83.698589335,271.181640625,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.004096,2
1671466462023093326,55849,1671466462022689052,gps,2,1,42.3002341837,-83.6985893345,271.181671143,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.004096,2
1671466462043302728,55850,1671466462042792348,gps,2,1,42.3002341843,-83.698589334,271.18170166,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.004096,2
1671466462063227842,55851,1671466462062749320,gps,2,1,42.3002341821,-83.6985893327,271.18170166,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.004096,2
1671466462083199310,55852,1671466462082676284,gps,2,1,42.3002341832,-83.6985893324,271.181732178,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.004096,2
1671466462103214537,55853,1671466462102775467,gps,2,1,42.3002341841,-83.6985893324,271.181732178,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.004096,2
1671466462123189591,55854,1671466462122746962,gps,2,1,42.3002341819,-83.698589331,271.181732178,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.004096,2
1671466462143127863,55855,1671466462142715657,gps,2,1,42.3002341827,-83.6985893308,271.181762695,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.004096,2
1671466462163269337,55856,1671466462162785140,gps,2,1,42.3002341834,-83.6985893307,271.181762695,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.004096,2
1671466462183276513,55857,1671466462182778774,gps,2,1,42.3002341812,-83.6985893292,271.181762695,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.004096,2
1671466462203163704,55858,1671466462202712108,gps,2,1,42.3002341817,-83.6985893289,271.181793213,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.004096,2
1671466462223215719,55859,1671466462222706654,gps,2,1,42.300234183,-83.6985893286,271.18182373,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.004096,2
