%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1671466039833732662,34740,1671466039833395853,gps,2,1,42.2999934186,-83.6985477679,270.535339355,0.001225,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.004489,2
1671466039853910969,34741,1671466039853500058,gps,2,1,42.2999934167,-83.6985477757,270.53527832,0.001225,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.004489,2
1671466039873914192,34742,1671466039873402938,gps,2,1,42.2999934148,-83.6985477843,270.535217285,0.001225,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.004489,2
1671466039893927326,34743,1671466039893445595,gps,2,1,42.2999934117,-83.6985477766,270.535217285,0.001225,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.004489,2
1671466039913948548,34744,1671466039913493307,gps,2,1,42.2999934097,-83.6985477846,270.53515625,0.001225,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.004489,2
1671466039933865653,34745,1671466039933403869,gps,2,1,42.2999934077,-83.6985477922,270.535095215,0.001225,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.004489,2
1671466039953938742,34746,1671466039953413841,gps,2,1,42.2999934046,-83.6985477847,270.535095215,0.001225,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.004489,2
1671466039973984203,34747,1671466039973476493,gps,2,1,42.2999934024,-83.6985477919,270.53503418,0.001225,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.004489,2
1671466039993916119,34748,1671466039993427645,gps,2,1,42.2999934003,-83.6985477982,270.534973145,0.001225,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.004489,2
1671466040014049924,34749,1671466040013506751,gps,2,1,42.2999933971,-83.6985477908,270.534973145,0.001225,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.004489,2
1671466040034106461,34750,1671466040033525128,gps,2,1,42.2999933954,-83.6985478015,270.534942627,0.001225,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.004489,2
1671466040053983400,34751,1671466040053468471,gps,2,1,42.2999933935,-83.6985478116,270.534912109,0.001225,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.004489,2
1671466040073921649,34752,1671466040073524689,gps,2,1,42.2999933904,-83.6985478043,270.534912109,0.001225,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.004489,2
1671466040093973530,34753,1671466040093443062,gps,2,1,42.2999933892,-83.6985478149,270.534851074,0.001225,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.004489,2
1671466040113825794,34754,1671466040113382334,gps,2,1,42.299993388,-83.6985478248,270.534820557,0.001225,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.004489,2
1671466040134020137,34755,1671466040133436213,gps,2,1,42.2999933848,-83.6985478177,270.534820557,0.001225,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.004489,2
1671466040154170579,34756,1671466040153576385,gps,2,1,42.2999933834,-83.6985478271,270.534790039,0.001225,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.004489,2
1671466040173936715,34757,1671466040173405831,gps,2,1,42.2999933818,-83.6985478359,270.534759521,0.001225,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.004489,2
1671466040193886196,34758,1671466040193379432,gps,2,1,42.2999933785,-83.6985478288,270.534729004,0.001225,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.004489,2
1671466040213940274,34759,1671466040213455546,gps,2,1,42.299993377,-83.6985478378,270.534729004,0.001225,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.004489,2
1671466040233912942,34760,1671466040233341611,gps,2,1,42.2999933756,-83.6985478463,270.534698486,0.001225,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.004489,2
1671466040253878312,34761,1671466040253377215,gps,2,1,42.2999933721,-83.6985478393,270.534667969,0.001225,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.004489,2
1671466040273926156,34762,1671466040273441204,gps,2,1,42.2999933705,-83.6985478474,270.534667969,0.001225,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.004489,2
1671466040293807510,34763,1671466040293361849,gps,2,1,42.2999933691,-83.6985478553,270.534637451,0.001225,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.004489,2
1671466040313815336,34764,1671466040313370794,gps,2,1,42.2999933656,-83.6985478485,270.534637451,0.001225,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.004489,2
1671466040333879446,34765,1671466040333443131,gps,2,1,42.2999933641,-83.698547856,270.534606934,0.001225,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.004489,2
1671466040353870233,34766,1671466040353378462,gps,2,1,42.2999933626,-83.6985478632,270.534606934,0.001225,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.004489,2
1671466040373953200,34767,1671466040373462039,gps,2,1,42.2999933592,-83.6985478565,270.534606934,0.001225,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.004489,2
1671466040393925960,34768,1671466040393444597,gps,2,1,42.299993358,-83.6985478641,270.534576416,0.001225,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.004489,2
1671466040413772011,34769,1671466040413379664,gps,2,1,42.2999933566,-83.6985478713,270.534576416,0.001225,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.004489,2
1671466040433865810,34770,1671466040433377699,gps,2,1,42.2999933532,-83.6985478647,270.534576416,0.001225,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.004489,2
1671466040453982522,34771,1671466040453422435,gps,2,1,42.2999933518,-83.6985478715,270.534576416,0.001225,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.004489,2
1671466040473962760,34772,1671466040473410331,gps,2,1,42.2999933504,-83.698547879,270.534545898,0.001225,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.004489,2
1671466040493868277,34773,1671466040493378649,gps,2,1,42.2999933469,-83.6985478726,270.534515381,0.001225,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.004489,2
1671466040514010357,34774,1671466040513425667,gps,2,1,42.2999933453,-83.6985478797,270.534515381,0.001225,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.004489,2
1671466040533995485,34775,1671466040533606146,gps,2,1,42.2999933437,-83.6985478862,270.534484863,0.001225,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.004489,2
1671466040553983623,34776,1671466040553409956,gps,2,1,42.29999334,-83.6985478799,270.534484863,0.001225,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.004489,2
1671466040574039438,34777,1671466040573568341,gps,2,1,42.2999933389,-83.6985478906,270.534484863,0.001225,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.004489,2
1671466040594003721,34778,1671466040593388490,gps,2,1,42.2999933378,-83.6985479007,270.534484863,0.001225,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.004489,2
1671466040613824738,34779,1671466040613382407,gps,2,1,42.2999933341,-83.6985478945,270.534484863,0.001225,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.004489,2
1671466040633898106,34780,1671466040633428906,gps,2,1,42.2999933329,-83.6985479041,270.534515381,0.001225,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.004489,2
1671466040654111587,34781,1671466040653508743,gps,2,1,42.2999933316,-83.6985479133,270.534515381,0.001225,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.004489,2
1671466040674001589,34782,1671466040673468688,gps,2,1,42.2999933278,-83.6985479071,270.534515381,0.001225,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.004489,2
1671466040693994448,34783,1671466040693481734,gps,2,1,42.2999933272,-83.6985479161,270.534484863,0.000961,0.0,0.0,0.0,0.000961,0.0,0.0,0.0,0.004225,2
1671466040713832440,34784,1671466040713400186,gps,2,1,42.2999933265,-83.6985479246,270.534454346,0.000961,0.0,0.0,0.0,0.000961,0.0,0.0,0.0,0.004225,2
1671466040733849819,34785,1671466040733392432,gps,2,1,42.2999933228,-83.6985479186,270.534454346,0.000961,0.0,0.0,0.0,0.000961,0.0,0.0,0.0,0.004225,2
1671466040753823132,34786,1671466040753385916,gps,2,1,42.2999933219,-83.6985479267,270.534423828,0.000961,0.0,0.0,0.0,0.000961,0.0,0.0,0.0,0.004225,2
1671466040774145887,34787,1671466040773439082,gps,2,1,42.299993321,-83.6985479343,270.534423828,0.000961,0.0,0.0,0.0,0.000961,0.0,0.0,0.0,0.004225,2
1671466040793844087,34788,1671466040793415336,gps,2,1,42.2999933172,-83.6985479285,270.534393311,0.000961,0.0,0.0,0.0,0.000961,0.0,0.0,0.0,0.004225,2
1671466040813895730,34789,1671466040813405311,gps,2,1,42.2999933167,-83.6985479363,270.534393311,0.000961,0.0,0.0,0.0,0.000961,0.0,0.0,0.0,0.004225,2
1671466040833848278,34790,1671466040833408983,gps,2,1,42.299993316,-83.6985479437,270.534393311,0.000961,0.0,0.0,0.0,0.000961,0.0,0.0,0.0,0.004225,2
1671466040853836836,34791,1671466040853358553,gps,2,1,42.2999933122,-83.698547938,270.534362793,0.000961,0.0,0.0,0.0,0.000961,0.0,0.0,0.0,0.004225,2
