%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1671466038743883831,748773,1671466038751066957,gps,2,1,42.3000735172,-83.6985722697,270.567352295,0.0001,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.0009,2
1671466038753849724,748774,1671466038760914686,gps,2,1,42.3000735176,-83.6985722677,270.567169189,0.0001,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.0009,2
1671466038763959912,748775,1671466038770923252,gps,2,1,42.3000735176,-83.6985722688,270.567169189,0.0001,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.0009,2
1671466038773812899,748776,1671466038780959048,gps,2,1,42.3000735176,-83.6985722699,270.567169189,0.0001,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.0009,2
1671466038783858214,748777,1671466038790915835,gps,2,1,42.3000735181,-83.698572268,270.566986084,0.0001,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.0009,2
1671466038793710230,748778,1671466038800956392,gps,2,1,42.300073518,-83.6985722691,270.566955566,0.0001,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.0009,2
1671466038803863686,748779,1671466038810911298,gps,2,1,42.3000735181,-83.6985722702,270.566955566,0.0001,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.0009,2
1671466038813658871,748780,1671466038820904606,gps,2,1,42.3000735185,-83.6985722684,270.566772461,0.0001,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.0009,2
1671466038823615047,748781,1671466038830903403,gps,2,1,42.3000735184,-83.6985722694,270.566772461,0.0001,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.0009,2
1671466038834019113,748782,1671466038840959512,gps,2,1,42.3000735184,-83.6985722705,270.566772461,0.0001,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.0009,2
1671466038843940349,748783,1671466038850903002,gps,2,1,42.3000735188,-83.6985722687,270.566589355,0.0001,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.0009,2
1671466038853873343,748784,1671466038860990526,gps,2,1,42.3000735187,-83.6985722697,270.566589355,0.0001,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.0009,2
1671466038863908154,748785,1671466038870964547,gps,2,1,42.3000735186,-83.6985722706,270.566558838,0.0001,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.0009,2
1671466038873766222,748786,1671466038880898999,gps,2,1,42.300073519,-83.6985722688,270.56640625,0.0001,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.0009,2
1671466038883663904,748787,1671466038890903987,gps,2,1,42.300073519,-83.6985722698,270.56640625,0.0001,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.0009,2
1671466038893973048,748788,1671466038900986179,gps,2,1,42.3000735189,-83.6985722707,270.56640625,0.0001,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.0009,2
1671466038903750776,748789,1671466038910909623,gps,2,1,42.3000735195,-83.6985722689,270.566223145,0.0001,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.0009,2
1671466038913666634,748790,1671466038920892900,gps,2,1,42.3000735194,-83.6985722699,270.566223145,0.0001,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.0009,2
1671466038923803090,748791,1671466038931053595,gps,2,1,42.3000735194,-83.6985722708,270.566223145,0.0001,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.0009,2
1671466038933665523,748792,1671466038940893751,gps,2,1,42.3000735199,-83.6985722691,270.566040039,0.0001,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.0009,2
1671466038943723049,748793,1671466038950888347,gps,2,1,42.3000735199,-83.6985722701,270.566040039,0.0001,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.0009,2
1671466038953652951,748794,1671466038960957217,gps,2,1,42.3000735199,-83.6985722711,270.566040039,0.0001,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.0009,2
1671466038963521507,748795,1671466038970903091,gps,2,1,42.3000735204,-83.6985722695,270.565856934,0.0001,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.0009,2
1671466038974031789,748796,1671466038980897039,gps,2,1,42.3000735204,-83.6985722704,270.565856934,0.0001,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.0009,2
1671466038983901614,748797,1671466038990958907,gps,2,1,42.3000735204,-83.6985722716,270.565856934,0.0001,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.0009,2
1671466038993799493,748798,1671466039000987585,gps,2,1,42.3000735208,-83.69857227,270.565704346,0.0001,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.0009,2
1671466039003783981,748799,1671466039010977217,gps,2,1,42.3000735208,-83.6985722712,270.565673828,0.0001,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.0009,2
1671466039013964699,748800,1671466039020982596,gps,2,1,42.3000735207,-83.6985722723,270.565673828,0.0001,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.0009,2
1671466039023802907,748801,1671466039030990782,gps,2,1,42.3000735211,-83.6985722709,270.56552124,0.0001,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.0009,2
1671466039033762304,748802,1671466039041035182,gps,2,1,42.3000735211,-83.698572272,270.56552124,0.0001,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.0009,2
1671466039043700509,748803,1671466039050934478,gps,2,1,42.300073521,-83.6985722732,270.56552124,0.0001,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.0009,2
1671466039053565559,748804,1671466039060934042,gps,2,1,42.300073522,-83.6985722704,270.565307617,0.0001,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.0009,2
1671466039063707172,748805,1671466039071014451,gps,2,1,42.300073522,-83.6985722715,270.565307617,0.0001,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.0009,2
1671466039073590523,748806,1671466039080906673,gps,2,1,42.3000735219,-83.6985722725,270.5652771,0.0001,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.0009,2
1671466039083530747,748807,1671466039090986644,gps,2,1,42.300073523,-83.6985722698,270.565093994,0.0001,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.0009,2
1671466039093714875,748808,1671466039100966033,gps,2,1,42.3000735229,-83.6985722706,270.565093994,0.0001,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.0009,2
1671466039103978744,748809,1671466039110906996,gps,2,1,42.3000735229,-83.6985722717,270.565063477,0.0001,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.0009,2
1671466039113847865,748810,1671466039120924404,gps,2,1,42.3000735239,-83.6985722689,270.564910889,0.0001,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.0009,2
1671466039123972966,748811,1671466039131000882,gps,2,1,42.3000735238,-83.6985722698,270.564880371,0.0001,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.0009,2
1671466039133739547,748812,1671466039141024553,gps,2,1,42.3000735238,-83.6985722706,270.564910889,0.0001,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.0009,2
1671466039143859019,748813,1671466039150897503,gps,2,1,42.3000735247,-83.6985722678,270.564727783,0.0001,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.0009,2
1671466039153728673,748814,1671466039160955988,gps,2,1,42.3000735246,-83.6985722686,270.564727783,0.0001,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.0009,2
1671466039163776312,748815,1671466039170911371,gps,2,1,42.3000735245,-83.6985722693,270.564727783,0.0001,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.0009,2
1671466039173750039,748816,1671466039180982328,gps,2,1,42.3000735255,-83.6985722666,270.564575195,0.0001,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.0009,2
1671466039183586479,748817,1671466039190892643,gps,2,1,42.3000735254,-83.6985722673,270.564575195,0.0001,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.0009,2
1671466039193880810,748818,1671466039200954079,gps,2,1,42.3000735254,-83.698572268,270.564575195,0.0001,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.0009,2
1671466039203674754,748819,1671466039210893661,gps,2,1,42.3000735263,-83.6985722654,270.56439209,0.0001,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.0009,2
1671466039213813527,748820,1671466039220914764,gps,2,1,42.3000735262,-83.6985722662,270.56439209,0.0001,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.0009,2
