%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1671466463823841049,791281,1671466463824347637,gps,2,1,42.3009679825,-83.6976949307,272.773345947,4.9e-05,0.0,0.0,0.0,6.4e-05,0.0,0.0,0.0,0.000784,2
1671466463834101037,791282,1671466463834282782,gps,2,1,42.3009679821,-83.6976949305,272.773376465,4.9e-05,0.0,0.0,0.0,6.4e-05,0.0,0.0,0.0,0.000784,2
1671466463843942095,791283,1671466463844331686,gps,2,1,42.3009679816,-83.6976949303,272.773406982,4.9e-05,0.0,0.0,0.0,6.4e-05,0.0,0.0,0.0,0.000784,2
1671466463854054156,791284,1671466463854274007,gps,2,1,42.3009679825,-83.6976949301,272.7734375,4.9e-05,0.0,0.0,0.0,6.4e-05,0.0,0.0,0.0,0.000784,2
1671466463863732611,791285,1671466463864280990,gps,2,1,42.3009679823,-83.6976949298,272.773468018,4.9e-05,0.0,0.0,0.0,6.4e-05,0.0,0.0,0.0,0.000784,2
1671466463873986124,791286,1671466463874352098,gps,2,1,42.3009679819,-83.6976949297,272.773498535,4.9e-05,0.0,0.0,0.0,6.4e-05,0.0,0.0,0.0,0.000784,2
1671466463883870563,791287,1671466463884248334,gps,2,1,42.300967983,-83.6976949296,272.77355957,4.9e-05,0.0,0.0,0.0,6.4e-05,0.0,0.0,0.0,0.000784,2
1671466463893892819,791288,1671466463894357651,gps,2,1,42.3009679827,-83.6976949294,272.773590088,4.9e-05,0.0,0.0,0.0,6.4e-05,0.0,0.0,0.0,0.000784,2
1671466463903881872,791289,1671466463904326250,gps,2,1,42.3009679825,-83.6976949292,272.773620605,4.9e-05,0.0,0.0,0.0,6.4e-05,0.0,0.0,0.0,0.000784,2
1671466463913815217,791290,1671466463914259932,gps,2,1,42.3009679836,-83.6976949292,272.773681641,4.9e-05,0.0,0.0,0.0,6.4e-05,0.0,0.0,0.0,0.000784,2
1671466463923747209,791291,1671466463924264594,gps,2,1,42.3009679833,-83.697694929,272.773712158,4.9e-05,0.0,0.0,0.0,6.4e-05,0.0,0.0,0.0,0.000784,2
1671466463934099812,791292,1671466463934321740,gps,2,1,42.300967983,-83.6976949289,272.773742676,4.9e-05,0.0,0.0,0.0,6.4e-05,0.0,0.0,0.0,0.000784,2
1671466463943934796,791293,1671466463944276370,gps,2,1,42.300967984,-83.6976949289,272.773803711,4.9e-05,0.0,0.0,0.0,6.4e-05,0.0,0.0,0.0,0.000784,2
1671466463954197641,791294,1671466463954335272,gps,2,1,42.3009679836,-83.6976949289,272.773834229,4.9e-05,0.0,0.0,0.0,6.4e-05,0.0,0.0,0.0,0.000784,2
1671466463964108928,791295,1671466463964260315,gps,2,1,42.3009679834,-83.6976949287,272.773864746,4.9e-05,0.0,0.0,0.0,6.4e-05,0.0,0.0,0.0,0.000784,2
1671466463973814025,791296,1671466463974266052,gps,2,1,42.3009679842,-83.6976949288,272.773895264,4.9e-05,0.0,0.0,0.0,6.4e-05,0.0,0.0,0.0,0.000784,2
1671466463983913400,791297,1671466463984248101,gps,2,1,42.3009679837,-83.6976949289,272.773925781,4.9e-05,0.0,0.0,0.0,6.4e-05,0.0,0.0,0.0,0.000784,2
1671466463994012685,791298,1671466463994346781,gps,2,1,42.3009679833,-83.6976949288,272.773956299,4.9e-05,0.0,0.0,0.0,6.4e-05,0.0,0.0,0.0,0.000784,2
1671466464003947879,791299,1671466464004261918,gps,2,1,42.300967985,-83.6976949299,272.774078369,4.9e-05,0.0,0.0,0.0,6.4e-05,0.0,0.0,0.0,0.000784,2
1671466464013954730,791300,1671466464014381307,gps,2,1,42.3009679844,-83.69769493,272.774078369,4.9e-05,0.0,0.0,0.0,6.4e-05,0.0,0.0,0.0,0.000784,2
1671466464023845913,791301,1671466464024322873,gps,2,1,42.3009679838,-83.69769493,272.774108887,4.9e-05,0.0,0.0,0.0,6.4e-05,0.0,0.0,0.0,0.000784,2
1671466464033887793,791302,1671466464034341695,gps,2,1,42.3009679854,-83.697694931,272.774200439,4.9e-05,0.0,0.0,0.0,6.4e-05,0.0,0.0,0.0,0.000784,2
1671466464043952633,791303,1671466464044256578,gps,2,1,42.3009679847,-83.6976949311,272.774230957,4.9e-05,0.0,0.0,0.0,6.4e-05,0.0,0.0,0.0,0.000784,2
1671466464053770762,791304,1671466464054347752,gps,2,1,42.300967984,-83.6976949312,272.774230957,4.9e-05,0.0,0.0,0.0,6.4e-05,0.0,0.0,0.0,0.000784,2
