%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1671461241923233773,269091,1671461241944205705,gps,2,1,42.3009757648,-83.6979118985,272.238189697,0.000144,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.003721,2
1671461241933356472,269092,1671461241954164583,gps,2,1,42.3009757654,-83.6979118992,272.23828125,0.000144,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.003721,2
1671461241943682068,269093,1671461241964265229,gps,2,1,42.3009757653,-83.6979118992,272.238311768,0.000144,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.003721,2
1671461241953455062,269094,1671461241974206653,gps,2,1,42.3009757652,-83.6979118992,272.238342285,0.000144,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.003721,2
1671461241963586574,269095,1671461241984161661,gps,2,1,42.3009757659,-83.6979118999,272.238433838,0.000144,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.003721,2
1671461241973298946,269096,1671461241994172173,gps,2,1,42.3009757658,-83.6979119,272.238433838,0.000144,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.003721,2
1671461241983335392,269097,1671461242004231749,gps,2,1,42.3009757657,-83.6979119,272.238464355,0.000144,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.003721,2
1671461241993608450,269098,1671461242014158346,gps,2,1,42.3009757664,-83.6979119007,272.238555908,0.000144,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.003721,2
1671461242003569876,269099,1671461242024283418,gps,2,1,42.3009757664,-83.6979119008,272.238586426,0.000144,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.003721,2
1671461242013514282,269100,1671461242034368361,gps,2,1,42.3009757663,-83.6979119008,272.238616943,0.000144,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.003721,2
1671461242023482842,269101,1671461242044304571,gps,2,1,42.300975767,-83.6979119015,272.238677979,0.000144,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.003721,2
1671461242033357205,269102,1671461242054204578,gps,2,1,42.3009757669,-83.6979119017,272.238708496,0.000144,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.003721,2
1671461242043466127,269103,1671461242064274074,gps,2,1,42.3009757669,-83.6979119017,272.238739014,0.000144,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.003721,2
1671461242053572535,269104,1671461242074213649,gps,2,1,42.3009757672,-83.6979119012,272.238891602,0.000144,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.003721,2
1671461242063248727,269105,1671461242084176096,gps,2,1,42.3009757672,-83.6979119013,272.238922119,0.000144,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.003721,2
1671461242073322022,269106,1671461242094254361,gps,2,1,42.3009757671,-83.6979119014,272.238952637,0.000144,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.003721,2
1671461242083537504,269107,1671461242104254027,gps,2,1,42.3009757674,-83.6979119009,272.239105225,0.000144,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.003721,2
1671461242093430721,269108,1671461242114217708,gps,2,1,42.3009757674,-83.697911901,272.239105225,0.000144,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.003721,2
1671461242103478959,269109,1671461242124226556,gps,2,1,42.3009757674,-83.6979119011,272.239135742,0.000144,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.003721,2
1671461242113435513,269110,1671461242134246429,gps,2,1,42.3009757677,-83.6979119006,272.23928833,0.000144,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.003721,2
1671461242123496653,269111,1671461242144220987,gps,2,1,42.3009757676,-83.6979119008,272.23928833,0.000144,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.003721,2
1671461242133368809,269112,1671461242154223117,gps,2,1,42.3009757676,-83.6979119009,272.239318848,0.000144,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.003721,2
1671461242143513367,269113,1671461242164238100,gps,2,1,42.3009757682,-83.6979119006,272.239440918,0.000144,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.003721,2
1671461242153439064,269114,1671461242174170590,gps,2,1,42.3009757681,-83.6979119008,272.239471436,0.000144,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.003721,2
1671461242163366534,269115,1671461242184269461,gps,2,1,42.3009757681,-83.6979119009,272.239471436,0.000144,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.003721,2
1671461242173555883,269116,1671461242194226800,gps,2,1,42.3009757687,-83.6979119007,272.239593506,0.000144,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.003721,2
1671461242183297108,269117,1671461242204212584,gps,2,1,42.3009757686,-83.6979119008,272.239624023,0.000144,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.003721,2
1671461242193343340,269118,1671461242214351159,gps,2,1,42.3009757685,-83.6979119009,272.239624023,0.000144,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.003721,2
1671461242203193633,269119,1671461242224244675,gps,2,1,42.3009757691,-83.6979119007,272.239746094,0.000144,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.003721,2
1671461242213195098,269120,1671461242234177044,gps,2,1,42.300975769,-83.6979119007,272.239776611,0.000144,0.0,0.0,0.0,0.000196,0.0,0.0,0.0,0.003721,2
