%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1671461493773231988,294276,1671461493798417213,gps,2,1,42.3002298051,-83.6985960361,270.822113037,8.1e-05,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.002704,2
1671461493783187372,294277,1671461493808367436,gps,2,1,42.3002298029,-83.6985960351,270.822021484,8.1e-05,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.002704,2
1671461493793834540,294278,1671461493818361148,gps,2,1,42.3002298037,-83.6985960355,270.821990967,8.1e-05,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.002704,2
1671461493803710337,294279,1671461493828436038,gps,2,1,42.3002298046,-83.6985960356,270.821990967,8.1e-05,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.002704,2
1671461493813544843,294280,1671461493838459346,gps,2,1,42.3002298024,-83.6985960347,270.821899414,8.1e-05,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.002704,2
1671461493823474650,294281,1671461493848366204,gps,2,1,42.3002298033,-83.6985960348,270.821868896,8.1e-05,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.002704,2
1671461493833368969,294282,1671461493858421112,gps,2,1,42.3002298041,-83.6985960354,270.821868896,8.1e-05,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.002704,2
1671461493843305104,294283,1671461493868372640,gps,2,1,42.300229802,-83.6985960344,270.821777344,8.1e-05,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.002704,2
1671461493853347360,294284,1671461493878429115,gps,2,1,42.300229803,-83.6985960349,270.821777344,8.1e-05,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.002704,2
1671461493863292219,294285,1671461493888372712,gps,2,1,42.3002298038,-83.6985960354,270.821777344,8.1e-05,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.002704,2
1671461493873370284,294286,1671461493898350126,gps,2,1,42.3002298019,-83.6985960345,270.821685791,8.1e-05,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.002704,2
1671461493883345352,294287,1671461493908347421,gps,2,1,42.3002298028,-83.6985960351,270.821685791,8.1e-05,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.002704,2
1671461493893315496,294288,1671461493918425479,gps,2,1,42.3002298036,-83.6985960351,270.821655273,8.1e-05,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.002704,2
1671461493903504454,294289,1671461493928350452,gps,2,1,42.3002298017,-83.6985960343,270.821594238,8.1e-05,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.002704,2
1671461493913205323,294290,1671461493938371869,gps,2,1,42.3002298026,-83.6985960344,270.821563721,8.1e-05,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.002704,2
1671461493923714453,294291,1671461493948439327,gps,2,1,42.3002298036,-83.6985960348,270.821563721,8.1e-05,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.002704,2
1671461493933493447,294292,1671461493958380969,gps,2,1,42.3002298018,-83.6985960339,270.821502686,8.1e-05,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.002704,2
1671461493943869259,294293,1671461493968423130,gps,2,1,42.3002298027,-83.6985960342,270.821472168,8.1e-05,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.002704,2
1671461493953448423,294294,1671461493978361158,gps,2,1,42.3002298037,-83.6985960348,270.821472168,8.1e-05,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.002704,2
1671461493963575437,294295,1671461493988359641,gps,2,1,42.300229802,-83.6985960339,270.821411133,8.1e-05,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.002704,2
1671461493973555326,294296,1671461493998391773,gps,2,1,42.3002298029,-83.6985960345,270.821411133,8.1e-05,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.002704,2
1671461493983366849,294297,1671461494008431443,gps,2,1,42.3002298039,-83.6985960347,270.821380615,8.1e-05,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.002704,2
1671461493993221175,294298,1671461494018367512,gps,2,1,42.3002298022,-83.6985960339,270.82131958,8.1e-05,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.002704,2
1671461494003415113,294299,1671461494028527620,gps,2,1,42.3002298031,-83.6985960342,270.82131958,8.1e-05,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.002704,2
1671461494013262688,294300,1671461494038440472,gps,2,1,42.300229804,-83.6985960344,270.821289062,8.1e-05,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.002704,2
1671461494023404976,294301,1671461494048449443,gps,2,1,42.3002298025,-83.6985960337,270.821228027,8.1e-05,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.002704,2
1671461494033228680,294302,1671461494058489676,gps,2,1,42.3002298033,-83.6985960338,270.82119751,8.1e-05,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.002704,2
1671461494043183796,294303,1671461494068365375,gps,2,1,42.3002298043,-83.6985960343,270.82119751,8.1e-05,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.002704,2
1671461494053156612,294304,1671461494078412236,gps,2,1,42.3002298013,-83.6985960334,270.821136475,8.1e-05,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.002704,2
1671461494063653077,294305,1671461494088579276,gps,2,1,42.3002298022,-83.6985960339,270.821136475,8.1e-05,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.002704,2
1671461494073296058,294306,1671461494098380907,gps,2,1,42.3002298031,-83.6985960342,270.821105957,8.1e-05,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.002704,2
1671461494083712107,294307,1671461494108469558,gps,2,1,42.3002298002,-83.6985960333,270.821044922,8.1e-05,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.002704,2
1671461494093553969,294308,1671461494118436383,gps,2,1,42.3002298011,-83.6985960338,270.821044922,8.1e-05,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.002704,2
1671461494103481567,294309,1671461494128382906,gps,2,1,42.300229802,-83.6985960339,270.821044922,8.1e-05,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.002704,2
1671461494113509110,294310,1671461494138376185,gps,2,1,42.3002297993,-83.6985960332,270.820983887,8.1e-05,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.002704,2
1671461494123289250,294311,1671461494148385562,gps,2,1,42.3002298001,-83.6985960333,270.820953369,8.1e-05,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.002704,2
1671461494133389392,294312,1671461494158455763,gps,2,1,42.300229801,-83.6985960338,270.820953369,8.1e-05,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.002704,2
1671461494143201693,294313,1671461494168365834,gps,2,1,42.3002297984,-83.6985960329,270.820892334,8.1e-05,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.002704,2
1671461494153253504,294314,1671461494178410730,gps,2,1,42.3002297993,-83.6985960333,270.820892334,8.1e-05,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.002704,2
1671461494163257223,294315,1671461494188313700,gps,2,1,42.3002298002,-83.6985960339,270.820861816,8.1e-05,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.002704,2
1671461494173256074,294316,1671461494198313062,gps,2,1,42.3002297977,-83.698596033,270.820800781,8.1e-05,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.002704,2
1671461494183293443,294317,1671461494208336662,gps,2,1,42.3002297986,-83.6985960337,270.820800781,8.1e-05,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.002704,2
1671461494193116953,294318,1671461494218404577,gps,2,1,42.3002297995,-83.6985960338,270.820770264,8.1e-05,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.002704,2
1671461494203542207,294319,1671461494228446195,gps,2,1,42.3002297972,-83.6985960331,270.820709229,8.1e-05,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.002704,2
1671461494213005998,294320,1671461494238389974,gps,2,1,42.300229798,-83.6985960334,270.820709229,8.1e-05,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.002704,2
1671461494223603928,294321,1671461494248445012,gps,2,1,42.3002297989,-83.6985960336,270.820678711,8.1e-05,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.002704,2
1671461494233584272,294322,1671461494258372550,gps,2,1,42.3002297966,-83.6985960328,270.820617676,8.1e-05,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.002704,2
1671461494243524611,294323,1671461494268390196,gps,2,1,42.3002297974,-83.6985960331,270.820617676,8.1e-05,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.002704,2
1671461494253365528,294324,1671461494278434687,gps,2,1,42.3002297983,-83.6985960337,270.820617676,0.000121,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.002809,2
1671461494263346752,294325,1671461494288401140,gps,2,1,42.300229796,-83.6985960329,270.820556641,0.000121,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.002809,2
1671461494273503376,294326,1671461494298433204,gps,2,1,42.3002297969,-83.6985960336,270.820556641,0.000121,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.002809,2
1671461494283210483,294327,1671461494308388658,gps,2,1,42.3002297977,-83.6985960338,270.820526123,0.000121,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.002809,2
1671461494293348665,294328,1671461494318379758,gps,2,1,42.3002297956,-83.6985960331,270.820465088,0.000121,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.002809,2
1671461494303253441,294329,1671461494328369665,gps,2,1,42.3002297964,-83.6985960335,270.820465088,0.000121,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.002809,2
1671461494313226412,294330,1671461494338518041,gps,2,1,42.3002297973,-83.6985960336,270.82043457,0.000121,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.002809,2
1671461494323434055,294331,1671461494348366106,gps,2,1,42.3002297952,-83.698596033,270.820404053,0.000121,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.002809,2
1671461494333228588,294332,1671461494358357004,gps,2,1,42.3002297961,-83.6985960331,270.820373535,0.000121,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.002809,2
1671461494343656907,294333,1671461494368449095,gps,2,1,42.3002297969,-83.6985960336,270.820373535,0.000121,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.002809,2
1671461494353717284,294334,1671461494378509252,gps,2,1,42.300229795,-83.6985960328,270.8203125,0.000121,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.002809,2
1671461494363442186,294335,1671461494388413053,gps,2,1,42.3002297958,-83.6985960333,270.8203125,0.000121,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.002809,2
1671461494373619786,294336,1671461494398455387,gps,2,1,42.3002297966,-83.6985960337,270.8203125,0.000121,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.002809,2
1671461494383688430,294337,1671461494408386902,gps,2,1,42.3002297947,-83.698596033,270.820281982,0.000121,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.002809,2
1671461494393546683,294338,1671461494418394393,gps,2,1,42.3002297955,-83.6985960337,270.820281982,0.000121,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.002809,2
1671461494403270750,294339,1671461494428453245,gps,2,1,42.3002297963,-83.6985960337,270.820251465,0.000121,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.002809,2
1671461494413202399,294340,1671461494438387177,gps,2,1,42.3002297944,-83.6985960332,270.820220947,0.000121,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.002809,2
1671461494423335964,294341,1671461494448382365,gps,2,1,42.3002297952,-83.6985960333,270.82019043,0.000121,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.002809,2
1671461494433350253,294342,1671461494458442754,gps,2,1,42.3002297961,-83.6985960338,270.82019043,0.000121,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.002809,2
1671461494443351717,294343,1671461494468390993,gps,2,1,42.3002297943,-83.6985960332,270.820159912,0.000121,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.002809,2
1671461494453224718,294344,1671461494478368129,gps,2,1,42.3002297951,-83.6985960335,270.820159912,0.000121,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.002809,2
1671461494463189237,294345,1671461494488487709,gps,2,1,42.3002297959,-83.6985960341,270.820159912,0.000121,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.002809,2
1671461494473201742,294346,1671461494498377143,gps,2,1,42.3002297942,-83.6985960335,270.820129395,0.000121,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.002809,2
1671461494483193833,294347,1671461494508367447,gps,2,1,42.300229795,-83.6985960341,270.820129395,0.000121,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.002809,2
1671461494493211775,294348,1671461494518443273,gps,2,1,42.3002297958,-83.6985960343,270.820098877,0.000121,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.002809,2
1671461494503490132,294349,1671461494528385511,gps,2,1,42.3002297942,-83.6985960338,270.820068359,0.000121,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.002809,2
1671461494513548072,294350,1671461494538437622,gps,2,1,42.300229795,-83.698596034,270.820068359,0.000121,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.002809,2
1671461494523422215,294351,1671461494548492309,gps,2,1,42.3002297958,-83.6985960343,270.820037842,0.000121,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.002809,2
1671461494533528789,294352,1671461494558401654,gps,2,1,42.3002297942,-83.6985960338,270.820007324,0.000121,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.002809,2
1671461494543532229,294353,1671461494568436117,gps,2,1,42.3002297951,-83.698596034,270.820007324,0.000121,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.002809,2
1671461494553354005,294354,1671461494578494956,gps,2,1,42.3002297959,-83.6985960346,270.820007324,0.000121,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.002809,2
1671461494563506995,294355,1671461494588565255,gps,2,1,42.3002297936,-83.698596033,270.820007324,0.000121,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.002809,2
1671461494573360589,294356,1671461494598417603,gps,2,1,42.3002297945,-83.6985960335,270.820007324,0.000121,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.002809,2
1671461494583321809,294357,1671461494608434466,gps,2,1,42.3002297952,-83.6985960339,270.820007324,0.000121,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.002809,2
1671461494593312441,294358,1671461494618361128,gps,2,1,42.3002297931,-83.6985960324,270.820007324,0.000121,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.002809,2
1671461494603315289,294359,1671461494628437069,gps,2,1,42.300229794,-83.6985960327,270.820007324,0.000121,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.002809,2
