%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1671462709293542292,415828,1671462709334623646,gps,2,1,42.3008580612,-83.6991810136,270.880065918,0.0001,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.0016,2
1671462709303578866,415829,1671462709344647362,gps,2,1,42.3008580624,-83.6991810103,270.880065918,0.0001,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.0016,2
1671462709313425125,415830,1671462709354683127,gps,2,1,42.3008580633,-83.6991810077,270.880065918,0.0001,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.0016,2
1671462709323229326,415831,1671462709364625214,gps,2,1,42.3008580625,-83.6991810033,270.8800354,0.0001,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.0016,2
1671462709333327972,415832,1671462709374661169,gps,2,1,42.3008580638,-83.6991809987,270.8800354,0.0001,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.0016,2
1671462709343283597,415833,1671462709384691142,gps,2,1,42.3008580649,-83.6991809951,270.880004883,0.0001,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.0016,2
1671462709353250959,415834,1671462709394629307,gps,2,1,42.3008580643,-83.6991809895,270.879974365,0.0001,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.0016,2
1671462709363306586,415835,1671462709404641687,gps,2,1,42.3008580656,-83.6991809835,270.879974365,0.0001,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.0016,2
1671462709373364052,415836,1671462709414713038,gps,2,1,42.3008580669,-83.6991809787,270.879974365,0.0001,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.0016,2
1671462709383595424,415837,1671462709424637017,gps,2,1,42.3008580666,-83.6991809716,270.87991333,0.0001,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.0016,2
1671462709393909732,415838,1671462709434696568,gps,2,1,42.3008580682,-83.6991809644,270.87991333,0.0001,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.0016,2
1671462709403697853,415839,1671462709444727879,gps,2,1,42.3008580696,-83.6991809581,270.87991333,0.0001,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.0016,2
1671462709413629002,415840,1671462709454644342,gps,2,1,42.3008580695,-83.6991809497,270.879882812,0.0001,0.0,0.0,0.0,0.000121,0.0,0.0,0.0,0.0016,2
