%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1672947276662443224,270857,1672947276662653920,gps,2,1,42.2999491945,-83.6985318626,270.296966553,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0049,2
1672947276682124251,270858,1672947276682660115,gps,2,1,42.2999491992,-83.6985318519,270.296905518,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0049,2
1672947276702496783,270859,1672947276702621816,gps,2,1,42.2999492042,-83.6985318599,270.296966553,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0049,2
1672947276722237481,270860,1672947276722644347,gps,2,1,42.2999492091,-83.6985318674,270.297027588,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0049,2
1672947276742245720,270861,1672947276742690507,gps,2,1,42.2999492151,-83.6985318572,270.296966553,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0049,2
1672947276762411681,270862,1672947276762623148,gps,2,1,42.2999492214,-83.6985318646,270.297058105,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0049,2
1672947276782066627,270863,1672947276782649107,gps,2,1,42.2999492279,-83.6985318714,270.297119141,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0049,2
1672947276802448436,270864,1672947276802651074,gps,2,1,42.2999492353,-83.6985318618,270.297088623,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0049,2
1672947276822589954,270865,1672947276822613438,gps,2,1,42.2999492428,-83.698531871,270.297119141,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0049,2
1672947276842220597,270866,1672947276842595943,gps,2,1,42.2999492504,-83.6985318796,270.297180176,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0049,2
1672947276862333343,270867,1672947276862675894,gps,2,1,42.2999492598,-83.6985318707,270.297149658,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0049,2
1672947276882205462,270868,1672947276882718988,gps,2,1,42.299949269,-83.6985318792,270.297210693,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0049,2
1672947276902330530,270869,1672947276902570818,gps,2,1,42.2999492769,-83.6985318883,270.297302246,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0049,2
1672947276921942605,270870,1672947276922597077,gps,2,1,42.2999492879,-83.69853188,270.297271729,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0049,2
1672947276941914006,270871,1672947276942657550,gps,2,1,42.299949297,-83.6985318891,270.297363281,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0049,2
1672947276962268329,270872,1672947276962571283,gps,2,1,42.2999493076,-83.6985318991,270.297424316,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0049,2
1672947276982221832,270873,1672947276982638060,gps,2,1,42.2999493199,-83.6985318915,270.297424316,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0049,2
1672947277002520150,270874,1672947277002736161,gps,2,1,42.2999493314,-83.6985319015,270.297485352,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0049,2
1672947277022320536,270875,1672947277022661497,gps,2,1,42.2999493429,-83.6985319155,270.297637939,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0049,2
1672947277042499580,270876,1672947277042657331,gps,2,1,42.2999493572,-83.6985319089,270.297637939,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0049,2
1672947277062488239,270877,1672947277062850748,gps,2,1,42.2999493705,-83.6985319232,270.29776001,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0049,2
1672947277082413091,270878,1672947277082671104,gps,2,1,42.2999493835,-83.6985319375,270.297943115,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0049,2
1672947277102299633,270879,1672947277102686983,gps,2,1,42.2999493993,-83.6985319317,270.297943115,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0049,2
1672947277122444031,270880,1672947277122744688,gps,2,1,42.299949414,-83.6985319461,270.298095703,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0049,2
1672947277142079672,270881,1672947277142653972,gps,2,1,42.299949429,-83.69853196,270.298248291,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0049,2
1672947277162363009,270882,1672947277162734652,gps,2,1,42.2999494462,-83.6985319549,270.298248291,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0049,2
1672947277182364065,270883,1672947277182718146,gps,2,1,42.2999494625,-83.6985319697,270.298461914,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0049,2
1672947277202164693,270884,1672947277202591992,gps,2,1,42.2999494789,-83.6985319839,270.29864502,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0049,2
1672947277222375001,270885,1672947277222651472,gps,2,1,42.2999494978,-83.6985319794,270.298675537,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0049,2
1672947277241785972,270886,1672947277242558221,gps,2,1,42.2999495161,-83.6985319936,270.298858643,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0049,2
1672947277262178059,270887,1672947277262614498,gps,2,1,42.2999495342,-83.698532007,270.299072266,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0049,2
1672947277282141287,270888,1672947277282647883,gps,2,1,42.2999495549,-83.6985320032,270.299102783,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0049,2
1672947277302320790,270889,1672947277302581703,gps,2,1,42.2999495747,-83.6985320179,270.299224854,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0049,2
1672947277322365371,270890,1672947277322591109,gps,2,1,42.2999495947,-83.6985320321,270.299346924,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0049,2
1672947277341979351,270891,1672947277342636487,gps,2,1,42.299949617,-83.698532029,270.299407959,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0049,2
1672947277362260190,270892,1672947277362558025,gps,2,1,42.2999496386,-83.6985320434,270.299530029,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0049,2
1672947277382284002,270893,1672947277382616026,gps,2,1,42.2999496605,-83.6985320571,270.2996521,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0049,2
1672947277402312723,270894,1672947277402721545,gps,2,1,42.2999496845,-83.6985320548,270.299682617,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0049,2
1672947277422235166,270895,1672947277422646276,gps,2,1,42.2999497072,-83.6985320694,270.29989624,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0049,2
1672947277442359713,270896,1672947277442613259,gps,2,1,42.29994973,-83.6985320834,270.300079346,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0049,2
