secMarkDecoded,msgCountDecoded,Vehicle ID,Vehicle ID in hex,Lat.,Long.,Elevation,Speed,Heading,Width,Length,Acc._Long.,Acc._Lat.
1666986358.876505,0,0,0,42.2292971439,-83.7424583321,0,0,0,0,0,0,0
1666986358.896609,0,0,0,42.2292972568,-83.7424568901,0,0,0,0,0,0,0
1666986358.9166155,0,0,0,42.2292973712,-83.7424554272,0,0,0,0,0,0,0
1666986358.9366074,0,0,0,42.2292974776,-83.742453964,0,0,0,0,0,0,0
1666986358.956627,0,0,0,42.2292975841,-83.742452502,0,0,0,0,0,0,0
1666986358.976673,0,0,0,42.229297692,-83.7424510213,0,0,0,0,0,0,0
1666986358.9966478,0,0,0,42.2292977882,-83.7424495348,0,0,0,0,0,0,0
1666986359.0166764,0,0,0,42.229297884,-83.7424480474,0,0,0,0,0,0,0
1666986359.0367818,0,0,0,42.2292979846,-83.7424465435,0,0,0,0,0,0,0
1666986359.0566604,0,0,0,42.2292980736,-83.7424450387,0,0,0,0,0,0,0
1666986359.0766711,0,0,0,42.229298163,-83.742443532,0,0,0,0,0,0,0
1666986359.0966716,0,0,0,42.2292982586,-83.7424420092,0,0,0,0,0,0,0
1666986359.116673,0,0,0,42.229298343,-83.742440478,0,0,0,0,0,0,0
1666986359.1366096,0,0,0,42.2292984277,-83.742438946,0,0,0,0,0,0,0
1666986359.1566744,0,0,0,42.2292985187,-83.7424374015,0,0,0,0,0,0,0
1666986359.1766117,0,0,0,42.2292985998,-83.7424358495,0,0,0,0,0,0,0
1666986359.1966798,0,0,0,42.2292986806,-83.7424343053,0,0,0,0,0,0,0
1666986359.21673,0,0,0,42.2292987678,-83.7424327397,0,0,0,0,0,0,0
1666986359.2365446,0,0,0,42.2292988451,-83.7424311735,0,0,0,0,0,0,0
1666986359.256621,0,0,0,42.2292989229,-83.742429607,0,0,0,0,0,0,0
1666986359.2766376,0,0,0,42.2292990068,-83.7424280186,0,0,0,0,0,0,0
1666986359.296683,0,0,0,42.2292990791,-83.7424264315,0,0,0,0,0,0,0
1666986359.316633,0,0,0,42.2292991521,-83.7424248429,0,0,0,0,0,0,0
1666986359.3366854,0,0,0,42.2292992324,-83.7424232327,0,0,0,0,0,0,0
1666986359.3565671,0,0,0,42.2292993019,-83.7424216235,0,0,0,0,0,0,0
1666986359.3765728,0,0,0,42.2292993723,-83.7424200118,0,0,0,0,0,0,0
1666986359.3966398,0,0,0,42.2292994489,-83.742418381,0,0,0,0,0,0,0
1666986359.4165635,0,0,0,42.2292995183,-83.7424167486,0,0,0,0,0,0,0
1666986359.436559,0,0,0,42.2292995869,-83.7424151142,0,0,0,0,0,0,0
1666986359.4566667,0,0,0,42.2292996602,-83.742413461,0,0,0,0,0,0,0
1666986359.4765723,0,0,0,42.2292997264,-83.7424118058,0,0,0,0,0,0,0
1666986359.4966335,0,0,0,42.2292997882,-83.7424101449,0,0,0,0,0,0,0
1666986359.51672,0,0,0,42.2292998584,-83.7424084697,0,0,0,0,0,0,0
1666986359.5367072,0,0,0,42.2292999168,-83.7424067874,0,0,0,0,0,0,0
1666986359.5566595,0,0,0,42.2292999695,-83.7424051065,0,0,0,0,0,0,0
1666986359.576707,0,0,0,42.2293000355,-83.7424034083,0,0,0,0,0,0,0
1666986359.596627,0,0,0,42.229300083,-83.7424017062,0,0,0,0,0,0,0
1666986359.6166425,0,0,0,42.229300131,-83.7424000039,0,0,0,0,0,0,0
1666986359.636682,0,0,0,42.2293001941,-83.7423982841,0,0,0,0,0,0,0
1666986359.6566622,0,0,0,42.2293002394,-83.7423965593,0,0,0,0,0,0,0
1666986359.6766615,0,0,0,42.2293002857,-83.7423948333,0,0,0,0,0,0,0
1666986359.6967115,0,0,0,42.2293003452,-83.7423930908,0,0,0,0,0,0,0
1666986359.716672,0,0,0,42.229300396,-83.742391348,0,0,0,0,0,0,0
1666986359.7366152,0,0,0,42.2293004466,-83.7423896034,0,0,0,0,0,0,0
1666986359.7567017,0,0,0,42.2293005042,-83.7423878389,0,0,0,0,0,0,0
1666986359.7766316,0,0,0,42.2293005538,-83.7423860738,0,0,0,0,0,0,0
1666986359.7966702,0,0,0,42.2293006021,-83.7423843056,0,0,0,0,0,0,0
1666986359.816775,0,0,0,42.2293006582,-83.7423825199,0,0,0,0,0,0,0
1666986359.8366172,0,0,0,42.2293007064,-83.7423807312,0,0,0,0,0,0,0
1666986359.85667,0,0,0,42.2293007544,-83.7423789408,0,0,0,0,0,0,0
1666986359.876643,0,0,0,42.2293008109,-83.7423771334,0,0,0,0,0,0,0
1666986359.8966808,0,0,0,42.2293008554,-83.7423753218,0,0,0,0,0,0,0
1666986359.916632,0,0,0,42.2293009002,-83.74237351,0,0,0,0,0,0,0
1666986359.9366634,0,0,0,42.2293009578,-83.7423716802,0,0,0,0,0,0,0
1666986359.9565716,0,0,0,42.2293010042,-83.7423698468,0,0,0,0,0,0,0
1666986359.9766147,0,0,0,42.2293010517,-83.7423680116,0,0,0,0,0,0,0
1666986359.996815,0,0,0,42.2293011106,-83.7423661607,0,0,0,0,0,0,0
1666986360.016693,0,0,0,42.229301164,-83.7423643076,0,0,0,0,0,0,0
