secMarkDecoded,msgCountDecoded,Vehicle ID,Vehicle ID in hex,Lat.,Long.,Elevation,Speed,Heading,Width,Length,Acc._Long.,Acc._Lat.
1666986517.7772853,0,0,0,42.232118027,-83.7392383203,0,0,0,0,0,0,0
1666986517.7973404,0,0,0,42.2321161112,-83.7392384201,0,0,0,0,0,0,0
1666986517.8173,0,0,0,42.2321141898,-83.7392385079,0,0,0,0,0,0,0
1666986517.8372462,0,0,0,42.2321122689,-83.7392385952,0,0,0,0,0,0,0
1666986517.8573256,0,0,0,42.2321103419,-83.7392386946,0,0,0,0,0,0,0
1666986517.877313,0,0,0,42.2321084095,-83.7392387835,0,0,0,0,0,0,0
1666986517.8973088,0,0,0,42.2321064787,-83.739238871,0,0,0,0,0,0,0
1666986517.9173498,0,0,0,42.2321045405,-83.7392389713,0,0,0,0,0,0,0
1666986517.9372776,0,0,0,42.2321025985,-83.7392390597,0,0,0,0,0,0,0
1666986517.9572785,0,0,0,42.2321006556,-83.7392391474,0,0,0,0,0,0,0
1666986517.9773247,0,0,0,42.2320987065,-83.7392392477,0,0,0,0,0,0,0
1666986517.9973958,0,0,0,42.2320967509,-83.7392393397,0,0,0,0,0,0,0
1666986518.0174682,0,0,0,42.2320947948,-83.7392394314,0,0,0,0,0,0,0
1666986518.037444,0,0,0,42.2320928345,-83.7392395316,0,0,0,0,0,0,0
1666986518.0572565,0,0,0,42.2320908687,-83.7392396207,0,0,0,0,0,0,0
1666986518.077352,0,0,0,42.2320889018,-83.7392397095,0,0,0,0,0,0,0
1666986518.0973203,0,0,0,42.232086931,-83.739239809,0,0,0,0,0,0,0
1666986518.1172645,0,0,0,42.232084953,-83.7392398964,0,0,0,0,0,0,0
1666986518.1373081,0,0,0,42.2320829744,-83.739239986,0,0,0,0,0,0,0
1666986518.157373,0,0,0,42.2320809923,-83.7392400847,0,0,0,0,0,0,0
1666986518.1773314,0,0,0,42.2320790036,-83.7392401756,0,0,0,0,0,0,0
1666986518.1972756,0,0,0,42.2320770161,-83.739240264,0,0,0,0,0,0,0
1666986518.2173576,0,0,0,42.2320750234,-83.7392403633,0,0,0,0,0,0,0
1666986518.2372751,0,0,0,42.2320730252,-83.7392404528,0,0,0,0,0,0,0
1666986518.2572622,0,0,0,42.2320710262,-83.7392405426,0,0,0,0,0,0,0
1666986518.2773101,0,0,0,42.2320690227,-83.7392406419,0,0,0,0,0,0,0
1666986518.29728,0,0,0,42.2320670123,-83.7392407304,0,0,0,0,0,0,0
1666986518.3173046,0,0,0,42.2320650012,-83.7392408196,0,0,0,0,0,0,0
1666986518.33732,0,0,0,42.2320629865,-83.7392409184,0,0,0,0,0,0,0
1666986518.3572085,0,0,0,42.2320609657,-83.7392410073,0,0,0,0,0,0,0
1666986518.3773072,0,0,0,42.2320589436,-83.739241097,0,0,0,0,0,0,0
1666986518.397305,0,0,0,42.2320569185,-83.7392411964,0,0,0,0,0,0,0
1666986518.4172428,0,0,0,42.2320548895,-83.7392412897,0,0,0,0,0,0,0
1666986518.437266,0,0,0,42.2320528606,-83.7392413835,0,0,0,0,0,0,0
1666986518.4573045,0,0,0,42.2320508251,-83.7392414833,0,0,0,0,0,0,0
1666986518.4772646,0,0,0,42.2320487862,-83.7392415774,0,0,0,0,0,0,0
1666986518.49724,0,0,0,42.2320467464,-83.7392416698,0,0,0,0,0,0,0
1666986518.5174143,0,0,0,42.2320447013,-83.7392417699,0,0,0,0,0,0,0
1666986518.537314,0,0,0,42.2320426517,-83.7392418625,0,0,0,0,0,0,0
1666986518.557346,0,0,0,42.2320406021,-83.7392419519,0,0,0,0,0,0,0
1666986518.57747,0,0,0,42.2320385466,-83.7392420518,0,0,0,0,0,0,0
1666986518.5972939,0,0,0,42.2320364867,-83.7392421416,0,0,0,0,0,0,0
1666986518.6172476,0,0,0,42.232034426,-83.7392422314,0,0,0,0,0,0,0
1666986518.6373007,0,0,0,42.2320323603,-83.7392423298,0,0,0,0,0,0,0
1666986518.6572583,0,0,0,42.2320302898,-83.7392424195,0,0,0,0,0,0,0
1666986518.6773605,0,0,0,42.2320282187,-83.7392425097,0,0,0,0,0,0,0
1666986518.6973052,0,0,0,42.2320261425,-83.7392426082,0,0,0,0,0,0,0
1666986518.7173028,0,0,0,42.2320240614,-83.7392426981,0,0,0,0,0,0,0
1666986518.7372727,0,0,0,42.2320219796,-83.7392427887,0,0,0,0,0,0,0
1666986518.757309,0,0,0,42.232019893,-83.7392428869,0,0,0,0,0,0,0
1666986518.7772555,0,0,0,42.2320178017,-83.7392429773,0,0,0,0,0,0,0
1666986518.7972672,0,0,0,42.2320157116,-83.7392430673,0,0,0,0,0,0,0
1666986518.8173044,0,0,0,42.2320136154,-83.7392431649,0,0,0,0,0,0,0
1666986518.8372953,0,0,0,42.232011516,-83.7392432547,0,0,0,0,0,0,0
1666986518.8572392,0,0,0,42.232009416,-83.7392433457,0,0,0,0,0,0,0
1666986518.8772676,0,0,0,42.2320073103,-83.7392434431,0,0,0,0,0,0,0
1666986518.8972645,0,0,0,42.2320052001,-83.7392435346,0,0,0,0,0,0,0
1666986518.917281,0,0,0,42.2320030894,-83.7392436263,0,0,0,0,0,0,0
1666986518.9372823,0,0,0,42.2320009739,-83.7392437221,0,0,0,0,0,0,0
1666986518.9572344,0,0,0,42.2319988539,-83.7392438126,0,0,0,0,0,0,0
1666986518.9772475,0,0,0,42.2319967338,-83.7392439031,0,0,0,0,0,0,0
1666986518.9973824,0,0,0,42.2319946088,-83.7392439968,0,0,0,0,0,0,0
1666986519.0173779,0,0,0,42.2319924827,-83.7392440842,0,0,0,0,0,0,0
1666986519.037294,0,0,0,42.2319903544,-83.7392441718,0,0,0,0,0,0,0
1666986519.0573936,0,0,0,42.2319882196,-83.7392442642,0,0,0,0,0,0,0
1666986519.077354,0,0,0,42.2319860826,-83.73924435,0,0,0,0,0,0,0
1666986519.0972798,0,0,0,42.2319839454,-83.739244434,0,0,0,0,0,0,0
1666986519.1173646,0,0,0,42.2319818009,-83.7392445229,0,0,0,0,0,0,0
1666986519.1372662,0,0,0,42.2319796544,-83.7392446063,0,0,0,0,0,0,0
1666986519.1573036,0,0,0,42.231977507,-83.7392446894,0,0,0,0,0,0,0
1666986519.1774375,0,0,0,42.2319753536,-83.7392447767,0,0,0,0,0,0,0
1666986519.1972659,0,0,0,42.2319731959,-83.7392448581,0,0,0,0,0,0,0
1666986519.2172954,0,0,0,42.2319710379,-83.73924494,0,0,0,0,0,0,0
1666986519.2373238,0,0,0,42.2319688743,-83.7392450266,0,0,0,0,0,0,0
1666986519.2572541,0,0,0,42.2319667071,-83.7392451074,0,0,0,0,0,0,0
1666986519.2772992,0,0,0,42.2319645394,-83.7392451866,0,0,0,0,0,0,0
1666986519.2973604,0,0,0,42.2319623663,-83.7392452693,0,0,0,0,0,0,0
1666986519.3172605,0,0,0,42.2319601907,-83.7392453476,0,0,0,0,0,0,0
1666986519.3372362,0,0,0,42.2319580145,-83.7392454272,0,0,0,0,0,0,0
1666986519.3573318,0,0,0,42.2319558321,-83.7392455105,0,0,0,0,0,0,0
1666986519.377304,0,0,0,42.2319536469,-83.7392455895,0,0,0,0,0,0,0
1666986519.3972938,0,0,0,42.231951463,-83.7392456719,0,0,0,0,0,0,0
1666986519.417362,0,0,0,42.2319492713,-83.7392457562,0,0,0,0,0,0,0
1666986519.4373326,0,0,0,42.2319470782,-83.7392458396,0,0,0,0,0,0,0
1666986519.4572363,0,0,0,42.2319448831,-83.7392459226,0,0,0,0,0,0,0
1666986519.47734,0,0,0,42.2319426833,-83.7392460078,0,0,0,0,0,0,0
1666986519.4974773,0,0,0,42.2319404792,-83.7392460925,0,0,0,0,0,0,0
1666986519.5172656,0,0,0,42.2319382751,-83.7392461752,0,0,0,0,0,0,0
1666986519.5374823,0,0,0,42.2319360653,-83.7392462614,0,0,0,0,0,0,0
1666986519.5573127,0,0,0,42.231933852,-83.739246345,0,0,0,0,0,0,0
1666986519.5773134,0,0,0,42.2319316384,-83.7392464303,0,0,0,0,0,0,0
1666986519.5973926,0,0,0,42.2319294193,-83.7392465168,0,0,0,0,0,0,0
1666986519.6172724,0,0,0,42.2319271962,-83.7392465995,0,0,0,0,0,0,0
1666986519.6372893,0,0,0,42.2319249724,-83.7392466826,0,0,0,0,0,0,0
1666986519.6573086,0,0,0,42.2319227435,-83.7392467688,0,0,0,0,0,0,0
1666986519.6775322,0,0,0,42.2319205108,-83.7392468499,0,0,0,0,0,0,0
1666986519.6972623,0,0,0,42.2319182799,-83.7392469359,0,0,0,0,0,0,0
1666986519.717346,0,0,0,42.231916042,-83.7392470198,0,0,0,0,0,0,0
1666986519.7373357,0,0,0,42.2319138024,-83.7392471033,0,0,0,0,0,0,0
1666986519.7571838,0,0,0,42.231911563,-83.739247186,0,0,0,0,0,0,0
1666986519.7772872,0,0,0,42.2319093168,-83.739247267,0,0,0,0,0,0,0
1666986519.7973387,0,0,0,42.2319070694,-83.7392473479,0,0,0,0,0,0,0
1666986519.8172495,0,0,0,42.2319048219,-83.7392474285,0,0,0,0,0,0,0
1666986519.8373053,0,0,0,42.231902567,-83.7392475073,0,0,0,0,0,0,0
1666986519.8572388,0,0,0,42.2319003109,-83.7392475857,0,0,0,0,0,0,0
1666986519.8772376,0,0,0,42.2318980543,-83.7392476638,0,0,0,0,0,0,0
1666986519.8972976,0,0,0,42.2318957909,-83.7392477396,0,0,0,0,0,0,0
1666986519.917251,0,0,0,42.2318935233,-83.7392478135,0,0,0,0,0,0,0
1666986519.937255,0,0,0,42.231891255,-83.7392478873,0,0,0,0,0,0,0
1666986519.9573064,0,0,0,42.2318889822,-83.7392479612,0,0,0,0,0,0,0
1666986519.9772775,0,0,0,42.2318867052,-83.7392480335,0,0,0,0,0,0,0
1666986519.9973173,0,0,0,42.2318844306,-83.7392481072,0,0,0,0,0,0,0
1666986520.0174038,0,0,0,42.2318821481,-83.7392481794,0,0,0,0,0,0,0
1666986520.0373116,0,0,0,42.2318798652,-83.7392482512,0,0,0,0,0,0,0
1666986520.0574093,0,0,0,42.2318775814,-83.7392483234,0,0,0,0,0,0,0
1666986520.0773628,0,0,0,42.23187529,-83.7392483959,0,0,0,0,0,0,0
1666986520.0972462,0,0,0,42.2318729973,-83.7392484681,0,0,0,0,0,0,0
1666986520.1172907,0,0,0,42.2318707043,-83.7392485401,0,0,0,0,0,0,0
1666986520.1372974,0,0,0,42.2318684044,-83.7392486124,0,0,0,0,0,0,0
1666986520.157253,0,0,0,42.2318661033,-83.7392486848,0,0,0,0,0,0,0
1666986520.1773264,0,0,0,42.2318638012,-83.7392487572,0,0,0,0,0,0,0
1666986520.1972446,0,0,0,42.231861493,-83.7392488296,0,0,0,0,0,0,0
1666986520.2172408,0,0,0,42.2318591821,-83.739248901,0,0,0,0,0,0,0
1666986520.2371528,0,0,0,42.2318568706,-83.7392489725,0,0,0,0,0,0,0
1666986520.2573411,0,0,0,42.2318545537,-83.7392490452,0,0,0,0,0,0,0
1666986520.27728,0,0,0,42.2318522342,-83.7392491162,0,0,0,0,0,0,0
1666986520.29723,0,0,0,42.2318499142,-83.7392491904,0,0,0,0,0,0,0
1666986520.3173027,0,0,0,42.2318475887,-83.7392492636,0,0,0,0,0,0,0
1666986520.3372662,0,0,0,42.2318452606,-83.7392493347,0,0,0,0,0,0,0
1666986520.3572915,0,0,0,42.2318429311,-83.7392494055,0,0,0,0,0,0,0
1666986520.3773038,0,0,0,42.2318405971,-83.7392494759,0,0,0,0,0,0,0
1666986520.3972478,0,0,0,42.2318382601,-83.7392495469,0,0,0,0,0,0,0
1666986520.4172146,0,0,0,42.2318359232,-83.7392496177,0,0,0,0,0,0,0
1666986520.4372737,0,0,0,42.2318335801,-83.7392496883,0,0,0,0,0,0,0
1666986520.457229,0,0,0,42.2318312347,-83.7392497611,0,0,0,0,0,0,0
1666986520.477239,0,0,0,42.231828889,-83.7392498326,0,0,0,0,0,0,0
1666986520.4974496,0,0,0,42.2318265377,-83.739249904,0,0,0,0,0,0,0
1666986520.5174286,0,0,0,42.2318241826,-83.7392499788,0,0,0,0,0,0,0
1666986520.5372949,0,0,0,42.2318218271,-83.739250051,0,0,0,0,0,0,0
1666986520.5574305,0,0,0,42.2318194663,-83.7392501228,0,0,0,0,0,0,0
1666986520.5773284,0,0,0,42.2318171012,-83.7392501918,0,0,0,0,0,0,0
1666986520.5973287,0,0,0,42.2318147359,-83.7392502601,0,0,0,0,0,0,0
1666986520.6172497,0,0,0,42.2318123664,-83.7392503259,0,0,0,0,0,0,0
1666986520.6373107,0,0,0,42.2318099923,-83.7392503921,0,0,0,0,0,0,0
1666986520.6572678,0,0,0,42.2318076178,-83.7392504575,0,0,0,0,0,0,0
1666986520.6774237,0,0,0,42.2318052397,-83.7392505231,0,0,0,0,0,0,0
1666986520.6972396,0,0,0,42.2318028583,-83.7392505883,0,0,0,0,0,0,0
1666986520.717286,0,0,0,42.2318004757,-83.7392506549,0,0,0,0,0,0,0
1666986520.7373328,0,0,0,42.2317980881,-83.7392507222,0,0,0,0,0,0,0
1666986520.7572322,0,0,0,42.231795697,-83.7392507871,0,0,0,0,0,0,0
1666986520.77722,0,0,0,42.2317933057,-83.739250852,0,0,0,0,0,0,0
1666986520.7972991,0,0,0,42.231790909,-83.7392509164,0,0,0,0,0,0,0
1666986520.8172565,0,0,0,42.2317885082,-83.7392509812,0,0,0,0,0,0,0
1666986520.8372698,0,0,0,42.231786108,-83.7392510456,0,0,0,0,0,0,0
1666986520.8572588,0,0,0,42.2317837027,-83.7392511054,0,0,0,0,0,0,0
1666986520.8772025,0,0,0,42.2317812932,-83.7392511681,0,0,0,0,0,0,0
1666986520.8972754,0,0,0,42.2317788859,-83.7392512321,0,0,0,0,0,0,0
1666986520.9173055,0,0,0,42.2317764727,-83.7392512905,0,0,0,0,0,0,0
1666986520.9372458,0,0,0,42.2317740568,-83.7392513513,0,0,0,0,0,0,0
1666986520.9572253,0,0,0,42.231771639,-83.7392514137,0,0,0,0,0,0,0
1666986520.9772835,0,0,0,42.231769217,-83.7392514693,0,0,0,0,0,0,0
1666986520.9973054,0,0,0,42.231766788,-83.7392515231,0,0,0,0,0,0,0
1666986521.017374,0,0,0,42.2317643589,-83.7392515755,0,0,0,0,0,0,0
1666986521.0373738,0,0,0,42.2317619293,-83.7392516262,0,0,0,0,0,0,0
1666986521.0573208,0,0,0,42.2317594923,-83.7392516746,0,0,0,0,0,0,0
1666986521.0772965,0,0,0,42.2317570555,-83.7392517248,0,0,0,0,0,0,0
1666986521.097254,0,0,0,42.2317546166,-83.7392517741,0,0,0,0,0,0,0
1666986521.1172724,0,0,0,42.2317521709,-83.7392518208,0,0,0,0,0,0,0
1666986521.137243,0,0,0,42.2317497245,-83.7392518683,0,0,0,0,0,0,0
1666986521.1572068,0,0,0,42.2317472764,-83.739251916,0,0,0,0,0,0,0
1666986521.177332,0,0,0,42.2317448187,-83.7392519573,0,0,0,0,0,0,0
1666986521.1971917,0,0,0,42.2317423605,-83.7392519996,0,0,0,0,0,0,0
1666986521.2172472,0,0,0,42.2317399032,-83.7392520436,0,0,0,0,0,0,0
1666986521.237311,0,0,0,42.2317374369,-83.7392520838,0,0,0,0,0,0,0
1666986521.2571936,0,0,0,42.231734972,-83.7392521295,0,0,0,0,0,0,0
1666986521.2772403,0,0,0,42.2317325057,-83.7392521721,0,0,0,0,0,0,0
1666986521.2972856,0,0,0,42.2317300327,-83.7392522154,0,0,0,0,0,0,0
1666986521.3172576,0,0,0,42.2317275596,-83.7392522575,0,0,0,0,0,0,0
1666986521.3372579,0,0,0,42.2317250848,-83.7392522969,0,0,0,0,0,0,0
1666986521.3572369,0,0,0,42.231722604,-83.7392523365,0,0,0,0,0,0,0
1666986521.3772175,0,0,0,42.2317201291,-83.7392523815,0,0,0,0,0,0,0
1666986521.3972485,0,0,0,42.2317176469,-83.7392524182,0,0,0,0,0,0,0
1666986521.4173412,0,0,0,42.231715165,-83.7392524601,0,0,0,0,0,0,0
1666986521.437237,0,0,0,42.2317126823,-83.7392525014,0,0,0,0,0,0,0
1666986521.4572055,0,0,0,42.2317101925,-83.7392525346,0,0,0,0,0,0,0
1666986521.477279,0,0,0,42.231707703,-83.7392525709,0,0,0,0,0,0,0
1666986521.4972537,0,0,0,42.2317052133,-83.7392526077,0,0,0,0,0,0,0
1666986521.5173833,0,0,0,42.2317027169,-83.7392526372,0,0,0,0,0,0,0
1666986521.5373957,0,0,0,42.2317002208,-83.7392526695,0,0,0,0,0,0,0
1666986521.5572839,0,0,0,42.2316977253,-83.7392527029,0,0,0,0,0,0,0
1666986521.5773487,0,0,0,42.2316952221,-83.7392527285,0,0,0,0,0,0,0
1666986521.5972822,0,0,0,42.2316927182,-83.7392527582,0,0,0,0,0,0,0
1666986521.6172569,0,0,0,42.2316902138,-83.7392527863,0,0,0,0,0,0,0
1666986521.6372907,0,0,0,42.231687704,-83.7392528061,0,0,0,0,0,0,0
1666986521.6572535,0,0,0,42.2316851929,-83.7392528286,0,0,0,0,0,0,0
1666986521.677301,0,0,0,42.2316826819,-83.739252852,0,0,0,0,0,0,0
1666986521.697328,0,0,0,42.2316801651,-83.7392528664,0,0,0,0,0,0,0
1666986521.717194,0,0,0,42.2316776489,-83.7392528864,0,0,0,0,0,0,0
1666986521.737228,0,0,0,42.2316751326,-83.739252905,0,0,0,0,0,0,0
1666986521.7572098,0,0,0,42.2316726105,-83.739252914,0,0,0,0,0,0,0
1666986521.777231,0,0,0,42.231670089,-83.7392529286,0,0,0,0,0,0,0
1666986521.797227,0,0,0,42.2316675679,-83.7392529422,0,0,0,0,0,0,0
1666986521.8172498,0,0,0,42.2316650413,-83.7392529473,0,0,0,0,0,0,0
1666986521.8372176,0,0,0,42.2316625157,-83.7392529556,0,0,0,0,0,0,0
1666986521.857255,0,0,0,42.2316599896,-83.7392529642,0,0,0,0,0,0,0
1666986521.8772187,0,0,0,42.2316574581,-83.7392529645,0,0,0,0,0,0,0
1666986521.8972135,0,0,0,42.231654927,-83.7392529692,0,0,0,0,0,0,0
1666986521.9172525,0,0,0,42.231652396,-83.739252973,0,0,0,0,0,0,0
1666986521.9372149,0,0,0,42.2316498596,-83.7392529705,0,0,0,0,0,0,0
1666986521.957223,0,0,0,42.2316473237,-83.7392529729,0,0,0,0,0,0,0
1666986521.977215,0,0,0,42.231644787,-83.7392529749,0,0,0,0,0,0,0
1666986521.9972572,0,0,0,42.2316422464,-83.7392529712,0,0,0,0,0,0,0
1666986522.0173025,0,0,0,42.2316397081,-83.7392529765,0,0,0,0,0,0,0
1666986522.037261,0,0,0,42.2316371715,-83.7392529808,0,0,0,0,0,0,0
1666986522.057326,0,0,0,42.2316346262,-83.7392529758,0,0,0,0,0,0,0
1666986522.0772789,0,0,0,42.2316320839,-83.7392529792,0,0,0,0,0,0,0
1666986522.0973065,0,0,0,42.2316295393,-83.7392529843,0,0,0,0,0,0,0
1666986522.1173599,0,0,0,42.2316269897,-83.7392529789,0,0,0,0,0,0,0
1666986522.1373289,0,0,0,42.2316244419,-83.7392529824,0,0,0,0,0,0,0
1666986522.1572852,0,0,0,42.2316218938,-83.7392529849,0,0,0,0,0,0,0
1666986522.1774232,0,0,0,42.2316193415,-83.7392529783,0,0,0,0,0,0,0
1666986522.1972601,0,0,0,42.2316167958,-83.7392529834,0,0,0,0,0,0,0
1666986522.217259,0,0,0,42.2316142499,-83.7392529873,0,0,0,0,0,0,0
1666986522.2372584,0,0,0,42.2316116942,-83.7392529793,0,0,0,0,0,0,0
1666986522.257158,0,0,0,42.231609145,-83.7392529814,0,0,0,0,0,0,0
1666986522.2772388,0,0,0,42.231606595,-83.7392529822,0,0,0,0,0,0,0
1666986522.297255,0,0,0,42.2316040362,-83.7392529706,0,0,0,0,0,0,0
1666986522.3172066,0,0,0,42.2316014759,-83.7392529724,0,0,0,0,0,0,0
1666986522.3372273,0,0,0,42.2315989154,-83.739252974,0,0,0,0,0,0,0
1666986522.3572233,0,0,0,42.2315963538,-83.7392529605,0,0,0,0,0,0,0
1666986522.377204,0,0,0,42.2315937902,-83.739252958,0,0,0,0,0,0,0
1666986522.3972054,0,0,0,42.2315912325,-83.7392529558,0,0,0,0,0,0,0
1666986522.4172428,0,0,0,42.2315886677,-83.7392529361,0,0,0,0,0,0,0
1666986522.4371433,0,0,0,42.2315861071,-83.7392529268,0,0,0,0,0,0,0
1666986522.45719,0,0,0,42.2315835458,-83.7392529168,0,0,0,0,0,0,0
1666986522.477271,0,0,0,42.2315809787,-83.7392528916,0,0,0,0,0,0,0
1666986522.4972584,0,0,0,42.2315784182,-83.7392528789,0,0,0,0,0,0,0
1666986522.5172994,0,0,0,42.2315758568,-83.7392528652,0,0,0,0,0,0,0
1666986522.5373516,0,0,0,42.2315732889,-83.7392528349,0,0,0,0,0,0,0
1666986522.5572803,0,0,0,42.2315707258,-83.7392528184,0,0,0,0,0,0,0
1666986522.5772665,0,0,0,42.2315681657,-83.7392528033,0,0,0,0,0,0,0
1666986522.59735,0,0,0,42.2315655966,-83.7392527721,0,0,0,0,0,0,0
1666986522.6173196,0,0,0,42.2315630265,-83.7392527486,0,0,0,0,0,0,0
1666986522.6372085,0,0,0,42.2315604573,-83.7392527281,0,0,0,0,0,0,0
1666986522.6572373,0,0,0,42.2315578835,-83.7392526953,0,0,0,0,0,0,0
1666986522.6773856,0,0,0,42.2315553108,-83.739252666,0,0,0,0,0,0,0
1666986522.697259,0,0,0,42.2315527416,-83.7392526364,0,0,0,0,0,0,0
1666986522.7172768,0,0,0,42.2315501658,-83.7392525919,0,0,0,0,0,0,0
1666986522.7372794,0,0,0,42.2315475941,-83.7392525537,0,0,0,0,0,0,0
1666986522.757217,0,0,0,42.2315450214,-83.7392525221,0,0,0,0,0,0,0
1666986522.77728,0,0,0,42.2315424421,-83.7392524751,0,0,0,0,0,0,0
1666986522.7972624,0,0,0,42.2315398676,-83.7392524404,0,0,0,0,0,0,0
1666986522.8172011,0,0,0,42.2315372932,-83.739252408,0,0,0,0,0,0,0
1666986522.8372872,0,0,0,42.2315347109,-83.7392523636,0,0,0,0,0,0,0
1666986522.8572056,0,0,0,42.2315321339,-83.7392523274,0,0,0,0,0,0,0
1666986522.877252,0,0,0,42.2315295571,-83.7392522906,0,0,0,0,0,0,0
1666986522.8972805,0,0,0,42.2315269741,-83.7392522411,0,0,0,0,0,0,0
