secMarkDecoded,msgCountDecoded,Vehicle ID,Vehicle ID in hex,Lat.,Long.,Elevation,Speed,Heading,Width,Length,Acc._Long.,Acc._Lat.
1666986627.3149023,0,0,0,42.2293465228,-83.7396454181,0,0,0,0,0,0,0
1666986627.3348322,0,0,0,42.2293466072,-83.7396433946,0,0,0,0,0,0,0
1666986627.3549097,0,0,0,42.2293466841,-83.7396413794,0,0,0,0,0,0,0
1666986627.3750205,0,0,0,42.229346765,-83.7396393624,0,0,0,0,0,0,0
1666986627.3948255,0,0,0,42.2293468448,-83.7396373454,0,0,0,0,0,0,0
1666986627.4148748,0,0,0,42.2293469187,-83.7396353338,0,0,0,0,0,0,0
1666986627.4349213,0,0,0,42.2293469963,-83.7396333198,0,0,0,0,0,0,0
1666986627.454819,0,0,0,42.229347077,-83.7396313044,0,0,0,0,0,0,0
1666986627.4748936,0,0,0,42.2293471499,-83.7396292962,0,0,0,0,0,0,0
1666986627.4948206,0,0,0,42.2293472286,-83.7396272844,0,0,0,0,0,0,0
1666986627.5149965,0,0,0,42.2293473079,-83.7396252735,0,0,0,0,0,0,0
1666986627.5349798,0,0,0,42.2293473807,-83.7396232692,0,0,0,0,0,0,0
1666986627.554991,0,0,0,42.2293474588,-83.7396212613,0,0,0,0,0,0,0
1666986627.5749075,0,0,0,42.2293475362,-83.7396192531,0,0,0,0,0,0,0
1666986627.594932,0,0,0,42.2293476074,-83.7396172535,0,0,0,0,0,0,0
1666986627.6149664,0,0,0,42.2293476784,-83.7396152528,0,0,0,0,0,0,0
1666986627.634796,0,0,0,42.2293477492,-83.7396132487,0,0,0,0,0,0,0
1666986627.6549165,0,0,0,42.2293478174,-83.7396112594,0,0,0,0,0,0,0
1666986627.6749942,0,0,0,42.2293478826,-83.7396092586,0,0,0,0,0,0,0
1666986627.6948361,0,0,0,42.2293479543,-83.7396072778,0,0,0,0,0,0,0
1666986627.71498,0,0,0,42.2293480216,-83.7396052873,0,0,0,0,0,0,0
1666986627.7349317,0,0,0,42.2293480831,-83.7396033048,0,0,0,0,0,0,0
1666986627.754795,0,0,0,42.2293481446,-83.7396013103,0,0,0,0,0,0,0
1666986627.7749002,0,0,0,42.2293481951,-83.7395993368,0,0,0,0,0,0,0
