secMarkDecoded,msgCountDecoded,Vehicle ID,Vehicle ID in hex,Lat.,Long.,Elevation,Speed,Heading,Width,Length,Acc._Long.,Acc._Lat.
1666986716.2518923,0,0,0,42.2254508747,-83.7371364182,0,0,0,0,0,0,0
1666986716.2718365,0,0,0,42.2254530864,-83.7371374509,0,0,0,0,0,0,0
1666986716.2917862,0,0,0,42.2254552942,-83.7371384924,0,0,0,0,0,0,0
1666986716.3117926,0,0,0,42.2254575033,-83.7371395333,0,0,0,0,0,0,0
1666986716.3318412,0,0,0,42.2254597247,-83.7371405685,0,0,0,0,0,0,0
1666986716.351736,0,0,0,42.2254619437,-83.7371416119,0,0,0,0,0,0,0
1666986716.371789,0,0,0,42.2254641629,-83.7371426552,0,0,0,0,0,0,0
1666986716.3918417,0,0,0,42.2254663946,-83.7371436935,0,0,0,0,0,0,0
1666986716.4117546,0,0,0,42.2254686228,-83.7371447418,0,0,0,0,0,0,0
1666986716.4317777,0,0,0,42.2254708517,-83.7371457901,0,0,0,0,0,0,0
1666986716.4517784,0,0,0,42.2254730933,-83.7371468309,0,0,0,0,0,0,0
1666986716.4717805,0,0,0,42.2254753309,-83.7371478829,0,0,0,0,0,0,0
1666986716.4918165,0,0,0,42.2254775692,-83.7371489349,0,0,0,0,0,0,0
1666986716.5119104,0,0,0,42.2254798206,-83.7371499794,0,0,0,0,0,0,0
1666986716.5320616,0,0,0,42.2254820683,-83.7371510345,0,0,0,0,0,0,0
1666986716.5518608,0,0,0,42.225484314,-83.7371520929,0,0,0,0,0,0,0
1666986716.5718806,0,0,0,42.2254865751,-83.7371531421,0,0,0,0,0,0,0
1666986716.591797,0,0,0,42.2254888293,-83.7371542041,0,0,0,0,0,0,0
1666986716.6118128,0,0,0,42.2254910838,-83.7371552652,0,0,0,0,0,0,0
1666986716.6317744,0,0,0,42.2254933543,-83.7371563186,0,0,0,0,0,0,0
1666986716.6517897,0,0,0,42.2254956186,-83.7371573833,0,0,0,0,0,0,0
1666986716.671844,0,0,0,42.2254978842,-83.7371584471,0,0,0,0,0,0,0
1666986716.691741,0,0,0,42.2255001647,-83.7371595033,0,0,0,0,0,0,0
1666986716.711827,0,0,0,42.2255024391,-83.7371605727,0,0,0,0,0,0,0
1666986716.7317266,0,0,0,42.2255047141,-83.7371616426,0,0,0,0,0,0,0
1666986716.7517817,0,0,0,42.2255070031,-83.7371627043,0,0,0,0,0,0,0
1666986716.7718096,0,0,0,42.2255092896,-83.7371637765,0,0,0,0,0,0,0
1666986716.7917438,0,0,0,42.225511576,-83.737164849,0,0,0,0,0,0,0
1666986716.8117807,0,0,0,42.2255138743,-83.7371659157,0,0,0,0,0,0,0
1666986716.8317063,0,0,0,42.2255161699,-83.7371669917,0,0,0,0,0,0,0
1666986716.851773,0,0,0,42.225518467,-83.7371680676,0,0,0,0,0,0,0
1666986716.8717723,0,0,0,42.2255207743,-83.7371691374,0,0,0,0,0,0,0
1666986716.891821,0,0,0,42.2255230777,-83.7371702194,0,0,0,0,0,0,0
1666986716.9118016,0,0,0,42.2255253814,-83.7371713018,0,0,0,0,0,0,0
1666986716.931759,0,0,0,42.2255276972,-83.7371723786,0,0,0,0,0,0,0
1666986716.9516973,0,0,0,42.22553001,-83.7371734652,0,0,0,0,0,0,0
1666986716.9717345,0,0,0,42.2255323233,-83.7371745511,0,0,0,0,0,0,0
1666986716.9918048,0,0,0,42.2255346481,-83.737175632,0,0,0,0,0,0,0
1666986717.0119536,0,0,0,42.2255369668,-83.7371767239,0,0,0,0,0,0,0
1666986717.031879,0,0,0,42.2255392868,-83.7371778145,0,0,0,0,0,0,0
1666986717.0517755,0,0,0,42.2255416209,-83.7371788992,0,0,0,0,0,0,0
1666986717.071927,0,0,0,42.2255439504,-83.7371799948,0,0,0,0,0,0,0
1666986717.0917907,0,0,0,42.2255462802,-83.7371810913,0,0,0,0,0,0,0
1666986717.1118789,0,0,0,42.2255486228,-83.7371821811,0,0,0,0,0,0,0
1666986717.1318274,0,0,0,42.2255509614,-83.7371832812,0,0,0,0,0,0,0
1666986717.1518564,0,0,0,42.2255533007,-83.7371843802,0,0,0,0,0,0,0
1666986717.171841,0,0,0,42.2255556526,-83.7371854735,0,0,0,0,0,0,0
1666986717.1918757,0,0,0,42.2255580007,-83.737186577,0,0,0,0,0,0,0
1666986717.2117808,0,0,0,42.2255603492,-83.7371876816,0,0,0,0,0,0,0
1666986717.231787,0,0,0,42.2255627089,-83.7371887802,0,0,0,0,0,0,0
1666986717.2518103,0,0,0,42.2255650661,-83.737189888,0,0,0,0,0,0,0
1666986717.2718246,0,0,0,42.2255674239,-83.7371909967,0,0,0,0,0,0,0
1666986717.2917967,0,0,0,42.2255697923,-83.7371920996,0,0,0,0,0,0,0
1666986717.3118012,0,0,0,42.2255721585,-83.7371932125,0,0,0,0,0,0,0
1666986717.3317122,0,0,0,42.2255745249,-83.7371943248,0,0,0,0,0,0,0
1666986717.3517375,0,0,0,42.2255769014,-83.7371954335,0,0,0,0,0,0,0
1666986717.371797,0,0,0,42.2255792748,-83.7371965511,0,0,0,0,0,0,0
1666986717.391807,0,0,0,42.2255816484,-83.7371976699,0,0,0,0,0,0,0
1666986717.4117835,0,0,0,42.2255840327,-83.7371987841,0,0,0,0,0,0,0
1666986717.4318345,0,0,0,42.2255864143,-83.7371999074,0,0,0,0,0,0,0
1666986717.4517217,0,0,0,42.2255887964,-83.7372010317,0,0,0,0,0,0,0
1666986717.4718218,0,0,0,42.2255911893,-83.7372021515,0,0,0,0,0,0,0
1666986717.4919095,0,0,0,42.2255935792,-83.7372032816,0,0,0,0,0,0,0
1666986717.5118537,0,0,0,42.2255959671,-83.7372044129,0,0,0,0,0,0,0
1666986717.5319552,0,0,0,42.2255983674,-83.7372055399,0,0,0,0,0,0,0
1666986717.5518045,0,0,0,42.2256007635,-83.7372066772,0,0,0,0,0,0,0
1666986717.5717688,0,0,0,42.2256031592,-83.737207814,0,0,0,0,0,0,0
1666986717.5918372,0,0,0,42.225605568,-83.7372089453,0,0,0,0,0,0,0
1666986717.6119282,0,0,0,42.225607972,-83.7372100862,0,0,0,0,0,0,0
1666986717.6318307,0,0,0,42.2256103765,-83.7372112283,0,0,0,0,0,0,0
1666986717.6518092,0,0,0,42.2256127933,-83.7372123649,0,0,0,0,0,0,0
1666986717.6718438,0,0,0,42.2256152062,-83.7372135093,0,0,0,0,0,0,0
1666986717.691748,0,0,0,42.2256176208,-83.7372146547,0,0,0,0,0,0,0
1666986717.7117617,0,0,0,42.2256200464,-83.7372157938,0,0,0,0,0,0,0
1666986717.7318597,0,0,0,42.2256224698,-83.7372169417,0,0,0,0,0,0,0
1666986717.7517288,0,0,0,42.2256248938,-83.7372180896,0,0,0,0,0,0,0
1666986717.7717998,0,0,0,42.2256273276,-83.7372192319,0,0,0,0,0,0,0
1666986717.791782,0,0,0,42.22562976,-83.7372203824,0,0,0,0,0,0,0
1666986717.8117366,0,0,0,42.2256321935,-83.7372215317,0,0,0,0,0,0,0
1666986717.8318164,0,0,0,42.2256346367,-83.7372226758,0,0,0,0,0,0,0
1666986717.8517241,0,0,0,42.2256370783,-83.7372238277,0,0,0,0,0,0,0
1666986717.871745,0,0,0,42.2256395204,-83.7372249793,0,0,0,0,0,0,0
1666986717.891797,0,0,0,42.2256419714,-83.7372261263,0,0,0,0,0,0,0
1666986717.9117217,0,0,0,42.2256444188,-83.7372272806,0,0,0,0,0,0,0
1666986717.9317374,0,0,0,42.2256468673,-83.7372284354,0,0,0,0,0,0,0
1666986717.9517758,0,0,0,42.2256493271,-83.7372295846,0,0,0,0,0,0,0
1666986717.971717,0,0,0,42.2256517839,-83.7372307414,0,0,0,0,0,0,0
1666986717.9917347,0,0,0,42.2256542434,-83.7372318971,0,0,0,0,0,0,0
1666986718.0119026,0,0,0,42.225656711,-83.73723305,0,0,0,0,0,0,0
1666986718.0318043,0,0,0,42.2256591775,-83.7372342093,0,0,0,0,0,0,0
1666986718.0517657,0,0,0,42.2256616449,-83.7372353677,0,0,0,0,0,0,0
1666986718.071899,0,0,0,42.2256641211,-83.7372365226,0,0,0,0,0,0,0
1666986718.0917177,0,0,0,42.2256665935,-83.7372376852,0,0,0,0,0,0,0
1666986718.111773,0,0,0,42.2256690664,-83.7372388485,0,0,0,0,0,0,0
1666986718.1317174,0,0,0,42.22567155,-83.7372400075,0,0,0,0,0,0,0
1666986718.1517196,0,0,0,42.2256740308,-83.7372411746,0,0,0,0,0,0,0
1666986718.1717236,0,0,0,42.2256765121,-83.7372423413,0,0,0,0,0,0,0
1666986718.1917584,0,0,0,42.225679004,-83.7372435059,0,0,0,0,0,0,0
1666986718.2118196,0,0,0,42.2256814912,-83.7372446799,0,0,0,0,0,0,0
1666986718.2316868,0,0,0,42.2256839791,-83.7372458526,0,0,0,0,0,0,0
1666986718.2516792,0,0,0,42.2256864783,-83.7372470222,0,0,0,0,0,0,0
1666986718.2717965,0,0,0,42.225688976,-83.7372481989,0,0,0,0,0,0,0
1666986718.2917304,0,0,0,42.2256914748,-83.737249376,0,0,0,0,0,0,0
1666986718.3117359,0,0,0,42.2256939818,-83.7372505491,0,0,0,0,0,0,0
1666986718.3316863,0,0,0,42.2256964879,-83.7372517303,0,0,0,0,0,0,0
1666986718.3517535,0,0,0,42.2256989944,-83.7372529114,0,0,0,0,0,0,0
1666986718.3717947,0,0,0,42.2257015095,-83.7372540891,0,0,0,0,0,0,0
1666986718.3917344,0,0,0,42.2257040224,-83.737255275,0,0,0,0,0,0,0
