secMarkDecoded,msgCountDecoded,Vehicle ID,Vehicle ID in hex,Lat.,Long.,Elevation,Speed,Heading,Width,Length,Acc._Long.,Acc._Lat.
1666986873.704946,0,0,0,42.2295325477,-83.7331313491,0,0,0,0,0,0,0
1666986873.7249713,0,0,0,42.2295324743,-83.7331341355,0,0,0,0,0,0,0
1666986873.7448823,0,0,0,42.2295324001,-83.7331369235,0,0,0,0,0,0,0
1666986873.7649188,0,0,0,42.2295323229,-83.7331397124,0,0,0,0,0,0,0
1666986873.784966,0,0,0,42.2295322531,-83.7331425038,0,0,0,0,0,0,0
1666986873.804815,0,0,0,42.2295321836,-83.7331452945,0,0,0,0,0,0,0
1666986873.8249235,0,0,0,42.2295321111,-83.733148088,0,0,0,0,0,0,0
1666986873.8448822,0,0,0,42.2295320455,-83.733150882,0,0,0,0,0,0,0
1666986873.8648775,0,0,0,42.2295319803,-83.7331536761,0,0,0,0,0,0,0
1666986873.8849142,0,0,0,42.229531912,-83.7331564717,0,0,0,0,0,0,0
1666986873.9048116,0,0,0,42.2295318503,-83.7331592687,0,0,0,0,0,0,0
1666986873.924862,0,0,0,42.2295317884,-83.7331620667,0,0,0,0,0,0,0
1666986873.944869,0,0,0,42.2295317246,-83.7331648663,0,0,0,0,0,0,0
1666986873.9648666,0,0,0,42.2295316672,-83.7331676684,0,0,0,0,0,0,0
1666986873.9849734,0,0,0,42.2295316078,-83.7331704714,0,0,0,0,0,0,0
1666986874.0050447,0,0,0,42.2295315488,-83.7331732767,0,0,0,0,0,0,0
1666986874.0248983,0,0,0,42.2295314954,-83.7331760844,0,0,0,0,0,0,0
1666986874.0450835,0,0,0,42.2295314417,-83.7331788917,0,0,0,0,0,0,0
1666986874.0650673,0,0,0,42.229531387,-83.7331817012,0,0,0,0,0,0,0
1666986874.0848362,0,0,0,42.2295313391,-83.7331845149,0,0,0,0,0,0,0
1666986874.104903,0,0,0,42.2295312911,-83.7331873283,0,0,0,0,0,0,0
1666986874.1248841,0,0,0,42.2295312411,-83.733190143,0,0,0,0,0,0,0
1666986874.1448545,0,0,0,42.2295311974,-83.733192962,0,0,0,0,0,0,0
1666986874.1648579,0,0,0,42.2295311533,-83.733195781,0,0,0,0,0,0,0
1666986874.1848288,0,0,0,42.2295311077,-83.7331986014,0,0,0,0,0,0,0
1666986874.2048419,0,0,0,42.2295310661,-83.7332014254,0,0,0,0,0,0,0
1666986874.2247999,0,0,0,42.2295310249,-83.7332042487,0,0,0,0,0,0,0
1666986874.244864,0,0,0,42.229530982,-83.7332070752,0,0,0,0,0,0,0
1666986874.2648046,0,0,0,42.2295309444,-83.7332099008,0,0,0,0,0,0,0
1666986874.28483,0,0,0,42.229530907,-83.7332127278,0,0,0,0,0,0,0
1666986874.3048348,0,0,0,42.2295308678,-83.73321556,0,0,0,0,0,0,0
1666986874.324831,0,0,0,42.2295308327,-83.7332183926,0,0,0,0,0,0,0
1666986874.3448808,0,0,0,42.2295307978,-83.7332212255,0,0,0,0,0,0,0
1666986874.364889,0,0,0,42.2295307606,-83.7332240643,0,0,0,0,0,0,0
1666986874.384851,0,0,0,42.2295307248,-83.7332269073,0,0,0,0,0,0,0
1666986874.4048603,0,0,0,42.2295306893,-83.7332297513,0,0,0,0,0,0,0
1666986874.4248621,0,0,0,42.2295306542,-83.733232596,0,0,0,0,0,0,0
1666986874.444805,0,0,0,42.2295306201,-83.7332354457,0,0,0,0,0,0,0
1666986874.4648092,0,0,0,42.229530586,-83.7332382964,0,0,0,0,0,0,0
1666986874.4850528,0,0,0,42.2295305523,-83.7332411481,0,0,0,0,0,0,0
1666986874.5048435,0,0,0,42.2295305209,-83.7332440012,0,0,0,0,0,0,0
1666986874.524948,0,0,0,42.22953049,-83.7332468529,0,0,0,0,0,0,0
1666986874.5449264,0,0,0,42.2295304569,-83.7332497119,0,0,0,0,0,0,0
1666986874.564935,0,0,0,42.2295304268,-83.7332525708,0,0,0,0,0,0,0
1666986874.5848873,0,0,0,42.229530397,-83.7332554303,0,0,0,0,0,0,0
1666986874.6048887,0,0,0,42.2295303643,-83.7332582954,0,0,0,0,0,0,0
1666986874.624821,0,0,0,42.2295303339,-83.7332611617,0,0,0,0,0,0,0
1666986874.6449485,0,0,0,42.229530304,-83.7332640294,0,0,0,0,0,0,0
1666986874.6648626,0,0,0,42.2295302714,-83.7332669026,0,0,0,0,0,0,0
1666986874.6848066,0,0,0,42.2295302396,-83.7332697753,0,0,0,0,0,0,0
1666986874.704839,0,0,0,42.2295302081,-83.7332726479,0,0,0,0,0,0,0
1666986874.724848,0,0,0,42.2295301741,-83.7332755283,0,0,0,0,0,0,0
1666986874.744795,0,0,0,42.2295301412,-83.7332784085,0,0,0,0,0,0,0
1666986874.764825,0,0,0,42.2295301087,-83.7332812896,0,0,0,0,0,0,0
1666986874.7848625,0,0,0,42.2295300742,-83.7332841774,0,0,0,0,0,0,0
1666986874.8048568,0,0,0,42.2295300382,-83.7332870695,0,0,0,0,0,0,0
1666986874.8247948,0,0,0,42.2295300024,-83.7332899617,0,0,0,0,0,0,0
1666986874.844909,0,0,0,42.2295299665,-83.7332928566,0,0,0,0,0,0,0
1666986874.8648171,0,0,0,42.2295299293,-83.7332957561,0,0,0,0,0,0,0
1666986874.8848825,0,0,0,42.2295298935,-83.7332986538,0,0,0,0,0,0,0
1666986874.9048662,0,0,0,42.2295298562,-83.7333015563,0,0,0,0,0,0,0
1666986874.9248407,0,0,0,42.2295298188,-83.7333044616,0,0,0,0,0,0,0
1666986874.9448588,0,0,0,42.2295297811,-83.7333073671,0,0,0,0,0,0,0
1666986874.9648657,0,0,0,42.2295297419,-83.7333102775,0,0,0,0,0,0,0
1666986874.9849074,0,0,0,42.2295297018,-83.7333131907,0,0,0,0,0,0,0
1666986875.0049837,0,0,0,42.2295296614,-83.7333161039,0,0,0,0,0,0,0
1666986875.0248313,0,0,0,42.2295296214,-83.7333190219,0,0,0,0,0,0,0
1666986875.044864,0,0,0,42.2295295811,-83.7333219414,0,0,0,0,0,0,0
1666986875.0649254,0,0,0,42.229529539,-83.7333248636,0,0,0,0,0,0,0
1666986875.084815,0,0,0,42.2295294984,-83.7333277888,0,0,0,0,0,0,0
1666986875.1048222,0,0,0,42.2295294567,-83.7333307179,0,0,0,0,0,0,0
1666986875.1248314,0,0,0,42.2295294145,-83.7333336473,0,0,0,0,0,0,0
1666986875.1448982,0,0,0,42.2295293737,-83.7333365813,0,0,0,0,0,0,0
1666986875.1647935,0,0,0,42.2295293317,-83.7333395201,0,0,0,0,0,0,0
1666986875.1847956,0,0,0,42.2295292887,-83.7333424561,0,0,0,0,0,0,0
1666986875.2048488,0,0,0,42.2295292471,-83.7333453987,0,0,0,0,0,0,0
1666986875.2247782,0,0,0,42.2295292037,-83.7333483438,0,0,0,0,0,0,0
1666986875.24478,0,0,0,42.2295291611,-83.7333512897,0,0,0,0,0,0,0
1666986875.2648587,0,0,0,42.2295291204,-83.7333542398,0,0,0,0,0,0,0
1666986875.284821,0,0,0,42.229529078,-83.7333571924,0,0,0,0,0,0,0
1666986875.3047712,0,0,0,42.2295290357,-83.7333601433,0,0,0,0,0,0,0
1666986875.3248584,0,0,0,42.2295289953,-83.7333631003,0,0,0,0,0,0,0
1666986875.3447807,0,0,0,42.2295289536,-83.7333660602,0,0,0,0,0,0,0
1666986875.3649104,0,0,0,42.2295289112,-83.7333690239,0,0,0,0,0,0,0
1666986875.3848648,0,0,0,42.2295288715,-83.7333719885,0,0,0,0,0,0,0
1666986875.4047792,0,0,0,42.2295288287,-83.733374957,0,0,0,0,0,0,0
1666986875.424801,0,0,0,42.2295287874,-83.7333779265,0,0,0,0,0,0,0
1666986875.444822,0,0,0,42.229528747,-83.7333809008,0,0,0,0,0,0,0
1666986875.4648407,0,0,0,42.2295287051,-83.7333838767,0,0,0,0,0,0,0
1666986875.4849377,0,0,0,42.229528663,-83.7333868533,0,0,0,0,0,0,0
1666986875.504811,0,0,0,42.2295286219,-83.7333898351,0,0,0,0,0,0,0
1666986875.52488,0,0,0,42.2295285803,-83.7333928188,0,0,0,0,0,0,0
1666986875.5448656,0,0,0,42.2295285377,-83.7333958028,0,0,0,0,0,0,0
1666986875.5649261,0,0,0,42.229528496,-83.7333987915,0,0,0,0,0,0,0
1666986875.5847402,0,0,0,42.2295284533,-83.7334017848,0,0,0,0,0,0,0
1666986875.6048322,0,0,0,42.2295284102,-83.733404779,0,0,0,0,0,0,0
1666986875.624794,0,0,0,42.2295283688,-83.7334077763,0,0,0,0,0,0,0
1666986875.6447294,0,0,0,42.2295283269,-83.7334107777,0,0,0,0,0,0,0
1666986875.6647606,0,0,0,42.2295282852,-83.7334137788,0,0,0,0,0,0,0
1666986875.6848233,0,0,0,42.2295282452,-83.7334167849,0,0,0,0,0,0,0
1666986875.7047448,0,0,0,42.2295282043,-83.7334197949,0,0,0,0,0,0,0
1666986875.7247722,0,0,0,42.2295281647,-83.7334228055,0,0,0,0,0,0,0
1666986875.7447908,0,0,0,42.2295281252,-83.733425819,0,0,0,0,0,0,0
1666986875.7647514,0,0,0,42.2295280853,-83.733428837,0,0,0,0,0,0,0
1666986875.7847571,0,0,0,42.229528044,-83.7334318577,0,0,0,0,0,0,0
1666986875.804823,0,0,0,42.2295280051,-83.7334348806,0,0,0,0,0,0,0
1666986875.8247118,0,0,0,42.2295279654,-83.7334379093,0,0,0,0,0,0,0
1666986875.8447716,0,0,0,42.2295279253,-83.7334409373,0,0,0,0,0,0,0
1666986875.8647685,0,0,0,42.2295278873,-83.7334439683,0,0,0,0,0,0,0
1666986875.8847165,0,0,0,42.2295278498,-83.7334470026,0,0,0,0,0,0,0
1666986875.9047234,0,0,0,42.2295278115,-83.7334500366,0,0,0,0,0,0,0
1666986875.9247763,0,0,0,42.2295277738,-83.7334530745,0,0,0,0,0,0,0
1666986875.9448729,0,0,0,42.2295277362,-83.7334561156,0,0,0,0,0,0,0
1666986875.9647226,0,0,0,42.2295276962,-83.7334591568,0,0,0,0,0,0,0
1666986875.9849923,0,0,0,42.229527659,-83.7334622018,0,0,0,0,0,0,0
1666986876.0048356,0,0,0,42.2295276191,-83.7334652499,0,0,0,0,0,0,0
1666986876.0248218,0,0,0,42.2295275789,-83.7334682996,0,0,0,0,0,0,0
1666986876.0448983,0,0,0,42.2295275424,-83.7334713525,0,0,0,0,0,0,0
1666986876.0647893,0,0,0,42.2295275025,-83.7334744093,0,0,0,0,0,0,0
1666986876.0848145,0,0,0,42.2295274657,-83.7334774677,0,0,0,0,0,0,0
1666986876.1048625,0,0,0,42.2295274284,-83.7334805305,0,0,0,0,0,0,0
1666986876.124716,0,0,0,42.2295273907,-83.7334835969,0,0,0,0,0,0,0
1666986876.1447399,0,0,0,42.2295273521,-83.7334866642,0,0,0,0,0,0,0
1666986876.1648426,0,0,0,42.2295273143,-83.7334897337,0,0,0,0,0,0,0
1666986876.184727,0,0,0,42.2295272757,-83.733492808,0,0,0,0,0,0,0
1666986876.204763,0,0,0,42.229527237,-83.7334958827,0,0,0,0,0,0,0
1666986876.224829,0,0,0,42.2295271984,-83.7334989604,0,0,0,0,0,0,0
1666986876.2447143,0,0,0,42.229527159,-83.7335020421,0,0,0,0,0,0,0
1666986876.2647674,0,0,0,42.2295271203,-83.7335051242,0,0,0,0,0,0,0
1666986876.2847748,0,0,0,42.2295270825,-83.7335082095,0,0,0,0,0,0,0
1666986876.3046935,0,0,0,42.2295270427,-83.7335113003,0,0,0,0,0,0,0
1666986876.324709,0,0,0,42.2295270038,-83.7335143918,0,0,0,0,0,0,0
1666986876.344758,0,0,0,42.2295269653,-83.7335174846,0,0,0,0,0,0,0
1666986876.3647914,0,0,0,42.2295269248,-83.7335205791,0,0,0,0,0,0,0
1666986876.3846872,0,0,0,42.229526886,-83.7335236728,0,0,0,0,0,0,0
1666986876.404734,0,0,0,42.2295268467,-83.733526773,0,0,0,0,0,0,0
1666986876.4246924,0,0,0,42.2295268064,-83.7335298746,0,0,0,0,0,0,0
1666986876.4447114,0,0,0,42.229526766,-83.7335329771,0,0,0,0,0,0,0
1666986876.4647584,0,0,0,42.2295267261,-83.7335360847,0,0,0,0,0,0,0
1666986876.4849186,0,0,0,42.2295266842,-83.7335391961,0,0,0,0,0,0,0
1666986876.5047352,0,0,0,42.2295266415,-83.7335423084,0,0,0,0,0,0,0
1666986876.5248911,0,0,0,42.2295266004,-83.733545423,0,0,0,0,0,0,0
1666986876.54483,0,0,0,42.2295265566,-83.7335485412,0,0,0,0,0,0,0
1666986876.5647702,0,0,0,42.2295265126,-83.7335516581,0,0,0,0,0,0,0
1666986876.584833,0,0,0,42.2295264691,-83.7335547813,0,0,0,0,0,0,0
1666986876.6048224,0,0,0,42.2295264242,-83.7335579063,0,0,0,0,0,0,0
1666986876.6246686,0,0,0,42.229526378,-83.73356103,0,0,0,0,0,0,0
1666986876.6448162,0,0,0,42.2295263355,-83.7335641568,0,0,0,0,0,0,0
1666986876.664743,0,0,0,42.2295262919,-83.7335672879,0,0,0,0,0,0,0
1666986876.6847558,0,0,0,42.2295262469,-83.733570419,0,0,0,0,0,0,0
1666986876.704746,0,0,0,42.2295262047,-83.7335735529,0,0,0,0,0,0,0
1666986876.7247431,0,0,0,42.2295261599,-83.7335766903,0,0,0,0,0,0,0
1666986876.7446938,0,0,0,42.2295261163,-83.7335798291,0,0,0,0,0,0,0
1666986876.7647867,0,0,0,42.2295260731,-83.7335829702,0,0,0,0,0,0,0
1666986876.78481,0,0,0,42.229526027,-83.733586116,0,0,0,0,0,0,0
1666986876.8046703,0,0,0,42.2295259807,-83.7335892612,0,0,0,0,0,0,0
1666986876.8247623,0,0,0,42.2295259333,-83.7335924093,0,0,0,0,0,0,0
1666986876.8447742,0,0,0,42.2295258857,-83.7335955611,0,0,0,0,0,0,0
1666986876.8647547,0,0,0,42.2295258364,-83.7335987158,0,0,0,0,0,0,0
1666986876.884728,0,0,0,42.2295257888,-83.7336018701,0,0,0,0,0,0,0
1666986876.9047365,0,0,0,42.2295257394,-83.7336050306,0,0,0,0,0,0,0
1666986876.924685,0,0,0,42.2295256896,-83.7336081909,0,0,0,0,0,0,0
1666986876.9448156,0,0,0,42.2295256416,-83.7336113515,0,0,0,0,0,0,0
1666986876.9647374,0,0,0,42.2295255912,-83.7336145172,0,0,0,0,0,0,0
1666986876.9848797,0,0,0,42.2295255402,-83.7336176829,0,0,0,0,0,0,0
1666986877.0048327,0,0,0,42.2295254904,-83.7336208491,0,0,0,0,0,0,0
1666986877.0247352,0,0,0,42.2295254378,-83.7336240199,0,0,0,0,0,0,0
1666986877.04475,0,0,0,42.2295253846,-83.7336271894,0,0,0,0,0,0,0
1666986877.0647774,0,0,0,42.2295253325,-83.7336303624,0,0,0,0,0,0,0
1666986877.0847313,0,0,0,42.2295252783,-83.7336335367,0,0,0,0,0,0,0
1666986877.1047308,0,0,0,42.2295252239,-83.7336367103,0,0,0,0,0,0,0
1666986877.1248007,0,0,0,42.2295251706,-83.7336398878,0,0,0,0,0,0,0
1666986877.1447222,0,0,0,42.2295251145,-83.7336430669,0,0,0,0,0,0,0
1666986877.1648226,0,0,0,42.2295250595,-83.7336462476,0,0,0,0,0,0,0
1666986877.1847064,0,0,0,42.2295250053,-83.7336494301,0,0,0,0,0,0,0
1666986877.2047377,0,0,0,42.2295249482,-83.7336526173,0,0,0,0,0,0,0
1666986877.2246783,0,0,0,42.229524893,-83.7336558049,0,0,0,0,0,0,0
1666986877.2447195,0,0,0,42.2295248371,-83.7336589939,0,0,0,0,0,0,0
1666986877.2647235,0,0,0,42.2295247776,-83.7336621857,0,0,0,0,0,0,0
1666986877.2847664,0,0,0,42.2295247193,-83.7336653781,0,0,0,0,0,0,0
1666986877.3047864,0,0,0,42.2295246615,-83.733668571,0,0,0,0,0,0,0
1666986877.3246906,0,0,0,42.2295246018,-83.7336717675,0,0,0,0,0,0,0
1666986877.3446798,0,0,0,42.2295245418,-83.733674965,0,0,0,0,0,0,0
1666986877.3648446,0,0,0,42.2295244833,-83.7336781632,0,0,0,0,0,0,0
1666986877.3846884,0,0,0,42.229524422,-83.7336813656,0,0,0,0,0,0,0
1666986877.40475,0,0,0,42.2295243611,-83.7336845678,0,0,0,0,0,0,0
1666986877.424674,0,0,0,42.2295243016,-83.7336877705,0,0,0,0,0,0,0
1666986877.4446707,0,0,0,42.2295242394,-83.7336909775,0,0,0,0,0,0,0
1666986877.4647684,0,0,0,42.2295241767,-83.7336941845,0,0,0,0,0,0,0
1666986877.4849856,0,0,0,42.2295241156,-83.733697392,0,0,0,0,0,0,0
1666986877.5047765,0,0,0,42.2295240506,-83.7337006038,0,0,0,0,0,0,0
1666986877.5247965,0,0,0,42.2295239856,-83.7337038156,0,0,0,0,0,0,0
1666986877.5447738,0,0,0,42.229523922,-83.7337070273,0,0,0,0,0,0,0
1666986877.5646482,0,0,0,42.2295238562,-83.7337102436,0,0,0,0,0,0,0
1666986877.584761,0,0,0,42.2295237899,-83.7337134601,0,0,0,0,0,0,0
1666986877.604733,0,0,0,42.2295237255,-83.7337166764,0,0,0,0,0,0,0
1666986877.6246939,0,0,0,42.2295236588,-83.7337198969,0,0,0,0,0,0,0
1666986877.6447742,0,0,0,42.2295235914,-83.733723118,0,0,0,0,0,0,0
1666986877.6647103,0,0,0,42.2295235259,-83.7337263389,0,0,0,0,0,0,0
1666986877.6847112,0,0,0,42.2295234586,-83.7337295629,0,0,0,0,0,0,0
1666986877.7047038,0,0,0,42.2295233916,-83.7337327882,0,0,0,0,0,0,0
1666986877.7247276,0,0,0,42.2295233258,-83.7337360136,0,0,0,0,0,0,0
1666986877.7446573,0,0,0,42.2295232582,-83.7337392421,0,0,0,0,0,0,0
1666986877.7647243,0,0,0,42.2295231908,-83.7337424708,0,0,0,0,0,0,0
1666986877.7847335,0,0,0,42.2295231243,-83.7337457003,0,0,0,0,0,0,0
1666986877.8046925,0,0,0,42.2295230577,-83.7337489314,0,0,0,0,0,0,0
1666986877.824715,0,0,0,42.2295229902,-83.7337521628,0,0,0,0,0,0,0
1666986877.8447084,0,0,0,42.2295229233,-83.7337553954,0,0,0,0,0,0,0
1666986877.8647203,0,0,0,42.2295228573,-83.7337586296,0,0,0,0,0,0,0
1666986877.8846977,0,0,0,42.2295227907,-83.7337618663,0,0,0,0,0,0,0
1666986877.9046984,0,0,0,42.229522726,-83.733765102,0,0,0,0,0,0,0
1666986877.9246886,0,0,0,42.229522661,-83.7337683419,0,0,0,0,0,0,0
1666986877.944788,0,0,0,42.229522596,-83.7337715815,0,0,0,0,0,0,0
1666986877.9648578,0,0,0,42.2295225333,-83.7337748205,0,0,0,0,0,0,0
1666986877.9847157,0,0,0,42.2295224713,-83.7337780647,0,0,0,0,0,0,0
1666986878.0048695,0,0,0,42.2295224081,-83.7337813091,0,0,0,0,0,0,0
1666986878.0247717,0,0,0,42.2295223475,-83.7337845513,0,0,0,0,0,0,0
1666986878.0447311,0,0,0,42.2295222866,-83.7337877982,0,0,0,0,0,0,0
1666986878.0647063,0,0,0,42.2295222238,-83.7337910449,0,0,0,0,0,0,0
1666986878.084742,0,0,0,42.2295221653,-83.7337942903,0,0,0,0,0,0,0
1666986878.104676,0,0,0,42.2295221034,-83.7337975396,0,0,0,0,0,0,0
1666986878.1246817,0,0,0,42.2295220425,-83.7338007897,0,0,0,0,0,0,0
1666986878.1447284,0,0,0,42.2295219847,-83.7338040387,0,0,0,0,0,0,0
1666986878.1646872,0,0,0,42.2295219236,-83.7338072912,0,0,0,0,0,0,0
1666986878.1847005,0,0,0,42.2295218616,-83.7338105439,0,0,0,0,0,0,0
1666986878.204696,0,0,0,42.2295218029,-83.7338137953,0,0,0,0,0,0,0
1666986878.224625,0,0,0,42.2295217413,-83.7338170502,0,0,0,0,0,0,0
1666986878.2446973,0,0,0,42.2295216804,-83.7338203066,0,0,0,0,0,0,0
1666986878.26472,0,0,0,42.2295216226,-83.7338235604,0,0,0,0,0,0,0
1666986878.2846746,0,0,0,42.229521563,-83.7338268163,0,0,0,0,0,0,0
1666986878.3046815,0,0,0,42.2295215041,-83.7338300709,0,0,0,0,0,0,0
1666986878.3246853,0,0,0,42.2295214468,-83.7338333275,0,0,0,0,0,0,0
1666986878.3446472,0,0,0,42.2295213888,-83.733836585,0,0,0,0,0,0,0
1666986878.3647017,0,0,0,42.2295213309,-83.7338398438,0,0,0,0,0,0,0
1666986878.3847075,0,0,0,42.2295212746,-83.7338431023,0,0,0,0,0,0,0
1666986878.4046361,0,0,0,42.2295212167,-83.7338463661,0,0,0,0,0,0,0
1666986878.4246724,0,0,0,42.22952116,-83.7338496299,0,0,0,0,0,0,0
1666986878.4447057,0,0,0,42.2295211042,-83.7338528905,0,0,0,0,0,0,0
1666986878.4646416,0,0,0,42.2295210464,-83.733856156,0,0,0,0,0,0,0
1666986878.4847467,0,0,0,42.2295209904,-83.7338594187,0,0,0,0,0,0,0
1666986878.5048172,0,0,0,42.2295209334,-83.7338626812,0,0,0,0,0,0,0
1666986878.5247405,0,0,0,42.2295208765,-83.7338659461,0,0,0,0,0,0,0
1666986878.5447342,0,0,0,42.2295208196,-83.7338692107,0,0,0,0,0,0,0
1666986878.5647674,0,0,0,42.2295207623,-83.7338724752,0,0,0,0,0,0,0
1666986878.5846145,0,0,0,42.229520704,-83.7338757423,0,0,0,0,0,0,0
1666986878.6047657,0,0,0,42.229520646,-83.7338790105,0,0,0,0,0,0,0
1666986878.6246796,0,0,0,42.229520589,-83.7338822773,0,0,0,0,0,0,0
1666986878.6446862,0,0,0,42.2295205297,-83.7338855468,0,0,0,0,0,0,0
1666986878.6648104,0,0,0,42.2295204713,-83.7338888169,0,0,0,0,0,0,0
1666986878.6847112,0,0,0,42.2295204125,-83.7338920862,0,0,0,0,0,0,0
1666986878.7046132,0,0,0,42.2295203516,-83.7338953555,0,0,0,0,0,0,0
1666986878.7246773,0,0,0,42.2295202911,-83.7338986262,0,0,0,0,0,0,0
1666986878.744795,0,0,0,42.2295202312,-83.7339018963,0,0,0,0,0,0,0
1666986878.7646472,0,0,0,42.2295201709,-83.7339051677,0,0,0,0,0,0,0
1666986878.7846997,0,0,0,42.229520111,-83.7339084406,0,0,0,0,0,0,0
1666986878.8047304,0,0,0,42.2295200518,-83.7339117123,0,0,0,0,0,0,0
1666986878.8246446,0,0,0,42.2295199951,-83.7339149887,0,0,0,0,0,0,0
