%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1672947011666321424,53113,1672947011665244940,gps,2,1,42.3009690136,-83.6977242288,272.403930664,0.000196,0.0,0.0,0.0,0.000225,0.0,0.0,0.0,0.003721,2
1672947011675513163,53114,1672947011675286245,gps,2,1,42.3009690138,-83.6977242286,272.403900146,0.000196,0.0,0.0,0.0,0.000225,0.0,0.0,0.0,0.003721,2
1672947011685477754,53115,1672947011685226770,gps,2,1,42.300969014,-83.6977242284,272.403900146,0.000196,0.0,0.0,0.0,0.000225,0.0,0.0,0.0,0.003721,2
1672947011695464433,53116,1672947011695217507,gps,2,1,42.3009690137,-83.6977242287,272.403747559,0.000196,0.0,0.0,0.0,0.000225,0.0,0.0,0.0,0.003721,2
1672947011705497608,53117,1672947011705257198,gps,2,1,42.3009690139,-83.6977242287,272.403717041,0.000196,0.0,0.0,0.0,0.000225,0.0,0.0,0.0,0.003721,2
1672947011715439962,53118,1672947011715212324,gps,2,1,42.3009690141,-83.6977242286,272.403717041,0.000196,0.0,0.0,0.0,0.000225,0.0,0.0,0.0,0.003721,2
1672947011725451406,53119,1672947011725208061,gps,2,1,42.3009690138,-83.697724229,272.403564453,0.000196,0.0,0.0,0.0,0.000225,0.0,0.0,0.0,0.003721,2
1672947011735428243,53120,1672947011735203671,gps,2,1,42.300969014,-83.6977242292,272.403533936,0.000196,0.0,0.0,0.0,0.000225,0.0,0.0,0.0,0.003721,2
1672947011745542186,53121,1672947011745307842,gps,2,1,42.3009690142,-83.6977242292,272.403533936,0.000196,0.0,0.0,0.0,0.000225,0.0,0.0,0.0,0.003721,2
1672947011755467214,53122,1672947011755220574,gps,2,1,42.300969014,-83.69772423,272.403381348,0.000196,0.0,0.0,0.0,0.000225,0.0,0.0,0.0,0.003721,2
1672947011765565744,53123,1672947011765325382,gps,2,1,42.3009690141,-83.6977242309,272.40335083,0.000196,0.0,0.0,0.0,0.000225,0.0,0.0,0.0,0.003721,2
1672947011775492587,53124,1672947011775264034,gps,2,1,42.3009690143,-83.6977242313,272.403320312,0.000196,0.0,0.0,0.0,0.000225,0.0,0.0,0.0,0.003721,2
1672947011785482019,53125,1672947011785228418,gps,2,1,42.300969014,-83.6977242328,272.403198242,0.000196,0.0,0.0,0.0,0.000225,0.0,0.0,0.0,0.003721,2
1672947011795451132,53126,1672947011795214721,gps,2,1,42.3009690142,-83.6977242346,272.403137207,0.000196,0.0,0.0,0.0,0.000225,0.0,0.0,0.0,0.003721,2
1672947011805512170,53127,1672947011805269560,gps,2,1,42.3009690144,-83.6977242355,272.403106689,0.000196,0.0,0.0,0.0,0.000225,0.0,0.0,0.0,0.003721,2
1672947011815573477,53128,1672947011815317060,gps,2,1,42.3009690142,-83.697724238,272.402984619,0.000196,0.0,0.0,0.0,0.000225,0.0,0.0,0.0,0.003721,2
1672947011825508748,53129,1672947011825267788,gps,2,1,42.3009690144,-83.697724241,272.402923584,0.000196,0.0,0.0,0.0,0.000225,0.0,0.0,0.0,0.003721,2
1672947011835446677,53130,1672947011835214604,gps,2,1,42.3009690145,-83.697724243,272.402893066,0.000196,0.0,0.0,0.0,0.000225,0.0,0.0,0.0,0.003721,2
1672947011845464153,53131,1672947011845241411,gps,2,1,42.3009690143,-83.6977242468,272.402740479,0.000196,0.0,0.0,0.0,0.000225,0.0,0.0,0.0,0.003721,2
1672947011855456150,53132,1672947011855258868,gps,2,1,42.3009690145,-83.697724251,272.402709961,0.000196,0.0,0.0,0.0,0.000225,0.0,0.0,0.0,0.003721,2
1672947011865374575,53133,1672947011865190765,gps,2,1,42.3009690146,-83.6977242541,272.402648926,0.000196,0.0,0.0,0.0,0.000225,0.0,0.0,0.0,0.003721,2
1672947011875398320,53134,1672947011875189633,gps,2,1,42.3009690144,-83.6977242592,272.402496338,0.000196,0.0,0.0,0.0,0.000225,0.0,0.0,0.0,0.003721,2
1672947011885510687,53135,1672947011885289363,gps,2,1,42.3009690146,-83.6977242648,272.40246582,0.000196,0.0,0.0,0.0,0.000225,0.0,0.0,0.0,0.003721,2
1672947011895411876,53136,1672947011895197649,gps,2,1,42.3009690147,-83.6977242693,272.402404785,0.000196,0.0,0.0,0.0,0.000225,0.0,0.0,0.0,0.003721,2
1672947011905420596,53137,1672947011905197951,gps,2,1,42.3009690145,-83.6977242757,272.402282715,0.000196,0.0,0.0,0.0,0.000225,0.0,0.0,0.0,0.003721,2
1672947011915424250,53138,1672947011915205855,gps,2,1,42.3009690146,-83.6977242826,272.40222168,0.000196,0.0,0.0,0.0,0.000225,0.0,0.0,0.0,0.003721,2
1672947011925482510,53139,1672947011925269923,gps,2,1,42.3009690147,-83.6977242886,272.402160645,0.000196,0.0,0.0,0.0,0.000225,0.0,0.0,0.0,0.003721,2
1672947011935412191,53140,1672947011935198984,gps,2,1,42.3009690145,-83.6977242963,272.402038574,0.000196,0.0,0.0,0.0,0.000225,0.0,0.0,0.0,0.003721,2
1672947011945467791,53141,1672947011945261176,gps,2,1,42.3009690146,-83.6977243048,272.401977539,0.000196,0.0,0.0,0.0,0.000225,0.0,0.0,0.0,0.003721,2
