%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1672943955421184012,104794,1672943955433400235,gps,2,1,42.3009588614,-83.697751979,272.812042236,0.001225,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.005476,2
1672943955441573175,104795,1672943955453326749,gps,2,1,42.3009588616,-83.6977519807,272.811981201,0.001225,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.005476,2
1672943955461699227,104796,1672943955473363255,gps,2,1,42.3009588627,-83.6977519808,272.812011719,0.001225,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.005476,2
1672943955481436560,104797,1672943955493315551,gps,2,1,42.300958863,-83.6977519824,272.811981201,0.001225,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.005476,2
1672943955501417733,104798,1672943955513347823,gps,2,1,42.3009588632,-83.6977519839,272.811950684,0.001225,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.005476,2
1672943955521487764,104799,1672943955533411628,gps,2,1,42.3009588644,-83.6977519841,272.811950684,0.001225,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.005476,2
1672943955541653883,104800,1672943955553361677,gps,2,1,42.300958864,-83.6977519862,272.811950684,0.001225,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.005476,2
1672943955561440431,104801,1672943955573376416,gps,2,1,42.3009588635,-83.6977519893,272.811950684,0.001225,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.005476,2
1672943955581184801,104802,1672943955593416119,gps,2,1,42.3009588646,-83.6977519895,272.811950684,0.001225,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.005476,2
1672943955601716811,104803,1672943955613426349,gps,2,1,42.300958864,-83.6977519925,272.811950684,0.001225,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.005476,2
1672943955621368969,104804,1672943955633402392,gps,2,1,42.3009588638,-83.6977519947,272.811889648,0.001225,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.005476,2
1672943955641263077,104805,1672943955653382937,gps,2,1,42.3009588648,-83.6977519949,272.811920166,0.001225,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.005476,2
1672943955661178847,104806,1672943955673357725,gps,2,1,42.3009588644,-83.6977519972,272.811889648,0.001225,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.005476,2
1672943955681090876,104807,1672943955693377474,gps,2,1,42.3009588641,-83.6977519993,272.811859131,0.001225,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.005476,2
1672943955701177030,104808,1672943955713384666,gps,2,1,42.300958865,-83.6977519997,272.811889648,0.001225,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.005476,2
1672943955721759186,104809,1672943955733352421,gps,2,1,42.3009588639,-83.6977520023,272.811828613,0.001225,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.005476,2
1672943955741109356,104810,1672943955753299998,gps,2,1,42.3009588629,-83.6977520049,272.811798096,0.001225,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.005476,2
1672943955761255151,104811,1672943955773347358,gps,2,1,42.3009588638,-83.6977520055,272.811798096,0.001225,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.005476,2
1672943955781162685,104812,1672943955793398653,gps,2,1,42.300958863,-83.6977520081,272.811767578,0.001225,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.005476,2
1672943955801036771,104813,1672943955813347782,gps,2,1,42.3009588622,-83.6977520106,272.811737061,0.001225,0.0,0.0,0.0,0.001225,0.0,0.0,0.0,0.005476,2
