%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1672947559342158110,284991,1672947559340868580,gps,2,1,42.3009706435,-83.6977429178,272.797821045,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.005184,2
1672947559362149756,284992,1672947559360955021,gps,2,1,42.3009706433,-83.6977429172,272.797912598,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.005184,2
1672947559382179439,284993,1672947559380965424,gps,2,1,42.3009706429,-83.6977429166,272.798034668,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.005184,2
1672947559402143438,284994,1672947559400908326,gps,2,1,42.300970643,-83.6977429161,272.798034668,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.005184,2
1672947559421974077,284995,1672947559420952884,gps,2,1,42.3009706426,-83.6977429155,272.798126221,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.005184,2
1672947559441878565,284996,1672947559440906380,gps,2,1,42.3009706422,-83.697742915,272.798248291,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.005184,2
1672947559462035883,284997,1672947559460969182,gps,2,1,42.3009706423,-83.6977429144,272.798248291,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.005184,2
1672947559482230029,284998,1672947559480963458,gps,2,1,42.3009706416,-83.6977429141,272.798370361,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.005184,2
1672947559502163124,284999,1672947559500977317,gps,2,1,42.300970641,-83.6977429138,272.798492432,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.005184,2
1672947559522180608,285000,1672947559521000279,gps,2,1,42.300970641,-83.6977429133,272.798492432,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.005184,2
1672947559542445945,285001,1672947559541060120,gps,2,1,42.3009706407,-83.6977429133,272.798736572,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.005184,2
1672947559562217877,285002,1672947559560915125,gps,2,1,42.3009706395,-83.6977429133,272.79888916,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.005184,2
1672947559581905743,285003,1672947559580878545,gps,2,1,42.3009706393,-83.6977429134,272.79888916,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.005184,2
1672947559601916404,285004,1672947559600976658,gps,2,1,42.3009706379,-83.6977429142,272.799041748,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.005184,2
1672947559622110818,285005,1672947559620847373,gps,2,1,42.3009706369,-83.6977429154,272.799194336,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.005184,2
1672947559642258699,285006,1672947559640911366,gps,2,1,42.3009706365,-83.6977429176,272.799163818,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.005184,2
1672947559662143847,285007,1672947559660844537,gps,2,1,42.3009706352,-83.6977429221,272.799285889,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.005184,2
1672947559681941011,285008,1672947559680870157,gps,2,1,42.300970634,-83.6977429267,272.799377441,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.005184,2
1672947559701850800,285009,1672947559700912449,gps,2,1,42.3009706335,-83.6977429332,272.799316406,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.005184,2
1672947559721906199,285010,1672947559720913835,gps,2,1,42.300970631,-83.6977429439,272.799224854,0.0009,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.005184,2
