%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1672947278312880920,79779,1672947278312637710,gps,2,1,42.2998693259,-83.6984974721,269.682922363,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.003025,2
1672947278322829822,79780,1672947278322577613,gps,2,1,42.2998693622,-83.6984974806,269.683197021,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.003025,2
1672947278332857879,79781,1672947278332632550,gps,2,1,42.2998693935,-83.6984974877,269.683288574,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.003025,2
1672947278342792308,79782,1672947278342575973,gps,2,1,42.2998694255,-83.6984974949,269.683410645,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.003025,2
1672947278352805421,79783,1672947278352571846,gps,2,1,42.2998694609,-83.6984975033,269.683685303,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.003025,2
1672947278362788959,79784,1672947278362577963,gps,2,1,42.2998694914,-83.6984975102,269.683776855,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.003025,2
1672947278372895456,79785,1672947278372666052,gps,2,1,42.2998695226,-83.6984975173,269.683868408,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.003025,2
1672947278382941069,79786,1672947278382590015,gps,2,1,42.299869557,-83.6984975254,269.684112549,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.003025,2
1672947278392856878,79787,1672947278392628233,gps,2,1,42.2998695868,-83.6984975323,269.684234619,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.003025,2
1672947278402834513,79788,1672947278402599827,gps,2,1,42.2998696173,-83.6984975392,269.684326172,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.003025,2
1672947278412809937,79789,1672947278412585959,gps,2,1,42.2998696509,-83.6984975472,269.684570312,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.003025,2
1672947278422822998,79790,1672947278422590330,gps,2,1,42.29986968,-83.6984975538,269.684661865,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.003025,2
