191135.80,42.30081070,-83.69857120,RTK
191135.90,42.30081070,-83.69857170,RTK
191136.00,42.30081080,-83.69857200,RTK
191136.10,42.30081120,-83.69857220,RTK
191136.20,42.30081130,-83.69857230,RTK
191136.30,42.30081120,-83.69857280,RTK
191136.40,42.30081120,-83.69857300,RTK
191136.50,42.30081120,-83.69857330,RTK
191136.60,42.30081100,-83.69857370,RTK
191136.70,42.30081100,-83.69857430,RTK
191136.80,42.30081080,-83.69857520,RTK
191136.90,42.30081070,-83.69857600,RTK
191137.00,42.30081070,-83.69857670,RTK
191137.10,42.30081050,-83.69857730,RTK
191137.20,42.30081070,-83.69857820,RTK
191137.30,42.30081070,-83.69857900,RTK
191137.40,42.30081030,-83.69857980,RTK
191137.50,42.30081050,-83.69858080,RTK
191137.60,42.30081050,-83.69858200,RTK
191137.70,42.30081070,-83.69858270,RTK
191137.80,42.30081080,-83.69858370,RTK
191137.90,42.30081070,-83.69858480,RTK
191138.00,42.30081070,-83.69858620,RTK
191138.10,42.30081080,-83.69858750,RTK
191138.20,42.30081070,-83.69858930,RTK
191138.30,42.30081070,-83.69859050,RTK
191138.40,42.30081080,-83.69859180,RTK
191138.50,42.30081080,-83.69859330,RTK
191138.60,42.30081080,-83.69859500,RTK
191138.70,42.30081080,-83.69859650,RTK
191138.80,42.30081080,-83.69859770,RTK
191138.90,42.30081030,-83.69859880,RTK
191139.00,42.30081020,-83.69860000,RTK
191139.10,42.30080980,-83.69860150,RTK
191139.20,42.30080970,-83.69860300,RTK
191139.30,42.30080930,-83.69860480,RTK
191139.40,42.30080900,-83.69860650,RTK
191139.50,42.30080870,-83.69860780,RTK
191139.60,42.30080870,-83.69860950,RTK
191139.70,42.30080880,-83.69861070,RTK
191139.80,42.30080850,-83.69861230,RTK
191139.90,42.30080850,-83.69861350,RTK
191140.00,42.30080830,-83.69861500,RTK
191140.10,42.30080820,-83.69861600,RTK
191140.20,42.30080830,-83.69861730,RTK
191140.30,42.30080830,-83.69861880,RTK
191140.40,42.30080830,-83.69862020,RTK
191140.50,42.30080820,-83.69862170,RTK
191140.60,42.30080820,-83.69862320,RTK
191140.70,42.30080820,-83.69862470,RTK
191140.80,42.30080820,-83.69862630,RTK
191140.90,42.30080850,-83.69862780,RTK
191141.00,42.30080830,-83.69862930,RTK
191141.10,42.30080830,-83.69863070,RTK
191141.20,42.30080850,-83.69863170,RTK
191141.30,42.30080820,-83.69863300,RTK
191141.40,42.30080830,-83.69863470,RTK
191141.50,42.30080830,-83.69863630,RTK
191141.60,42.30080830,-83.69863820,RTK
191141.70,42.30080820,-83.69863950,RTK
191141.80,42.30080830,-83.69864100,RTK
191141.90,42.30080830,-83.69864250,RTK
191142.00,42.30080870,-83.69864400,RTK
191142.10,42.30080870,-83.69864550,RTK
191142.20,42.30080880,-83.69864700,RTK
191142.30,42.30080920,-83.69864830,RTK
191142.40,42.30080920,-83.69865000,RTK
191142.50,42.30080930,-83.69865150,RTK
191142.60,42.30080950,-83.69865280,RTK
191142.70,42.30080950,-83.69865430,RTK
191142.80,42.30080950,-83.69865580,RTK
191142.90,42.30080950,-83.69865750,RTK
191143.00,42.30080950,-83.69865900,RTK
191143.10,42.30080980,-83.69866030,RTK
191143.20,42.30081020,-83.69866200,RTK
191143.30,42.30081020,-83.69866330,RTK
